Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	0	1000	50195	22
2	./maps/StageA/ptsp_map24.map	3	2025	50261	24
3	./maps/StageA/ptsp_map24.map	2	1674	50270	23
4	./maps/StageA/ptsp_map24.map	3	2012	50233	23
5	./maps/StageA/ptsp_map24.map	3	1893	50239	22
6	./maps/StageA/ptsp_map24.map	2	1667	50226	24
7	./maps/StageA/ptsp_map24.map	0	1000	50201	23
8	./maps/StageA/ptsp_map24.map	0	1000	50195	25
9	./maps/StageA/ptsp_map24.map	7	3438	50261	23
10	./maps/StageA/ptsp_map24.map	2	1568	50225	21
1	./maps/StageA/ptsp_map61.map	8	2676	50292	22
2	./maps/StageA/ptsp_map61.map	10	2383	50311	22
3	./maps/StageA/ptsp_map61.map	10	1856	50306	21
4	./maps/StageA/ptsp_map61.map	3	1378	50264	23
5	./maps/StageA/ptsp_map61.map	7	2767	50294	22
6	./maps/StageA/ptsp_map61.map	8	2694	50292	22
7	./maps/StageA/ptsp_map61.map	7	2526	50295	21
8	./maps/StageA/ptsp_map61.map	8	2889	50294	22
9	./maps/StageA/ptsp_map61.map	10	2112	50299	21
10	./maps/StageA/ptsp_map61.map	8	2526	50292	21
1	./maps/StageA/ptsp_map19.map	2	1743	50237	21
2	./maps/StageA/ptsp_map19.map	2	1489	50228	23
3	./maps/StageA/ptsp_map19.map	1	1537	50237	22
4	./maps/StageA/ptsp_map19.map	3	2021	50244	24
5	./maps/StageA/ptsp_map19.map	0	1000	50206	23
6	./maps/StageA/ptsp_map19.map	1	1450	50198	23
7	./maps/StageA/ptsp_map19.map	1	1402	50215	23
8	./maps/StageA/ptsp_map19.map	0	1000	50162	23
9	./maps/StageA/ptsp_map19.map	0	1000	50182	22
10	./maps/StageA/ptsp_map19.map	1	1364	50207	23
1	./maps/StageA/ptsp_map56.map	2	1750	50248	24
2	./maps/StageA/ptsp_map56.map	0	1000	50219	23
3	./maps/StageA/ptsp_map56.map	1	1451	50216	24
4	./maps/StageA/ptsp_map56.map	0	1000	50220	22
5	./maps/StageA/ptsp_map56.map	0	1000	50219	25
6	./maps/StageA/ptsp_map56.map	3	2181	50237	22
7	./maps/StageA/ptsp_map56.map	0	1000	50240	23
8	./maps/StageA/ptsp_map56.map	0	1000	50227	25
9	./maps/StageA/ptsp_map56.map	0	1000	50192	25
10	./maps/StageA/ptsp_map56.map	0	1000	50212	25
1	./maps/StageA/ptsp_map08.map	3	1790	50260	22
2	./maps/StageA/ptsp_map08.map	8	3239	50260	23
3	./maps/StageA/ptsp_map08.map	1	1372	50234	21
4	./maps/StageA/ptsp_map08.map	5	2393	50250	22
5	./maps/StageA/ptsp_map08.map	7	2622	50253	22
6	./maps/StageA/ptsp_map08.map	5	2030	50256	22
7	./maps/StageA/ptsp_map08.map	3	1537	50202	22
8	./maps/StageA/ptsp_map08.map	5	1741	50267	19
9	./maps/StageA/ptsp_map08.map	3	1567	50226	21
10	./maps/StageA/ptsp_map08.map	5	2024	50246	21
1	./maps/StageA/ptsp_map40.map	0	1000	50198	22
2	./maps/StageA/ptsp_map40.map	3	1478	50223	23
3	./maps/StageA/ptsp_map40.map	5	2136	50241	24
4	./maps/StageA/ptsp_map40.map	5	2656	50250	22
5	./maps/StageA/ptsp_map40.map	3	1667	50240	21
6	./maps/StageA/ptsp_map40.map	7	3384	50245	22
7	./maps/StageA/ptsp_map40.map	6	2752	50254	22
8	./maps/StageA/ptsp_map40.map	3	1918	50245	21
9	./maps/StageA/ptsp_map40.map	3	2009	50245	22
10	./maps/StageA/ptsp_map40.map	4	2518	50251	21
1	./maps/StageA/ptsp_map45.map	0	1000	50184	21
2	./maps/StageA/ptsp_map45.map	0	1000	50196	24
3	./maps/StageA/ptsp_map45.map	1	1376	50214	24
4	./maps/StageA/ptsp_map45.map	0	1000	50199	22
5	./maps/StageA/ptsp_map45.map	1	1511	50228	23
6	./maps/StageA/ptsp_map45.map	0	1000	50191	24
7	./maps/StageA/ptsp_map45.map	0	1000	50182	26
8	./maps/StageA/ptsp_map45.map	0	1000	50179	23
9	./maps/StageA/ptsp_map45.map	0	1000	50186	22
10	./maps/StageA/ptsp_map45.map	0	1000	50204	23
1	./maps/StageA/ptsp_map35.map	4	2070	50227	23
2	./maps/StageA/ptsp_map35.map	1	1359	50205	24
3	./maps/StageA/ptsp_map35.map	1	1420	50208	25
4	./maps/StageA/ptsp_map35.map	1	1200	50193	25
5	./maps/StageA/ptsp_map35.map	3	1730	50231	22
6	./maps/StageA/ptsp_map35.map	6	2932	50252	23
7	./maps/StageA/ptsp_map35.map	4	1676	50240	23
8	./maps/StageA/ptsp_map35.map	4	2168	50255	22
9	./maps/StageA/ptsp_map35.map	1	1120	50186	24
10	./maps/StageA/ptsp_map35.map	2	1377	50227	24
1	./maps/StageA/ptsp_map02.map	10	2938	50278	22
2	./maps/StageA/ptsp_map02.map	4	1760	50227	23
3	./maps/StageA/ptsp_map02.map	4	1689	50211	23
4	./maps/StageA/ptsp_map02.map	5	2048	50245	23
5	./maps/StageA/ptsp_map02.map	4	1576	50237	22
