Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	3674	50051	21
2	./maps/StageA/ptsp_map24.map	4	2062	50058	22
3	./maps/StageA/ptsp_map24.map	8	2943	50052	21
4	./maps/StageA/ptsp_map24.map	7	3017	50052	21
5	./maps/StageA/ptsp_map24.map	7	3218	50055	21
6	./maps/StageA/ptsp_map24.map	8	3047	50053	21
7	./maps/StageA/ptsp_map24.map	5	2036	50064	22
8	./maps/StageA/ptsp_map24.map	6	2678	50065	22
9	./maps/StageA/ptsp_map24.map	5	2344	50051	23
10	./maps/StageA/ptsp_map24.map	5	2255	50047	24
1	./maps/StageA/ptsp_map61.map	8	2754	50056	24
2	./maps/StageA/ptsp_map61.map	10	1889	50040	24
3	./maps/StageA/ptsp_map61.map	6	2259	50050	24
4	./maps/StageA/ptsp_map61.map	10	2117	50047	22
5	./maps/StageA/ptsp_map61.map	10	2681	50046	23
6	./maps/StageA/ptsp_map61.map	10	2083	50045	22
7	./maps/StageA/ptsp_map61.map	7	2784	50042	24
8	./maps/StageA/ptsp_map61.map	10	2338	50046	23
9	./maps/StageA/ptsp_map61.map	10	2989	50060	23
10	./maps/StageA/ptsp_map61.map	10	2110	50047	23
1	./maps/StageA/ptsp_map19.map	10	3305	50053	23
2	./maps/StageA/ptsp_map19.map	7	3081	50060	24
3	./maps/StageA/ptsp_map19.map	3	2053	50067	24
4	./maps/StageA/ptsp_map19.map	3	1702	50065	22
5	./maps/StageA/ptsp_map19.map	8	2872	50044	23
6	./maps/StageA/ptsp_map19.map	8	3495	50052	23
7	./maps/StageA/ptsp_map19.map	2	1756	50066	22
8	./maps/StageA/ptsp_map19.map	3	1726	50074	22
9	./maps/StageA/ptsp_map19.map	5	2010	50049	23
10	./maps/StageA/ptsp_map19.map	2	1684	50071	22
1	./maps/StageA/ptsp_map56.map	3	2186	50066	22
2	./maps/StageA/ptsp_map56.map	6	3345	50052	24
3	./maps/StageA/ptsp_map56.map	2	1704	50074	23
4	./maps/StageA/ptsp_map56.map	0	1000	50067	25
5	./maps/StageA/ptsp_map56.map	2	1966	50054	23
6	./maps/StageA/ptsp_map56.map	0	1000	50085	25
7	./maps/StageA/ptsp_map56.map	3	1732	50059	24
8	./maps/StageA/ptsp_map56.map	7	3745	50055	24
9	./maps/StageA/ptsp_map56.map	0	1000	50059	24
10	./maps/StageA/ptsp_map56.map	3	1853	50060	22
1	./maps/StageA/ptsp_map08.map	10	2170	50042	23
2	./maps/StageA/ptsp_map08.map	10	2228	50045	23
3	./maps/StageA/ptsp_map08.map	6	1971	50046	23
4	./maps/StageA/ptsp_map08.map	10	2235	50046	23
5	./maps/StageA/ptsp_map08.map	10	2637	50046	23
6	./maps/StageA/ptsp_map08.map	10	2333	50046	23
7	./maps/StageA/ptsp_map08.map	10	2378	50055	23
8	./maps/StageA/ptsp_map08.map	4	1712	50059	23
9	./maps/StageA/ptsp_map08.map	10	2593	50049	23
10	./maps/StageA/ptsp_map08.map	10	2130	50049	23
1	./maps/StageA/ptsp_map40.map	9	2638	50050	24
2	./maps/StageA/ptsp_map40.map	8	3398	50050	25
3	./maps/StageA/ptsp_map40.map	10	1885	50044	23
4	./maps/StageA/ptsp_map40.map	7	2603	50046	24
5	./maps/StageA/ptsp_map40.map	9	2952	50047	24
6	./maps/StageA/ptsp_map40.map	10	2774	50050	23
7	./maps/StageA/ptsp_map40.map	9	3735	50041	24
8	./maps/StageA/ptsp_map40.map	8	2942	50048	23
9	./maps/StageA/ptsp_map40.map	9	3128	50047	24
10	./maps/StageA/ptsp_map40.map	0	1000	50073	24
1	./maps/StageA/ptsp_map45.map	2	1618	50062	25
2	./maps/StageA/ptsp_map45.map	0	1000	50094	25
3	./maps/StageA/ptsp_map45.map	0	1000	50091	23
4	./maps/StageA/ptsp_map45.map	0	1000	50089	25
5	./maps/StageA/ptsp_map45.map	2	1580	50055	24
6	./maps/StageA/ptsp_map45.map	0	1000	50073	25
7	./maps/StageA/ptsp_map45.map	1	1533	50057	24
8	./maps/StageA/ptsp_map45.map	0	1000	50093	25
9	./maps/StageA/ptsp_map45.map	1	1626	50079	24
10	./maps/StageA/ptsp_map45.map	8	3891	50050	24
1	./maps/StageA/ptsp_map35.map	9	3643	50052	24
2	./maps/StageA/ptsp_map35.map	5	2034	50058	23
3	./maps/StageA/ptsp_map35.map	5	1944	50061	23
4	./maps/StageA/ptsp_map35.map	5	2302	50050	22
5	./maps/StageA/ptsp_map35.map	4	1736	50052	23
