Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	2	1823	50146	21
2	./maps/StageA/ptsp_map24.map	4	2538	50143	22
3	./maps/StageA/ptsp_map24.map	5	3232	50146	23
4	./maps/StageA/ptsp_map24.map	4	1989	50140	23
5	./maps/StageA/ptsp_map24.map	3	2119	50141	23
6	./maps/StageA/ptsp_map24.map	6	2378	50144	22
7	./maps/StageA/ptsp_map24.map	1	1267	50139	21
8	./maps/StageA/ptsp_map24.map	3	1998	50141	23
9	./maps/StageA/ptsp_map24.map	5	2654	50144	22
10	./maps/StageA/ptsp_map24.map	2	1901	50140	22
1	./maps/StageA/ptsp_map61.map	10	1795	50143	20
2	./maps/StageA/ptsp_map61.map	7	2687	50144	21
3	./maps/StageA/ptsp_map61.map	9	2747	50144	23
4	./maps/StageA/ptsp_map61.map	8	3174	50148	23
5	./maps/StageA/ptsp_map61.map	8	2202	50146	22
6	./maps/StageA/ptsp_map61.map	6	2138	50140	22
7	./maps/StageA/ptsp_map61.map	6	2747	50143	21
8	./maps/StageA/ptsp_map61.map	5	1819	50143	21
9	./maps/StageA/ptsp_map61.map	10	2007	50144	21
10	./maps/StageA/ptsp_map61.map	8	2326	50143	21
1	./maps/StageA/ptsp_map19.map	2	1447	50135	21
2	./maps/StageA/ptsp_map19.map	0	1000	50122	23
3	./maps/StageA/ptsp_map19.map	1	1654	50137	23
4	./maps/StageA/ptsp_map19.map	0	1000	50137	25
5	./maps/StageA/ptsp_map19.map	0	1000	50135	25
6	./maps/StageA/ptsp_map19.map	4	2341	50141	24
7	./maps/StageA/ptsp_map19.map	0	1000	50132	22
8	./maps/StageA/ptsp_map19.map	5	1926	50139	23
9	./maps/StageA/ptsp_map19.map	2	1988	50141	21
10	./maps/StageA/ptsp_map19.map	0	1000	50134	21
1	./maps/StageA/ptsp_map56.map	0	1000	50136	24
2	./maps/StageA/ptsp_map56.map	0	1000	50135	23
3	./maps/StageA/ptsp_map56.map	2	2363	50143	22
4	./maps/StageA/ptsp_map56.map	2	1881	50149	22
5	./maps/StageA/ptsp_map56.map	2	2190	50140	21
6	./maps/StageA/ptsp_map56.map	2	2151	50142	21
7	./maps/StageA/ptsp_map56.map	1	1275	50146	24
8	./maps/StageA/ptsp_map56.map	2	1494	50142	21
9	./maps/StageA/ptsp_map56.map	1	1691	50139	22
10	./maps/StageA/ptsp_map56.map	2	1583	50136	22
1	./maps/StageA/ptsp_map08.map	4	1674	50137	24
2	./maps/StageA/ptsp_map08.map	3	1562	50139	24
3	./maps/StageA/ptsp_map08.map	7	2472	50145	22
4	./maps/StageA/ptsp_map08.map	4	2091	50141	22
5	./maps/StageA/ptsp_map08.map	5	2042	50143	21
6	./maps/StageA/ptsp_map08.map	5	1841	50140	21
7	./maps/StageA/ptsp_map08.map	8	2462	50141	20
8	./maps/StageA/ptsp_map08.map	7	2245	50140	21
9	./maps/StageA/ptsp_map08.map	4	1510	50134	21
10	./maps/StageA/ptsp_map08.map	6	2718	50145	22
