Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	2	1419	50177	23
2	./maps/StageA/ptsp_map24.map	8	3270	50207	21
3	./maps/StageA/ptsp_map24.map	6	2737	50201	21
4	./maps/StageA/ptsp_map24.map	2	1384	50186	20
5	./maps/StageA/ptsp_map24.map	5	2276	50202	21
6	./maps/StageA/ptsp_map24.map	7	3209	50205	22
7	./maps/StageA/ptsp_map24.map	6	2595	50200	22
8	./maps/StageA/ptsp_map24.map	2	1476	50189	24
9	./maps/StageA/ptsp_map24.map	2	1396	50186	22
10	./maps/StageA/ptsp_map24.map	3	1665	50195	23
1	./maps/StageA/ptsp_map61.map	10	2227	50210	23
2	./maps/StageA/ptsp_map61.map	10	2773	50212	23
3	./maps/StageA/ptsp_map61.map	10	2439	50208	23
4	./maps/StageA/ptsp_map61.map	8	3001	50205	23
5	./maps/StageA/ptsp_map61.map	10	1799	50210	23
6	./maps/StageA/ptsp_map61.map	10	2094	50210	23
7	./maps/StageA/ptsp_map61.map	10	2289	50212	23
8	./maps/StageA/ptsp_map61.map	10	2399	50211	23
9	./maps/StageA/ptsp_map61.map	10	2130	50211	23
10	./maps/StageA/ptsp_map61.map	10	2202	50212	22
1	./maps/StageA/ptsp_map19.map	8	2831	50206	24
2	./maps/StageA/ptsp_map19.map	8	2795	50206	23
3	./maps/StageA/ptsp_map19.map	10	3008	50215	23
4	./maps/StageA/ptsp_map19.map	7	2941	50208	23
5	./maps/StageA/ptsp_map19.map	7	2868	50206	23
6	./maps/StageA/ptsp_map19.map	7	3179	50207	24
7	./maps/StageA/ptsp_map19.map	8	3194	50208	24
8	./maps/StageA/ptsp_map19.map	8	3283	50208	24
9	./maps/StageA/ptsp_map19.map	7	2108	50200	24
10	./maps/StageA/ptsp_map19.map	2	1449	50186	24
1	./maps/StageA/ptsp_map56.map	3	1865	50199	24
2	./maps/StageA/ptsp_map56.map	0	1000	50174	26
3	./maps/StageA/ptsp_map56.map	4	2447	50200	23
4	./maps/StageA/ptsp_map56.map	3	2547	50205	24
5	./maps/StageA/ptsp_map56.map	2	1433	50189	22
6	./maps/StageA/ptsp_map56.map	2	1704	50191	24
7	./maps/StageA/ptsp_map56.map	2	1983	50194	24
8	./maps/StageA/ptsp_map56.map	2	1778	50189	22
9	./maps/StageA/ptsp_map56.map	2	1809	50190	24
10	./maps/StageA/ptsp_map56.map	5	3051	50206	24
1	./maps/StageA/ptsp_map08.map	4	1528	50194	23
2	./maps/StageA/ptsp_map08.map	9	3296	50207	22
3	./maps/StageA/ptsp_map08.map	9	2578	50205	21
4	./maps/StageA/ptsp_map08.map	6	2141	50202	23
5	./maps/StageA/ptsp_map08.map	5	1728	50199	21
6	./maps/StageA/ptsp_map08.map	10	2696	50214	21
7	./maps/StageA/ptsp_map08.map	9	3212	50208	22
8	./maps/StageA/ptsp_map08.map	9	2962	50205	21
9	./maps/StageA/ptsp_map08.map	4	1613	50184	22
10	./maps/StageA/ptsp_map08.map	10	2535	50211	21
1	./maps/StageA/ptsp_map40.map	10	2864	50212	21
2	./maps/StageA/ptsp_map40.map	10	2595	50204	22
3	./maps/StageA/ptsp_map40.map	2	1364	50189	24
4	./maps/StageA/ptsp_map40.map	4	2105	50197	23
5	./maps/StageA/ptsp_map40.map	8	2980	50206	23
6	./maps/StageA/ptsp_map40.map	10	2498	50211	22
7	./maps/StageA/ptsp_map40.map	8	2449	50197	23
8	./maps/StageA/ptsp_map40.map	5	2343	50200	23
9	./maps/StageA/ptsp_map40.map	10	2566	50214	22
10	./maps/StageA/ptsp_map40.map	5	1941	50193	23
1	./maps/StageA/ptsp_map45.map	7	3598	50207	24
2	./maps/StageA/ptsp_map45.map	0	1000	50171	22
3	./maps/StageA/ptsp_map45.map	0	1000	50178	26
4	./maps/StageA/ptsp_map45.map	2	1644	50196	24
5	./maps/StageA/ptsp_map45.map	2	1818	50199	24
6	./maps/StageA/ptsp_map45.map	0	1000	50172	24
7	./maps/StageA/ptsp_map45.map	0	1000	50173	25
8	./maps/StageA/ptsp_map45.map	2	1726	50195	21
9	./maps/StageA/ptsp_map45.map	0	1000	50171	25
10	./maps/StageA/ptsp_map45.map	1	1293	50186	24
1	./maps/StageA/ptsp_map35.map	1	1331	50186	22
2	./maps/StageA/ptsp_map35.map	8	2823	50206	22
3	./maps/StageA/ptsp_map35.map	7	3387	50205	24
4	./maps/StageA/ptsp_map35.map	5	1867	50194	22
5	./maps/StageA/ptsp_map35.map	6	2904	50203	24
6	./maps/StageA/ptsp_map35.map	5	1997	50199	23
7	./maps/StageA/ptsp_map35.map	10	3255	50209	23
8	./maps/StageA/ptsp_map35.map	4	1844	50196	24
9	./maps/StageA/ptsp_map35.map	4	2271	50198	23
10	./maps/StageA/ptsp_map35.map	10	2707	50210	23
1	./maps/StageA/ptsp_map02.map	9	2693	50205	23
2	./maps/StageA/ptsp_map02.map	5	1839	50196	22
3	./maps/StageA/ptsp_map02.map	10	2039	50209	23
4	./maps/StageA/ptsp_map02.map	9	2722	50206	22
5	./maps/StageA/ptsp_map02.map	10	2070	50212	23
6	./maps/StageA/ptsp_map02.map	10	2064	50210	23
7	./maps/StageA/ptsp_map02.map	10	2471	50211	23
8	./maps/StageA/ptsp_map02.map	10	3044	50212	22
9	./maps/StageA/ptsp_map02.map	5	1846	50197	23
10	./maps/StageA/ptsp_map02.map	8	2703	50208	23
1	./maps/StageA/ptsp_map01.map	4	1926	50198	24
2	./maps/StageA/ptsp_map01.map	10	2435	50213	22
3	./maps/StageA/ptsp_map01.map	9	3383	50210	24
4	./maps/StageA/ptsp_map01.map	6	2667	50206	24
5	./maps/StageA/ptsp_map01.map	10	2479	50210	23
6	./maps/StageA/ptsp_map01.map	9	2580	50204	24
7	./maps/StageA/ptsp_map01.map	6	2390	50203	23
8	./maps/StageA/ptsp_map01.map	10	2653	50213	23
9	./maps/StageA/ptsp_map01.map	4	1801	50186	24
10	./maps/StageA/ptsp_map01.map	4	1866	50198	22
