Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	6	2600	50064	29
2	./maps/StageA/ptsp_map24.map	5	2510	50055	30
3	./maps/StageA/ptsp_map24.map	7	2886	50064	30
4	./maps/StageA/ptsp_map24.map	4	2131	50055	29
5	./maps/StageA/ptsp_map24.map	6	2433	50071	30
6	./maps/StageA/ptsp_map24.map	1	1174	50075	30
7	./maps/StageA/ptsp_map24.map	5	2733	50067	30
8	./maps/StageA/ptsp_map24.map	7	2929	50064	30
9	./maps/StageA/ptsp_map24.map	8	3383	50060	30
10	./maps/StageA/ptsp_map24.map	9	4167	50068	29
1	./maps/StageA/ptsp_map61.map	10	2248	50054	25
2	./maps/StageA/ptsp_map61.map	10	1893	50065	24
3	./maps/StageA/ptsp_map61.map	10	2352	50061	26
4	./maps/StageA/ptsp_map61.map	10	2412	50087	26
5	./maps/StageA/ptsp_map61.map	10	2827	50059	25
6	./maps/StageA/ptsp_map61.map	8	2510	50060	26
7	./maps/StageA/ptsp_map61.map	10	2951	50056	26
8	./maps/StageA/ptsp_map61.map	10	1928	50058	26
9	./maps/StageA/ptsp_map61.map	9	2884	50062	27
10	./maps/StageA/ptsp_map61.map	9	3151	50074	29
1	./maps/StageA/ptsp_map19.map	3	2242	50095	28
2	./maps/StageA/ptsp_map19.map	7	2797	50060	29
3	./maps/StageA/ptsp_map19.map	6	2787	50063	30
4	./maps/StageA/ptsp_map19.map	3	1626	50089	29
5	./maps/StageA/ptsp_map19.map	8	3327	50058	28
6	./maps/StageA/ptsp_map19.map	7	2392	50069	28
7	./maps/StageA/ptsp_map19.map	10	2772	50078	27
8	./maps/StageA/ptsp_map19.map	8	3109	50057	28
9	./maps/StageA/ptsp_map19.map	1	1230	50085	31
10	./maps/StageA/ptsp_map19.map	3	1590	50070	28
1	./maps/StageA/ptsp_map56.map	3	2005	50078	28
2	./maps/StageA/ptsp_map56.map	2	1932	50067	30
3	./maps/StageA/ptsp_map56.map	2	1624	50070	27
4	./maps/StageA/ptsp_map56.map	3	2243	50078	29
5	./maps/StageA/ptsp_map56.map	3	2034	50077	30
6	./maps/StageA/ptsp_map56.map	0	1000	50086	32
7	./maps/StageA/ptsp_map56.map	3	2287	50090	30
8	./maps/StageA/ptsp_map56.map	2	1549	50087	30
9	./maps/StageA/ptsp_map56.map	0	1000	50066	31
10	./maps/StageA/ptsp_map56.map	2	1790	50100	28
1	./maps/StageA/ptsp_map08.map	10	2815	50061	29
