Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	2012	70170	29
2	maps/StageA/ptsp_map01.map	5	1832	70151	29
3	maps/StageA/ptsp_map01.map	5	1905	70148	33
4	maps/StageA/ptsp_map01.map	10	2556	70166	31
5	maps/StageA/ptsp_map01.map	7	2453	70161	33
6	maps/StageA/ptsp_map01.map	10	2097	70171	39
7	maps/StageA/ptsp_map01.map	7	2314	70163	38
8	maps/StageA/ptsp_map01.map	10	2049	70166	38
9	maps/StageA/ptsp_map01.map	6	2683	70148	37
10	maps/StageA/ptsp_map01.map	10	2557	70171	34
1	maps/StageA/ptsp_map02.map	5	1974	70145	31
2	maps/StageA/ptsp_map02.map	7	2389	70144	30
3	maps/StageA/ptsp_map02.map	3	1514	70134	31
4	maps/StageA/ptsp_map02.map	6	2447	70144	30
5	maps/StageA/ptsp_map02.map	3	1554	70143	30
6	maps/StageA/ptsp_map02.map	10	2824	70148	36
7	maps/StageA/ptsp_map02.map	6	3887	70138	45
8	maps/StageA/ptsp_map02.map	6	2340	70145	42
9	maps/StageA/ptsp_map02.map	9	2978	70160	32
10	maps/StageA/ptsp_map02.map	5	1668	70154	30
1	maps/StageA/ptsp_map08.map	9	2920	70153	61
2	maps/StageA/ptsp_map08.map	4	1587	70145	65
3	maps/StageA/ptsp_map08.map	10	1436	70155	56
4	maps/StageA/ptsp_map08.map	8	2422	70156	41
5	maps/StageA/ptsp_map08.map	6	1907	70152	42
6	maps/StageA/ptsp_map08.map	6	2271	70143	53
7	maps/StageA/ptsp_map08.map	9	3264	70165	56
8	maps/StageA/ptsp_map08.map	8	2439	70155	54
9	maps/StageA/ptsp_map08.map	8	2505	70157	64
10	maps/StageA/ptsp_map08.map	9	3498	70149	58
1	maps/StageA/ptsp_map19.map	3	1733	70135	50
2	maps/StageA/ptsp_map19.map	9	3590	70165	49
3	maps/StageA/ptsp_map19.map	8	2668	70181	45
4	maps/StageA/ptsp_map19.map	3	1475	70148	46
5	maps/StageA/ptsp_map19.map	3	1475	70150	58
6	maps/StageA/ptsp_map19.map	3	1475	70162	47
7	maps/StageA/ptsp_map19.map	2	1508	70147	51
8	maps/StageA/ptsp_map19.map	4	1911	70152	52
9	maps/StageA/ptsp_map19.map	6	1949	70146	39
10	maps/StageA/ptsp_map19.map	5	2027	70160	39
1	maps/StageA/ptsp_map24.map	5	2197	70142	40
2	maps/StageA/ptsp_map24.map	9	3129	70168	39
3	maps/StageA/ptsp_map24.map	8	2933	70178	42
4	maps/StageA/ptsp_map24.map	3	1446	70142	43
5	maps/StageA/ptsp_map24.map	5	2134	70160	41
6	maps/StageA/ptsp_map24.map	4	2173	70159	42
7	maps/StageA/ptsp_map24.map	5	1995	70156	41
8	maps/StageA/ptsp_map24.map	8	2870	70155	39
9	maps/StageA/ptsp_map24.map	8	2600	70164	37
10	maps/StageA/ptsp_map24.map	2	1353	70150	36
1	maps/StageA/ptsp_map35.map	4	1650	70155	49
2	maps/StageA/ptsp_map35.map	5	1968	70154	38
3	maps/StageA/ptsp_map35.map	7	2693	70158	40
4	maps/StageA/ptsp_map35.map	5	2094	70151	46
5	maps/StageA/ptsp_map35.map	6	2939	70151	45
6	maps/StageA/ptsp_map35.map	3	1539	70146	34
7	maps/StageA/ptsp_map35.map	3	1539	70143	32
8	maps/StageA/ptsp_map35.map	3	1429	70145	32
9	maps/StageA/ptsp_map35.map	4	1909	70148	40
10	maps/StageA/ptsp_map35.map	3	1421	70149	35
1	maps/StageA/ptsp_map40.map	6	3474	70143	56
2	maps/StageA/ptsp_map40.map	7	2707	70155	63
3	maps/StageA/ptsp_map40.map	6	2810	70144	57
4	maps/StageA/ptsp_map40.map	6	2134	70157	56
5	maps/StageA/ptsp_map40.map	6	2059	70147	61
6	maps/StageA/ptsp_map40.map	8	2271	70158	56
7	maps/StageA/ptsp_map40.map	7	2448	70168	61
8	maps/StageA/ptsp_map40.map	7	2197	70156	56
9	maps/StageA/ptsp_map40.map	3	1612	70151	40
10	maps/StageA/ptsp_map40.map	5	2739	70142	41
1	maps/StageA/ptsp_map45.map	2	1596	70152	46
2	maps/StageA/ptsp_map45.map	3	2259	70166	45
3	maps/StageA/ptsp_map45.map	2	1582	70161	42
4	maps/StageA/ptsp_map45.map	1	1239	70146	51
5	maps/StageA/ptsp_map45.map	1	1237	70148	48
6	maps/StageA/ptsp_map45.map	2	1487	70152	47
7	maps/StageA/ptsp_map45.map	2	1489	70150	43
8	maps/StageA/ptsp_map45.map	2	1493	70147	46
9	maps/StageA/ptsp_map45.map	6	2871	70157	49
10	maps/StageA/ptsp_map45.map	10	3075	70174	50
1	maps/StageA/ptsp_map56.map	3	1630	70152	43
2	maps/StageA/ptsp_map56.map	3	1742	70141	44
3	maps/StageA/ptsp_map56.map	3	1604	70149	45
4	maps/StageA/ptsp_map56.map	2	1493	70145	49
5	maps/StageA/ptsp_map56.map	3	1974	70146	47
6	maps/StageA/ptsp_map56.map	3	2292	70165	47
7	maps/StageA/ptsp_map56.map	4	2139	70158	44
8	maps/StageA/ptsp_map56.map	2	1374	70147	44
9	maps/StageA/ptsp_map56.map	2	1374	70149	39
10	maps/StageA/ptsp_map56.map	4	2150	70152	44
1	maps/StageA/ptsp_map61.map	6	2268	70164	43
2	maps/StageA/ptsp_map61.map	3	1347	70139	45
3	maps/StageA/ptsp_map61.map	8	2401	70155	39
4	maps/StageA/ptsp_map61.map	4	2010	70134	57
5	maps/StageA/ptsp_map61.map	6	3588	70143	46
6	maps/StageA/ptsp_map61.map	7	4341	70140	43
7	maps/StageA/ptsp_map61.map	8	3587	70140	34
8	maps/StageA/ptsp_map61.map	10	2887	70161	40
9	maps/StageA/ptsp_map61.map	5	2127	70140	29
10	maps/StageA/ptsp_map61.map	10	2295	70168	28
