Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	0	1000	50277	25
2	./maps/StageA/ptsp_map24.map	3	2852	50359	24
3	./maps/StageA/ptsp_map24.map	2	1779	50328	24
4	./maps/StageA/ptsp_map24.map	3	2094	50343	24
5	./maps/StageA/ptsp_map24.map	0	1000	50272	28
6	./maps/StageA/ptsp_map24.map	2	1579	50320	23
7	./maps/StageA/ptsp_map24.map	2	1566	50320	24
8	./maps/StageA/ptsp_map24.map	2	2133	50340	24
9	./maps/StageA/ptsp_map24.map	2	1720	50327	24
10	./maps/StageA/ptsp_map24.map	5	3930	50365	23
1	./maps/StageA/ptsp_map61.map	7	2603	50352	23
2	./maps/StageA/ptsp_map61.map	5	3584	50365	24
3	./maps/StageA/ptsp_map61.map	2	1717	50328	24
4	./maps/StageA/ptsp_map61.map	2	1403	50312	24
5	./maps/StageA/ptsp_map61.map	3	1713	50324	24
6	./maps/StageA/ptsp_map61.map	5	1786	50333	23
7	./maps/StageA/ptsp_map61.map	3	2462	50350	23
8	./maps/StageA/ptsp_map61.map	2	1814	50327	25
9	./maps/StageA/ptsp_map61.map	4	2331	50346	24
10	./maps/StageA/ptsp_map61.map	3	2334	50345	24
1	./maps/StageA/ptsp_map19.map	1	1626	50323	24
2	./maps/StageA/ptsp_map19.map	3	1819	50326	23
3	./maps/StageA/ptsp_map19.map	3	3325	50361	24
4	./maps/StageA/ptsp_map19.map	3	2026	50341	23
5	./maps/StageA/ptsp_map19.map	1	1570	50319	24
6	./maps/StageA/ptsp_map19.map	2	1702	50324	25
7	./maps/StageA/ptsp_map19.map	3	2669	50351	25
8	./maps/StageA/ptsp_map19.map	3	1834	50326	23
9	./maps/StageA/ptsp_map19.map	3	2656	50350	24
10	./maps/StageA/ptsp_map19.map	4	2798	50352	24
1	./maps/StageA/ptsp_map56.map	2	2564	50349	25
2	./maps/StageA/ptsp_map56.map	2	1749	50329	25
3	./maps/StageA/ptsp_map56.map	1	1505	50315	23
4	./maps/StageA/ptsp_map56.map	2	1877	50330	24
5	./maps/StageA/ptsp_map56.map	1	1684	50326	24
6	./maps/StageA/ptsp_map56.map	2	2179	50340	21
7	./maps/StageA/ptsp_map56.map	1	1707	50324	24
8	./maps/StageA/ptsp_map56.map	2	1584	50319	24
9	./maps/StageA/ptsp_map56.map	2	1741	50325	24
10	./maps/StageA/ptsp_map56.map	2	1523	50318	24
1	./maps/StageA/ptsp_map08.map	3	1765	50327	24
2	./maps/StageA/ptsp_map08.map	2	1610	50325	23
3	./maps/StageA/ptsp_map08.map	7	2760	50350	24
4	./maps/StageA/ptsp_map08.map	5	2579	50352	24
5	./maps/StageA/ptsp_map08.map	6	2671	50356	23
6	./maps/StageA/ptsp_map08.map	3	1662	50323	23
7	./maps/StageA/ptsp_map08.map	3	1846	50337	23
8	./maps/StageA/ptsp_map08.map	5	3407	50363	23
9	./maps/StageA/ptsp_map08.map	2	1769	50327	26
10	./maps/StageA/ptsp_map08.map	3	1627	50325	24
1	./maps/StageA/ptsp_map40.map	8	3982	50370	23
2	./maps/StageA/ptsp_map40.map	2	1762	50332	24
