Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	1	1180	50237	22
2	./maps/StageA/ptsp_map24.map	5	2178	50278	25
3	./maps/StageA/ptsp_map24.map	8	2670	50292	23
4	./maps/StageA/ptsp_map24.map	6	2313	50284	23
5	./maps/StageA/ptsp_map24.map	6	1958	50279	20
6	./maps/StageA/ptsp_map24.map	7	2605	50278	21
7	./maps/StageA/ptsp_map24.map	1	1190	50250	21
8	./maps/StageA/ptsp_map24.map	7	2355	50284	21
9	./maps/StageA/ptsp_map24.map	8	2888	50294	24
10	./maps/StageA/ptsp_map24.map	3	1391	50265	21
1	./maps/StageA/ptsp_map61.map	10	1500	50304	19
2	./maps/StageA/ptsp_map61.map	9	2420	50293	20
3	./maps/StageA/ptsp_map61.map	9	2472	50300	20
4	./maps/StageA/ptsp_map61.map	10	1642	50305	19
5	./maps/StageA/ptsp_map61.map	10	1812	50308	19
6	./maps/StageA/ptsp_map61.map	10	1618	50311	19
7	./maps/StageA/ptsp_map61.map	9	2077	50293	21
8	./maps/StageA/ptsp_map61.map	3	1329	50256	22
9	./maps/StageA/ptsp_map61.map	8	2241	50299	21
10	./maps/StageA/ptsp_map61.map	10	1466	50318	19
1	./maps/StageA/ptsp_map19.map	8	2375	50288	20
2	./maps/StageA/ptsp_map19.map	3	1501	50263	23
3	./maps/StageA/ptsp_map19.map	3	1490	50256	21
4	./maps/StageA/ptsp_map19.map	6	2372	50285	21
5	./maps/StageA/ptsp_map19.map	3	1552	50283	22
6	./maps/StageA/ptsp_map19.map	7	2356	50293	21
7	./maps/StageA/ptsp_map19.map	3	1668	50278	21
8	./maps/StageA/ptsp_map19.map	8	2289	50280	22
9	./maps/StageA/ptsp_map19.map	8	2434	50292	23
10	./maps/StageA/ptsp_map19.map	9	2480	50285	23
1	./maps/StageA/ptsp_map56.map	2	1547	50253	22
2	./maps/StageA/ptsp_map56.map	2	1373	50261	21
3	./maps/StageA/ptsp_map56.map	2	1619	50261	21
4	./maps/StageA/ptsp_map56.map	4	1878	50259	22
5	./maps/StageA/ptsp_map56.map	2	1494	50257	23
6	./maps/StageA/ptsp_map56.map	5	2184	50275	22
7	./maps/StageA/ptsp_map56.map	5	2529	50289	21
8	./maps/StageA/ptsp_map56.map	4	2071	50261	21
9	./maps/StageA/ptsp_map56.map	4	2207	50277	21
10	./maps/StageA/ptsp_map56.map	2	1625	50253	19
1	./maps/StageA/ptsp_map08.map	10	1645	50291	20
2	./maps/StageA/ptsp_map08.map	10	1748	50278	19
3	./maps/StageA/ptsp_map08.map	10	1765	50261	20
4	./maps/StageA/ptsp_map08.map	9	2513	50268	21
5	./maps/StageA/ptsp_map08.map	8	2051	50270	20
6	./maps/StageA/ptsp_map08.map	9	2819	50278	22
7	./maps/StageA/ptsp_map08.map	6	1715	50261	21
8	./maps/StageA/ptsp_map08.map	9	2430	50276	20
9	./maps/StageA/ptsp_map08.map	10	2095	50306	20
10	./maps/StageA/ptsp_map08.map	9	2426	50272	20
1	./maps/StageA/ptsp_map40.map	8	2094	50266	23
2	./maps/StageA/ptsp_map40.map	8	2080	50286	21
3	./maps/StageA/ptsp_map40.map	8	2117	50286	22
4	./maps/StageA/ptsp_map40.map	10	2758	50306	20
5	./maps/StageA/ptsp_map40.map	8	2101	50271	21
6	./maps/StageA/ptsp_map40.map	6	1967	50271	21
7	./maps/StageA/ptsp_map40.map	6	1906	50271	20
8	./maps/StageA/ptsp_map40.map	10	1512	50292	20
9	./maps/StageA/ptsp_map40.map	3	1673	50276	21
10	./maps/StageA/ptsp_map40.map	7	2740	50293	22
1	./maps/StageA/ptsp_map45.map	1	1277	50257	23
2	./maps/StageA/ptsp_map45.map	1	1253	50253	21
3	./maps/StageA/ptsp_map45.map	2	1503	50252	24
4	./maps/StageA/ptsp_map45.map	2	1889	50271	25
5	./maps/StageA/ptsp_map45.map	1	1304	50248	21
6	./maps/StageA/ptsp_map45.map	2	1854	50269	20
7	./maps/StageA/ptsp_map45.map	1	1282	50248	21
8	./maps/StageA/ptsp_map45.map	1	1201	50247	20
9	./maps/StageA/ptsp_map45.map	1	1309	50245	19
10	./maps/StageA/ptsp_map45.map	1	1350	50254	21
1	./maps/StageA/ptsp_map35.map	5	2026	50282	20
2	./maps/StageA/ptsp_map35.map	5	1751	50276	22
