Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	3	1401	50083	27
2	./maps/StageA/ptsp_map24.map	3	2276	50085	30
3	./maps/StageA/ptsp_map24.map	4	2500	50082	28
4	./maps/StageA/ptsp_map24.map	2	1299	50081	28
5	./maps/StageA/ptsp_map24.map	3	1916	50084	26
6	./maps/StageA/ptsp_map24.map	2	1466	50080	27
7	./maps/StageA/ptsp_map24.map	3	1576	50083	27
8	./maps/StageA/ptsp_map24.map	5	2555	50082	27
9	./maps/StageA/ptsp_map24.map	3	2250	50079	28
10	./maps/StageA/ptsp_map24.map	4	2845	50083	29
1	./maps/StageA/ptsp_map61.map	7	2522	50081	25
2	./maps/StageA/ptsp_map61.map	3	1314	50081	24
3	./maps/StageA/ptsp_map61.map	5	2073	50083	26
4	./maps/StageA/ptsp_map61.map	5	2216	50078	25
5	./maps/StageA/ptsp_map61.map	5	1741	50081	28
6	./maps/StageA/ptsp_map61.map	5	1860	50082	28
7	./maps/StageA/ptsp_map61.map	6	1850	50078	28
8	./maps/StageA/ptsp_map61.map	3	1298	50078	27
9	./maps/StageA/ptsp_map61.map	9	3155	50083	30
10	./maps/StageA/ptsp_map61.map	8	2699	50083	29
1	./maps/StageA/ptsp_map19.map	3	2031	50084	26
2	./maps/StageA/ptsp_map19.map	2	1472	50080	27
3	./maps/StageA/ptsp_map19.map	0	1000	50075	24
4	./maps/StageA/ptsp_map19.map	0	1000	50074	26
5	./maps/StageA/ptsp_map19.map	3	2191	50083	27
6	./maps/StageA/ptsp_map19.map	3	1883	50084	28
7	./maps/StageA/ptsp_map19.map	3	1806	50083	25
8	./maps/StageA/ptsp_map19.map	3	1543	50084	27
9	./maps/StageA/ptsp_map19.map	3	2047	50084	27
10	./maps/StageA/ptsp_map19.map	2	1465	50084	25
1	./maps/StageA/ptsp_map56.map	0	1000	50076	25
2	./maps/StageA/ptsp_map56.map	0	1000	50081	23
3	./maps/StageA/ptsp_map56.map	2	1929	50081	27
4	./maps/StageA/ptsp_map56.map	0	1000	50079	27
5	./maps/StageA/ptsp_map56.map	0	1000	50078	25
6	./maps/StageA/ptsp_map56.map	0	1000	50077	24
7	./maps/StageA/ptsp_map56.map	2	1934	50080	28
8	./maps/StageA/ptsp_map56.map	0	1000	50082	25
9	./maps/StageA/ptsp_map56.map	0	1000	50080	26
10	./maps/StageA/ptsp_map56.map	0	1000	50079	26
1	./maps/StageA/ptsp_map08.map	4	1502	50079	26
2	./maps/StageA/ptsp_map08.map	4	1494	50082	27
3	./maps/StageA/ptsp_map08.map	4	1882	50083	26
4	./maps/StageA/ptsp_map08.map	5	1668	50080	27
5	./maps/StageA/ptsp_map08.map	4	1663	50084	24
6	./maps/StageA/ptsp_map08.map	6	2059	50083	27
7	./maps/StageA/ptsp_map08.map	7	2381	50082	27
8	./maps/StageA/ptsp_map08.map	4	1589	50080	29
9	./maps/StageA/ptsp_map08.map	8	2645	50084	28
10	./maps/StageA/ptsp_map08.map	5	1803	50079	26
1	./maps/StageA/ptsp_map40.map	4	1953	50082	26
2	./maps/StageA/ptsp_map40.map	5	2125	50081	28
3	./maps/StageA/ptsp_map40.map	2	1448	50080	27
4	./maps/StageA/ptsp_map40.map	0	1000	50081	26
5	./maps/StageA/ptsp_map40.map	3	1941	50082	28
6	./maps/StageA/ptsp_map40.map	8	3325	50085	30
7	./maps/StageA/ptsp_map40.map	6	2195	50084	27
8	./maps/StageA/ptsp_map40.map	5	2016	50082	26
9	./maps/StageA/ptsp_map40.map	3	1441	50082	23
10	./maps/StageA/ptsp_map40.map	5	2669	50081	28
1	./maps/StageA/ptsp_map45.map	0	1000	50076	25
2	./maps/StageA/ptsp_map45.map	0	1000	50085	25
3	./maps/StageA/ptsp_map45.map	1	1764	50082	27
4	./maps/StageA/ptsp_map45.map	0	1000	50078	26
5	./maps/StageA/ptsp_map45.map	0	1000	50078	26
6	./maps/StageA/ptsp_map45.map	0	1000	50080	24
7	./maps/StageA/ptsp_map45.map	0	1000	50079	25
8	./maps/StageA/ptsp_map45.map	0	1000	50078	24
9	./maps/StageA/ptsp_map45.map	0	1000	50076	27
10	./maps/StageA/ptsp_map45.map	0	1000	50078	26
1	./maps/StageA/ptsp_map35.map	3	1492	50082	28
2	./maps/StageA/ptsp_map35.map	5	2754	50083	29
3	./maps/StageA/ptsp_map35.map	1	1581	50081	26
4	./maps/StageA/ptsp_map35.map	3	1483	50080	27
5	./maps/StageA/ptsp_map35.map	4	1830	50082	27
6	./maps/StageA/ptsp_map35.map	5	2083	50083	27
7	./maps/StageA/ptsp_map35.map	4	2406	50084	28
8	./maps/StageA/ptsp_map35.map	4	2227	50083	26
9	./maps/StageA/ptsp_map35.map	4	1861	50082	26
10	./maps/StageA/ptsp_map35.map	1	1117	50082	25
1	./maps/StageA/ptsp_map02.map	7	2274	50083	28
2	./maps/StageA/ptsp_map02.map	10	2848	50082	29
3	./maps/StageA/ptsp_map02.map	5	2017	50082	28
4	./maps/StageA/ptsp_map02.map	9	3205	50084	29
5	./maps/StageA/ptsp_map02.map	9	3561	50084	30
6	./maps/StageA/ptsp_map02.map	4	1501	50082	25
7	./maps/StageA/ptsp_map02.map	3	1374	50078	25
8	./maps/StageA/ptsp_map02.map	3	1473	50080	27
9	./maps/StageA/ptsp_map02.map	3	1532	50080	28
10	./maps/StageA/ptsp_map02.map	5	1973	50082	28
1	./maps/StageA/ptsp_map01.map	0	1000	50076	27
2	./maps/StageA/ptsp_map01.map	4	2275	50080	28
3	./maps/StageA/ptsp_map01.map	2	1696	50078	26
4	./maps/StageA/ptsp_map01.map	2	1311	50078	27
5	./maps/StageA/ptsp_map01.map	3	2818	50081	29
6	./maps/StageA/ptsp_map01.map	9	3954	50081	30
7	./maps/StageA/ptsp_map01.map	4	2077	50084	27
8	./maps/StageA/ptsp_map01.map	4	2555	50081	28
9	./maps/StageA/ptsp_map01.map	7	3288	50084	30
10	./maps/StageA/ptsp_map01.map	5	2472	50082	23
