Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	5	1916	50425	21
2	./maps/StageA/ptsp_map24.map	1	1227	50338	23
3	./maps/StageA/ptsp_map24.map	3	1404	50363	20
4	./maps/StageA/ptsp_map24.map	5	1815	50417	20
5	./maps/StageA/ptsp_map24.map	1	1151	50322	20
6	./maps/StageA/ptsp_map24.map	1	1257	50346	22
7	./maps/StageA/ptsp_map24.map	5	1831	50414	19
8	./maps/StageA/ptsp_map24.map	3	1424	50374	21
9	./maps/StageA/ptsp_map24.map	6	2096	50435	20
10	./maps/StageA/ptsp_map24.map	6	1993	50430	20
1	./maps/StageA/ptsp_map61.map	10	1560	50513	20
2	./maps/StageA/ptsp_map61.map	10	1642	50519	19
3	./maps/StageA/ptsp_map61.map	10	1480	50505	20
4	./maps/StageA/ptsp_map61.map	10	1856	50519	21
5	./maps/StageA/ptsp_map61.map	3	1358	50366	25
6	./maps/StageA/ptsp_map61.map	10	1546	50520	22
7	./maps/StageA/ptsp_map61.map	10	1554	50511	23
8	./maps/StageA/ptsp_map61.map	10	1556	50511	23
9	./maps/StageA/ptsp_map61.map	10	1559	50517	23
10	./maps/StageA/ptsp_map61.map	10	1656	50509	23
1	./maps/StageA/ptsp_map19.map	8	2206	50442	23
2	./maps/StageA/ptsp_map19.map	3	1470	50374	23
3	./maps/StageA/ptsp_map19.map	8	2247	50444	24
4	./maps/StageA/ptsp_map19.map	6	1983	50422	22
5	./maps/StageA/ptsp_map19.map	10	2305	50518	21
6	./maps/StageA/ptsp_map19.map	6	1844	50409	21
7	./maps/StageA/ptsp_map19.map	10	1676	50511	19
8	./maps/StageA/ptsp_map19.map	3	1554	50380	23
9	./maps/StageA/ptsp_map19.map	3	1451	50369	24
10	./maps/StageA/ptsp_map19.map	8	2594	50456	24
1	./maps/StageA/ptsp_map56.map	0	1000	50287	25
2	./maps/StageA/ptsp_map56.map	0	1000	50294	23
