Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	1	1234	50342	29
2	./maps/StageA/ptsp_map24.map	4	1694	50404	25
3	./maps/StageA/ptsp_map24.map	5	1772	50415	22
4	./maps/StageA/ptsp_map24.map	5	1861	50431	24
5	./maps/StageA/ptsp_map24.map	1	1235	50340	25
6	./maps/StageA/ptsp_map24.map	1	1183	50326	24
7	./maps/StageA/ptsp_map24.map	4	1774	50432	23
8	./maps/StageA/ptsp_map24.map	8	2772	50476	22
9	./maps/StageA/ptsp_map24.map	6	2051	50438	24
10	./maps/StageA/ptsp_map24.map	7	2470	50464	25
1	./maps/StageA/ptsp_map61.map	10	1754	50544	22
2	./maps/StageA/ptsp_map61.map	10	1560	50536	22
3	./maps/StageA/ptsp_map61.map	10	1751	50544	22
4	./maps/StageA/ptsp_map61.map	8	2184	50460	23
5	./maps/StageA/ptsp_map61.map	10	1408	50536	24
6	./maps/StageA/ptsp_map61.map	3	1319	50366	27
7	./maps/StageA/ptsp_map61.map	10	1732	50538	27
8	./maps/StageA/ptsp_map61.map	10	1894	50555	27
9	./maps/StageA/ptsp_map61.map	10	1538	50535	28
10	./maps/StageA/ptsp_map61.map	10	1589	50533	29
1	./maps/StageA/ptsp_map19.map	3	1543	50392	30
2	./maps/StageA/ptsp_map19.map	6	1914	50433	25
3	./maps/StageA/ptsp_map19.map	10	1693	50544	22
4	./maps/StageA/ptsp_map19.map	3	1496	50399	26
5	./maps/StageA/ptsp_map19.map	3	1585	50400	24
6	./maps/StageA/ptsp_map19.map	8	2330	50468	23
7	./maps/StageA/ptsp_map19.map	6	2016	50442	24
8	./maps/StageA/ptsp_map19.map	8	2321	50465	23
9	./maps/StageA/ptsp_map19.map	2	1374	50389	22
10	./maps/StageA/ptsp_map19.map	10	1702	50548	23
1	./maps/StageA/ptsp_map56.map	2	1400	50370	24
2	./maps/StageA/ptsp_map56.map	2	1392	50371	24
3	./maps/StageA/ptsp_map56.map	0	1000	50296	25
4	./maps/StageA/ptsp_map56.map	0	1000	50300	23
5	./maps/StageA/ptsp_map56.map	2	1388	50366	24
6	./maps/StageA/ptsp_map56.map	2	1420	50378	23
7	./maps/StageA/ptsp_map56.map	2	1394	50370	25
8	./maps/StageA/ptsp_map56.map	2	1434	50381	22
9	./maps/StageA/ptsp_map56.map	0	1000	50298	25
10	./maps/StageA/ptsp_map56.map	3	1570	50394	24
1	./maps/StageA/ptsp_map08.map	7	2045	50443	29
2	./maps/StageA/ptsp_map08.map	10	1731	50554	21
3	./maps/StageA/ptsp_map08.map	8	1936	50444	22
4	./maps/StageA/ptsp_map08.map	10	1493	50541	20
5	./maps/StageA/ptsp_map08.map	10	1529	50545	21
6	./maps/StageA/ptsp_map08.map	10	1477	50539	21
7	./maps/StageA/ptsp_map08.map	7	1937	50452	23
8	./maps/StageA/ptsp_map08.map	10	1826	50537	22
9	./maps/StageA/ptsp_map08.map	8	1950	50452	24
10	./maps/StageA/ptsp_map08.map	6	1847	50443	21
1	./maps/StageA/ptsp_map40.map	3	1430	50395	23
2	./maps/StageA/ptsp_map40.map	3	1576	50404	21
3	./maps/StageA/ptsp_map40.map	8	2437	50474	22
4	./maps/StageA/ptsp_map40.map	8	2073	50453	22
5	./maps/StageA/ptsp_map40.map	7	2088	50454	24
6	./maps/StageA/ptsp_map40.map	4	1564	50391	22
7	./maps/StageA/ptsp_map40.map	10	1690	50541	22
8	./maps/StageA/ptsp_map40.map	10	1706	50543	23
9	./maps/StageA/ptsp_map40.map	10	1740	50547	20
10	./maps/StageA/ptsp_map40.map	7	2280	50451	22
1	./maps/StageA/ptsp_map45.map	1	1207	50349	23
