Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	1991	70184	70
2	maps/StageA/ptsp_map01.map	10	2160	70187	56
3	maps/StageA/ptsp_map01.map	10	2158	70190	60
4	maps/StageA/ptsp_map01.map	10	1969	70183	59
5	maps/StageA/ptsp_map01.map	10	2137	70186	66
6	maps/StageA/ptsp_map01.map	10	2413	70190	84
7	maps/StageA/ptsp_map01.map	10	2000	70186	43
8	maps/StageA/ptsp_map01.map	10	2157	70188	44
9	maps/StageA/ptsp_map01.map	10	2174	70184	51
10	maps/StageA/ptsp_map01.map	10	2594	70194	50
1	maps/StageA/ptsp_map02.map	10	1908	70186	49
2	maps/StageA/ptsp_map02.map	10	1748	70186	49
3	maps/StageA/ptsp_map02.map	10	1989	70189	50
4	maps/StageA/ptsp_map02.map	10	1680	70183	53
5	maps/StageA/ptsp_map02.map	10	2047	70184	51
6	maps/StageA/ptsp_map02.map	10	2013	70189	52
7	maps/StageA/ptsp_map02.map	10	1787	70183	54
8	maps/StageA/ptsp_map02.map	10	1688	70180	56
9	maps/StageA/ptsp_map02.map	10	1548	70185	57
10	maps/StageA/ptsp_map02.map	10	1689	70183	69
1	maps/StageA/ptsp_map08.map	10	2024	70186	88
2	maps/StageA/ptsp_map08.map	10	1854	70183	88
3	maps/StageA/ptsp_map08.map	10	1665	70182	69
4	maps/StageA/ptsp_map08.map	10	1909	70185	68
5	maps/StageA/ptsp_map08.map	10	1916	70187	73
6	maps/StageA/ptsp_map08.map	10	1933	70186	87
7	maps/StageA/ptsp_map08.map	10	1735	70186	45
8	maps/StageA/ptsp_map08.map	10	2015	70185	53
9	maps/StageA/ptsp_map08.map	10	1850	70186	52
10	maps/StageA/ptsp_map08.map	10	1988	70188	61
1	maps/StageA/ptsp_map19.map	10	2161	70189	67
2	maps/StageA/ptsp_map19.map	8	2894	70192	63
3	maps/StageA/ptsp_map19.map	10	2566	70192	56
4	maps/StageA/ptsp_map19.map	10	2864	70192	59
5	maps/StageA/ptsp_map19.map	10	2112	70187	61
6	maps/StageA/ptsp_map19.map	10	2763	70192	58
7	maps/StageA/ptsp_map19.map	10	2098	70189	51
8	maps/StageA/ptsp_map19.map	10	2692	70191	53
9	maps/StageA/ptsp_map19.map	10	2425	70190	61
10	maps/StageA/ptsp_map19.map	10	2401	70190	58
1	maps/StageA/ptsp_map24.map	10	2458	70192	64
2	maps/StageA/ptsp_map24.map	10	2865	70193	74
3	maps/StageA/ptsp_map24.map	10	2690	70193	61
4	maps/StageA/ptsp_map24.map	10	2954	70191	64
5	maps/StageA/ptsp_map24.map	10	2517	70188	72
6	maps/StageA/ptsp_map24.map	9	3084	70193	65
7	maps/StageA/ptsp_map24.map	10	2827	70192	70
8	maps/StageA/ptsp_map24.map	10	2873	70193	68
9	maps/StageA/ptsp_map24.map	10	2569	70192	66
10	maps/StageA/ptsp_map24.map	7	2844	70192	74
