Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	4	1989	50405	32
2	./maps/StageA/ptsp_map24.map	6	2476	50431	29
3	./maps/StageA/ptsp_map24.map	5	2204	50389	30
4	./maps/StageA/ptsp_map24.map	1	1267	50336	29
5	./maps/StageA/ptsp_map24.map	1	1190	50324	30
6	./maps/StageA/ptsp_map24.map	5	1870	50396	30
7	./maps/StageA/ptsp_map24.map	3	1526	50363	31
8	./maps/StageA/ptsp_map24.map	5	1996	50406	29
9	./maps/StageA/ptsp_map24.map	5	2081	50407	30
10	./maps/StageA/ptsp_map24.map	8	3707	50455	30
1	./maps/StageA/ptsp_map61.map	10	1955	50432	30
2	./maps/StageA/ptsp_map61.map	10	1573	50419	29
3	./maps/StageA/ptsp_map61.map	10	2035	50451	29
4	./maps/StageA/ptsp_map61.map	10	1535	50416	31
5	./maps/StageA/ptsp_map61.map	8	2336	50427	30
6	./maps/StageA/ptsp_map61.map	10	1694	50433	29
7	./maps/StageA/ptsp_map61.map	9	2658	50374	31
8	./maps/StageA/ptsp_map61.map	10	2303	50459	29
9	./maps/StageA/ptsp_map61.map	10	1678	50439	26
10	./maps/StageA/ptsp_map61.map	10	1950	50454	27
1	./maps/StageA/ptsp_map19.map	0	1000	50285	28
2	./maps/StageA/ptsp_map19.map	3	1736	50386	27
3	./maps/StageA/ptsp_map19.map	10	2074	50439	28
4	./maps/StageA/ptsp_map19.map	6	1971	50396	29
5	./maps/StageA/ptsp_map19.map	6	1921	50401	30
6	./maps/StageA/ptsp_map19.map	6	2016	50343	33
7	./maps/StageA/ptsp_map19.map	7	2304	50424	31
8	./maps/StageA/ptsp_map19.map	6	1953	50331	30
9	./maps/StageA/ptsp_map19.map	3	1681	50386	31
10	./maps/StageA/ptsp_map19.map	3	1562	50371	31
1	./maps/StageA/ptsp_map56.map	2	1398	50349	31
2	./maps/StageA/ptsp_map56.map	2	1533	50368	30
3	./maps/StageA/ptsp_map56.map	2	1504	50366	30
4	./maps/StageA/ptsp_map56.map	3	1681	50384	30
5	./maps/StageA/ptsp_map56.map	3	1736	50384	32
6	./maps/StageA/ptsp_map56.map	2	1570	50370	30
7	./maps/StageA/ptsp_map56.map	0	1000	50287	30
8	./maps/StageA/ptsp_map56.map	4	1843	50389	30
9	./maps/StageA/ptsp_map56.map	2	1622	50375	31
10	./maps/StageA/ptsp_map56.map	2	1534	50368	30
1	./maps/StageA/ptsp_map08.map	8	2181	50418	31
2	./maps/StageA/ptsp_map08.map	8	2484	50440	29
3	./maps/StageA/ptsp_map08.map	7	2108	50422	27
4	./maps/StageA/ptsp_map08.map	4	1527	50380	29
5	./maps/StageA/ptsp_map08.map	7	1912	50410	28
6	./maps/StageA/ptsp_map08.map	10	1755	50426	26
7	./maps/StageA/ptsp_map08.map	7	1908	50407	26
8	./maps/StageA/ptsp_map08.map	10	2217	50449	25
9	./maps/StageA/ptsp_map08.map	6	1700	50399	27
10	./maps/StageA/ptsp_map08.map	10	2022	50452	26
1	./maps/StageA/ptsp_map40.map	5	1746	50347	26
2	./maps/StageA/ptsp_map40.map	8	2244	50417	26
3	./maps/StageA/ptsp_map40.map	7	2103	50415	25
4	./maps/StageA/ptsp_map40.map	6	2204	50417	27
5	./maps/StageA/ptsp_map40.map	6	1876	50353	28
6	./maps/StageA/ptsp_map40.map	5	1839	50325	29
7	./maps/StageA/ptsp_map40.map	5	1975	50408	31
8	./maps/StageA/ptsp_map40.map	4	1733	50393	28
9	./maps/StageA/ptsp_map40.map	2	1346	50342	29
10	./maps/StageA/ptsp_map40.map	10	2515	50436	27
1	./maps/StageA/ptsp_map45.map	2	1889	50392	30
2	./maps/StageA/ptsp_map45.map	1	1246	50336	29
3	./maps/StageA/ptsp_map45.map	1	1289	50338	32
4	./maps/StageA/ptsp_map45.map	1	1250	50336	29
5	./maps/StageA/ptsp_map45.map	0	1000	50280	28
6	./maps/StageA/ptsp_map45.map	1	1212	50328	29
7	./maps/StageA/ptsp_map45.map	4	1798	50394	28
8	./maps/StageA/ptsp_map45.map	1	1431	50356	28
9	./maps/StageA/ptsp_map45.map	1	1308	50339	27
10	./maps/StageA/ptsp_map45.map	8	2674	50446	25
1	./maps/StageA/ptsp_map35.map	7	2698	50432	26
2	./maps/StageA/ptsp_map35.map	4	1614	50377	26
3	./maps/StageA/ptsp_map35.map	8	2885	50444	25
4	./maps/StageA/ptsp_map35.map	7	2496	50427	26
5	./maps/StageA/ptsp_map35.map	4	1674	50380	26
6	./maps/StageA/ptsp_map35.map	6	2047	50414	27
7	./maps/StageA/ptsp_map35.map	8	2908	50440	28
8	./maps/StageA/ptsp_map35.map	4	1644	50381	26
9	./maps/StageA/ptsp_map35.map	5	1778	50394	27
10	./maps/StageA/ptsp_map35.map	6	2424	50425	28
1	./maps/StageA/ptsp_map02.map	10	1572	50419	27
2	./maps/StageA/ptsp_map02.map	10	1934	50442	26
3	./maps/StageA/ptsp_map02.map	5	1683	50387	26
4	./maps/StageA/ptsp_map02.map	10	1616	50390	26
5	./maps/StageA/ptsp_map02.map	6	1939	50408	27
6	./maps/StageA/ptsp_map02.map	7	2080	50345	27
7	./maps/StageA/ptsp_map02.map	6	1897	50402	28
