Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	9	2554	50284	26
2	./maps/StageA/ptsp_map24.map	6	1939	50267	26
3	./maps/StageA/ptsp_map24.map	9	2868	50288	26
4	./maps/StageA/ptsp_map24.map	8	2601	50285	26
5	./maps/StageA/ptsp_map24.map	6	1850	50268	25
6	./maps/StageA/ptsp_map24.map	8	2412	50281	27
7	./maps/StageA/ptsp_map24.map	8	2371	50280	26
8	./maps/StageA/ptsp_map24.map	8	2702	50286	25
9	./maps/StageA/ptsp_map24.map	9	2753	50286	26
10	./maps/StageA/ptsp_map24.map	10	2244	50304	26
1	./maps/StageA/ptsp_map61.map	10	1630	50298	24
2	./maps/StageA/ptsp_map61.map	10	1342	50298	25
3	./maps/StageA/ptsp_map61.map	10	1679	50299	26
4	./maps/StageA/ptsp_map61.map	8	2238	50274	25
5	./maps/StageA/ptsp_map61.map	10	1334	50298	25
6	./maps/StageA/ptsp_map61.map	10	1438	50298	25
7	./maps/StageA/ptsp_map61.map	10	1268	50296	26
8	./maps/StageA/ptsp_map61.map	10	1380	50300	25
9	./maps/StageA/ptsp_map61.map	10	1347	50297	25
10	./maps/StageA/ptsp_map61.map	10	1348	50299	23
1	./maps/StageA/ptsp_map19.map	3	1472	50261	27
2	./maps/StageA/ptsp_map19.map	10	1767	50300	25
3	./maps/StageA/ptsp_map19.map	10	1605	50298	25
4	./maps/StageA/ptsp_map19.map	10	1476	50299	22
5	./maps/StageA/ptsp_map19.map	8	2208	50275	26
6	./maps/StageA/ptsp_map19.map	6	1761	50263	26
7	./maps/StageA/ptsp_map19.map	8	2139	50277	25
8	./maps/StageA/ptsp_map19.map	10	1708	50301	22
9	./maps/StageA/ptsp_map19.map	8	2136	50277	23
10	./maps/StageA/ptsp_map19.map	8	2139	50277	26
1	./maps/StageA/ptsp_map56.map	4	1802	50271	26
2	./maps/StageA/ptsp_map56.map	2	1370	50256	27
3	./maps/StageA/ptsp_map56.map	4	1852	50272	25
4	./maps/StageA/ptsp_map56.map	4	1966	50271	23
5	./maps/StageA/ptsp_map56.map	4	1900	50272	24
6	./maps/StageA/ptsp_map56.map	2	1499	50259	27
7	./maps/StageA/ptsp_map56.map	2	1374	50242	27
8	./maps/StageA/ptsp_map56.map	3	1521	50259	26
9	./maps/StageA/ptsp_map56.map	3	1790	50270	25
10	./maps/StageA/ptsp_map56.map	4	1823	50267	26
1	./maps/StageA/ptsp_map08.map	10	1580	50301	25
2	./maps/StageA/ptsp_map08.map	10	1784	50299	24
3	./maps/StageA/ptsp_map08.map	10	1587	50296	23
4	./maps/StageA/ptsp_map08.map	10	1488	50297	22
5	./maps/StageA/ptsp_map08.map	10	1467	50295	24
6	./maps/StageA/ptsp_map08.map	10	1437	50296	25
7	./maps/StageA/ptsp_map08.map	10	1532	50301	24
8	./maps/StageA/ptsp_map08.map	10	1332	50296	26
9	./maps/StageA/ptsp_map08.map	10	1375	50299	24
10	./maps/StageA/ptsp_map08.map	10	1406	50298	23
1	./maps/StageA/ptsp_map40.map	10	1575	50295	26
2	./maps/StageA/ptsp_map40.map	10	1359	50297	25
3	./maps/StageA/ptsp_map40.map	10	1481	50298	26
4	./maps/StageA/ptsp_map40.map	10	1476	50301	24
5	./maps/StageA/ptsp_map40.map	10	1792	50299	24
6	./maps/StageA/ptsp_map40.map	10	1491	50301	25
7	./maps/StageA/ptsp_map40.map	10	1539	50299	25
8	./maps/StageA/ptsp_map40.map	10	1685	50300	23
9	./maps/StageA/ptsp_map40.map	10	1586	50299	23
10	./maps/StageA/ptsp_map40.map	10	1449	50300	25
1	./maps/StageA/ptsp_map45.map	9	2460	50282	27
2	./maps/StageA/ptsp_map45.map	9	2559	50284	26
3	./maps/StageA/ptsp_map45.map	2	1430	50248	24
4	./maps/StageA/ptsp_map45.map	2	1477	50260	25
5	./maps/StageA/ptsp_map45.map	2	1680	50261	27
6	./maps/StageA/ptsp_map45.map	9	2450	50283	26
7	./maps/StageA/ptsp_map45.map	2	1493	50252	25
8	./maps/StageA/ptsp_map45.map	2	1622	50266	25
9	./maps/StageA/ptsp_map45.map	9	2565	50283	27
10	./maps/StageA/ptsp_map45.map	2	1642	50266	26
1	./maps/StageA/ptsp_map35.map	7	2013	50275	23
