Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2345	50106	39
2	./maps/StageA/ptsp_map24.map	6	1854	50105	40
3	./maps/StageA/ptsp_map24.map	3	1372	50105	38
4	./maps/StageA/ptsp_map24.map	8	2364	50105	39
5	./maps/StageA/ptsp_map24.map	9	3133	50106	42
6	./maps/StageA/ptsp_map24.map	6	1909	50105	39
7	./maps/StageA/ptsp_map24.map	6	1863	50105	38
8	./maps/StageA/ptsp_map24.map	5	1939	50105	39
9	./maps/StageA/ptsp_map24.map	5	1890	50105	40
10	./maps/StageA/ptsp_map24.map	3	1371	50103	38
1	./maps/StageA/ptsp_map61.map	10	1250	50105	37
2	./maps/StageA/ptsp_map61.map	8	2090	50105	39
3	./maps/StageA/ptsp_map61.map	9	2198	50105	39
4	./maps/StageA/ptsp_map61.map	8	2046	50105	38
5	./maps/StageA/ptsp_map61.map	8	2086	50106	38
6	./maps/StageA/ptsp_map61.map	10	1288	50105	35
7	./maps/StageA/ptsp_map61.map	9	2202	50105	37
8	./maps/StageA/ptsp_map61.map	10	1275	50107	34
9	./maps/StageA/ptsp_map61.map	9	2180	50105	36
10	./maps/StageA/ptsp_map61.map	9	2183	50105	35
1	./maps/StageA/ptsp_map19.map	9	2184	50105	34
2	./maps/StageA/ptsp_map19.map	8	2255	50106	33
3	./maps/StageA/ptsp_map19.map	7	2137	50105	33
4	./maps/StageA/ptsp_map19.map	6	1726	50102	31
5	./maps/StageA/ptsp_map19.map	9	2224	50106	33
6	./maps/StageA/ptsp_map19.map	3	1459	50105	32
7	./maps/StageA/ptsp_map19.map	3	1408	50104	30
8	./maps/StageA/ptsp_map19.map	5	1568	50101	29
9	./maps/StageA/ptsp_map19.map	8	2241	50105	28
10	./maps/StageA/ptsp_map19.map	9	2783	50106	30
1	./maps/StageA/ptsp_map56.map	3	1580	50105	30
2	./maps/StageA/ptsp_map56.map	2	1403	50105	29
3	./maps/StageA/ptsp_map56.map	3	1558	50105	29
4	./maps/StageA/ptsp_map56.map	2	1354	50105	28
5	./maps/StageA/ptsp_map56.map	4	1955	50105	29
6	./maps/StageA/ptsp_map56.map	3	1746	50105	28
7	./maps/StageA/ptsp_map56.map	3	1475	50105	28
8	./maps/StageA/ptsp_map56.map	4	2169	50105	29
9	./maps/StageA/ptsp_map56.map	3	1494	50105	28
10	./maps/StageA/ptsp_map56.map	4	2389	50106	29
1	./maps/StageA/ptsp_map08.map	9	2059	50105	27
2	./maps/StageA/ptsp_map08.map	9	2025	50105	29
3	./maps/StageA/ptsp_map08.map	7	1958	50105	27
4	./maps/StageA/ptsp_map08.map	9	2101	50106	24
5	./maps/StageA/ptsp_map08.map	9	2079	50105	25
6	./maps/StageA/ptsp_map08.map	7	1844	50105	27
7	./maps/StageA/ptsp_map08.map	10	1410	50105	26
8	./maps/StageA/ptsp_map08.map	10	1433	50105	26
9	./maps/StageA/ptsp_map08.map	9	2091	50105	26
10	./maps/StageA/ptsp_map08.map	10	1587	50107	26
1	./maps/StageA/ptsp_map40.map	10	1335	50104	26
2	./maps/StageA/ptsp_map40.map	10	1362	50107	26
3	./maps/StageA/ptsp_map40.map	8	2000	50103	26
4	./maps/StageA/ptsp_map40.map	10	1331	50105	26
