Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	9	3064	50368	22
2	./maps/StageA/ptsp_map24.map	6	1953	50346	21
3	./maps/StageA/ptsp_map24.map	9	3068	50367	22
4	./maps/StageA/ptsp_map24.map	8	2596	50361	22
5	./maps/StageA/ptsp_map24.map	9	2679	50361	22
6	./maps/StageA/ptsp_map24.map	9	2868	50365	22
7	./maps/StageA/ptsp_map24.map	10	2820	50379	23
8	./maps/StageA/ptsp_map24.map	6	1857	50342	23
9	./maps/StageA/ptsp_map24.map	9	2867	50365	22
10	./maps/StageA/ptsp_map24.map	9	2793	50364	22
1	./maps/StageA/ptsp_map61.map	10	1944	50379	21
2	./maps/StageA/ptsp_map61.map	10	1289	50368	21
3	./maps/StageA/ptsp_map61.map	10	1630	50373	21
4	./maps/StageA/ptsp_map61.map	10	1375	50373	21
5	./maps/StageA/ptsp_map61.map	10	2114	50361	22
6	./maps/StageA/ptsp_map61.map	10	1312	50373	21
7	./maps/StageA/ptsp_map61.map	10	1589	50371	23
8	./maps/StageA/ptsp_map61.map	10	1410	50376	22
9	./maps/StageA/ptsp_map61.map	10	1633	50377	21
10	./maps/StageA/ptsp_map61.map	10	1875	50377	21
1	./maps/StageA/ptsp_map19.map	8	2334	50355	24
2	./maps/StageA/ptsp_map19.map	8	2259	50353	23
3	./maps/StageA/ptsp_map19.map	8	2134	50351	22
4	./maps/StageA/ptsp_map19.map	8	2600	50359	22
5	./maps/StageA/ptsp_map19.map	8	2559	50359	22
6	./maps/StageA/ptsp_map19.map	8	2121	50350	22
7	./maps/StageA/ptsp_map19.map	8	2084	50348	22
8	./maps/StageA/ptsp_map19.map	8	2072	50350	23
9	./maps/StageA/ptsp_map19.map	10	1810	50376	22
10	./maps/StageA/ptsp_map19.map	10	1501	50372	20
1	./maps/StageA/ptsp_map56.map	5	2422	50357	22
2	./maps/StageA/ptsp_map56.map	5	2166	50351	23
3	./maps/StageA/ptsp_map56.map	3	1577	50332	23
4	./maps/StageA/ptsp_map56.map	4	1890	50342	23
5	./maps/StageA/ptsp_map56.map	3	1602	50331	22
6	./maps/StageA/ptsp_map56.map	4	1824	50340	22
7	./maps/StageA/ptsp_map56.map	4	1967	50347	22
8	./maps/StageA/ptsp_map56.map	8	3197	50370	23
9	./maps/StageA/ptsp_map56.map	4	2003	50346	23
10	./maps/StageA/ptsp_map56.map	5	2118	50351	22
1	./maps/StageA/ptsp_map08.map	10	1545	50375	21
2	./maps/StageA/ptsp_map08.map	10	1375	50369	21
3	./maps/StageA/ptsp_map08.map	10	1772	50378	21
4	./maps/StageA/ptsp_map08.map	9	2048	50348	22
5	./maps/StageA/ptsp_map08.map	10	1420	50373	21
6	./maps/StageA/ptsp_map08.map	10	1435	50371	23
7	./maps/StageA/ptsp_map08.map	10	1349	50374	22
8	./maps/StageA/ptsp_map08.map	10	1251	50367	21
9	./maps/StageA/ptsp_map08.map	10	1352	50371	21
10	./maps/StageA/ptsp_map08.map	10	2070	50385	21
1	./maps/StageA/ptsp_map40.map	10	1500	50375	21
2	./maps/StageA/ptsp_map40.map	10	1332	50369	21
3	./maps/StageA/ptsp_map40.map	10	1444	50375	23
4	./maps/StageA/ptsp_map40.map	10	1381	50374	21
5	./maps/StageA/ptsp_map40.map	10	1389	50372	21
6	./maps/StageA/ptsp_map40.map	10	1379	50375	21
7	./maps/StageA/ptsp_map40.map	10	1314	50373	21
8	./maps/StageA/ptsp_map40.map	10	1323	50374	21
9	./maps/StageA/ptsp_map40.map	10	1349	50373	21
10	./maps/StageA/ptsp_map40.map	9	2269	50354	22
1	./maps/StageA/ptsp_map45.map	2	1459	50325	22
2	./maps/StageA/ptsp_map45.map	10	2181	50386	22
3	./maps/StageA/ptsp_map45.map	9	2623	50360	22
4	./maps/StageA/ptsp_map45.map	2	1676	50334	23
5	./maps/StageA/ptsp_map45.map	2	1442	50325	23
6	./maps/StageA/ptsp_map45.map	2	1441	50325	23
7	./maps/StageA/ptsp_map45.map	2	1628	50333	23
8	./maps/StageA/ptsp_map45.map	2	1479	50325	22
9	./maps/StageA/ptsp_map45.map	2	1554	50329	22
10	./maps/StageA/ptsp_map45.map	9	2693	50362	22
1	./maps/StageA/ptsp_map35.map	9	2523	50360	22
2	./maps/StageA/ptsp_map35.map	10	1824	50384	21
3	./maps/StageA/ptsp_map35.map	10	1993	50384	21
4	./maps/StageA/ptsp_map35.map	8	2296	50355	22
5	./maps/StageA/ptsp_map35.map	9	2677	50362	22
6	./maps/StageA/ptsp_map35.map	10	1943	50384	22
7	./maps/StageA/ptsp_map35.map	9	2613	50361	23
8	./maps/StageA/ptsp_map35.map	8	2296	50355	23
9	./maps/StageA/ptsp_map35.map	7	2135	50351	23
10	./maps/StageA/ptsp_map35.map	10	1926	50387	23
1	./maps/StageA/ptsp_map02.map	10	1348	50371	23
2	./maps/StageA/ptsp_map02.map	10	1349	50374	21
3	./maps/StageA/ptsp_map02.map	9	2049	50348	23
4	./maps/StageA/ptsp_map02.map	10	1305	50369	22
5	./maps/StageA/ptsp_map02.map	10	1499	50374	22
6	./maps/StageA/ptsp_map02.map	10	1361	50372	22
7	./maps/StageA/ptsp_map02.map	10	1230	50367	22
8	./maps/StageA/ptsp_map02.map	10	1320	50374	23
9	./maps/StageA/ptsp_map02.map	10	1449	50373	22
10	./maps/StageA/ptsp_map02.map	10	1304	50371	22
1	./maps/StageA/ptsp_map01.map	10	1475	50373	22
2	./maps/StageA/ptsp_map01.map	10	1571	50375	23
3	./maps/StageA/ptsp_map01.map	10	1469	50374	23
4	./maps/StageA/ptsp_map01.map	9	2362	50356	23
5	./maps/StageA/ptsp_map01.map	9	2167	50351	23
6	./maps/StageA/ptsp_map01.map	10	1815	50381	21
7	./maps/StageA/ptsp_map01.map	10	1504	50375	21
8	./maps/StageA/ptsp_map01.map	10	1527	50373	23
9	./maps/StageA/ptsp_map01.map	10	2160	50368	23
10	./maps/StageA/ptsp_map01.map	10	1817	50381	21
