Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2302	50354	23
2	./maps/StageA/ptsp_map24.map	9	3099	50368	23
3	./maps/StageA/ptsp_map24.map	8	2331	50355	22
4	./maps/StageA/ptsp_map24.map	8	2123	50350	23
5	./maps/StageA/ptsp_map24.map	6	1776	50338	22
6	./maps/StageA/ptsp_map24.map	8	2525	50359	22
7	./maps/StageA/ptsp_map24.map	7	2244	50353	23
8	./maps/StageA/ptsp_map24.map	8	2325	50354	22
9	./maps/StageA/ptsp_map24.map	6	1806	50340	21
10	./maps/StageA/ptsp_map24.map	8	2303	50356	22
1	./maps/StageA/ptsp_map61.map	9	2265	50352	23
2	./maps/StageA/ptsp_map61.map	10	1594	50378	21
3	./maps/StageA/ptsp_map61.map	10	1331	50369	21
4	./maps/StageA/ptsp_map61.map	9	2214	50352	22
5	./maps/StageA/ptsp_map61.map	10	1688	50375	21
6	./maps/StageA/ptsp_map61.map	10	1530	50374	20
7	./maps/StageA/ptsp_map61.map	10	1316	50374	21
8	./maps/StageA/ptsp_map61.map	10	1333	50374	20
9	./maps/StageA/ptsp_map61.map	10	1844	50382	22
10	./maps/StageA/ptsp_map61.map	10	1768	50378	21
1	./maps/StageA/ptsp_map19.map	8	2109	50349	24
2	./maps/StageA/ptsp_map19.map	10	1615	50381	22
3	./maps/StageA/ptsp_map19.map	8	2377	50357	23
4	./maps/StageA/ptsp_map19.map	10	1865	50382	21
5	./maps/StageA/ptsp_map19.map	8	2356	50357	22
6	./maps/StageA/ptsp_map19.map	10	1976	50381	21
7	./maps/StageA/ptsp_map19.map	9	2204	50351	22
8	./maps/StageA/ptsp_map19.map	8	2227	50353	23
9	./maps/StageA/ptsp_map19.map	10	1957	50384	22
10	./maps/StageA/ptsp_map19.map	10	1754	50385	20
1	./maps/StageA/ptsp_map56.map	4	1986	50346	22
2	./maps/StageA/ptsp_map56.map	7	2603	50360	22
3	./maps/StageA/ptsp_map56.map	8	2857	50365	24
4	./maps/StageA/ptsp_map56.map	7	2592	50360	22
5	./maps/StageA/ptsp_map56.map	4	1833	50342	21
6	./maps/StageA/ptsp_map56.map	4	2109	50349	22
7	./maps/StageA/ptsp_map56.map	4	1891	50344	21
8	./maps/StageA/ptsp_map56.map	2	1365	50316	22
9	./maps/StageA/ptsp_map56.map	9	3399	50371	23
10	./maps/StageA/ptsp_map56.map	3	1651	50335	23
1	./maps/StageA/ptsp_map08.map	10	1452	50381	21
2	./maps/StageA/ptsp_map08.map	10	1425	50376	21
3	./maps/StageA/ptsp_map08.map	10	1286	50371	21
4	./maps/StageA/ptsp_map08.map	10	1332	50372	23
5	./maps/StageA/ptsp_map08.map	10	1316	50374	21
6	./maps/StageA/ptsp_map08.map	10	1645	50377	21
7	./maps/StageA/ptsp_map08.map	10	1497	50380	21
8	./maps/StageA/ptsp_map08.map	10	1575	50381	22
9	./maps/StageA/ptsp_map08.map	10	1380	50374	23
10	./maps/StageA/ptsp_map08.map	10	1601	50378	21
1	./maps/StageA/ptsp_map40.map	10	1479	50377	20
