Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	5	3263	54899	37
2	./maps/StageA/ptsp_map24.map	4	2153	54852	33
3	./maps/StageA/ptsp_map24.map	6	2754	54896	35
4	./maps/StageA/ptsp_map24.map	4	2077	54896	33
5	./maps/StageA/ptsp_map24.map	6	4719	54900	41
6	./maps/StageA/ptsp_map24.map	4	1971	54897	34
7	./maps/StageA/ptsp_map24.map	3	1524	54887	32
8	./maps/StageA/ptsp_map24.map	1	1148	54937	30
9	./maps/StageA/ptsp_map24.map	3	2169	54893	33
10	./maps/StageA/ptsp_map24.map	4	2168	54895	34
1	./maps/StageA/ptsp_map61.map	3	1281	54892	31
2	./maps/StageA/ptsp_map61.map	3	1294	54898	32
3	./maps/StageA/ptsp_map61.map	3	1328	54887	32
4	./maps/StageA/ptsp_map61.map	9	3150	54890	36
5	./maps/StageA/ptsp_map61.map	10	1784	54866	32
6	./maps/StageA/ptsp_map61.map	7	2649	54895	35
7	./maps/StageA/ptsp_map61.map	3	1281	54892	31
8	./maps/StageA/ptsp_map61.map	8	3264	54898	36
9	./maps/StageA/ptsp_map61.map	3	1292	54904	31
10	./maps/StageA/ptsp_map61.map	3	1312	54890	32
1	./maps/StageA/ptsp_map19.map	1	1609	54900	31
2	./maps/StageA/ptsp_map19.map	2	1464	54887	32
3	./maps/StageA/ptsp_map19.map	8	3083	54898	36
4	./maps/StageA/ptsp_map19.map	0	1000	54874	30
5	./maps/StageA/ptsp_map19.map	1	1582	54910	32
6	./maps/StageA/ptsp_map19.map	5	2916	54900	36
7	./maps/StageA/ptsp_map19.map	3	2045	54899	34
8	./maps/StageA/ptsp_map19.map	0	1000	54874	31
9	./maps/StageA/ptsp_map19.map	0	1000	54874	31
10	./maps/StageA/ptsp_map19.map	2	1397	54904	31
1	./maps/StageA/ptsp_map56.map	2	2063	54894	34
2	./maps/StageA/ptsp_map56.map	2	1882	54895	33
3	./maps/StageA/ptsp_map56.map	0	1000	54874	31
4	./maps/StageA/ptsp_map56.map	2	1614	54888	33
5	./maps/StageA/ptsp_map56.map	0	1000	54874	31
6	./maps/StageA/ptsp_map56.map	2	2016	54897	33
7	./maps/StageA/ptsp_map56.map	0	1000	54874	31
8	./maps/StageA/ptsp_map56.map	2	1503	54902	32
9	./maps/StageA/ptsp_map56.map	1	1564	54900	32
10	./maps/StageA/ptsp_map56.map	0	1000	54874	31
1	./maps/StageA/ptsp_map08.map	6	2239	54902	34
2	./maps/StageA/ptsp_map08.map	8	2404	54902	34
3	./maps/StageA/ptsp_map08.map	4	1524	54887	33
4	./maps/StageA/ptsp_map08.map	6	2413	54888	34
5	./maps/StageA/ptsp_map08.map	7	1968	54903	34
6	./maps/StageA/ptsp_map08.map	9	3483	54904	37
7	./maps/StageA/ptsp_map08.map	6	1761	54896	32
8	./maps/StageA/ptsp_map08.map	4	1594	54900	31
9	./maps/StageA/ptsp_map08.map	4	1418	54888	31
10	./maps/StageA/ptsp_map08.map	8	3030	54890	36
1	./maps/StageA/ptsp_map40.map	5	2097	54887	34
2	./maps/StageA/ptsp_map40.map	0	1000	54874	30
3	./maps/StageA/ptsp_map40.map	2	1308	54901	31
4	./maps/StageA/ptsp_map40.map	9	4304	54895	41
5	./maps/StageA/ptsp_map40.map	3	1792	54894	33
