Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	3	1464	78967	45
2	./maps/StageA/ptsp_map24.map	2	1356	80518	46
3	./maps/StageA/ptsp_map24.map	3	1598	80886	47
4	./maps/StageA/ptsp_map24.map	3	1448	78845	46
5	./maps/StageA/ptsp_map24.map	4	1838	80525	46
6	./maps/StageA/ptsp_map24.map	4	1741	80828	45
7	./maps/StageA/ptsp_map24.map	6	2019	82963	46
8	./maps/StageA/ptsp_map24.map	3	1603	80854	46
9	./maps/StageA/ptsp_map24.map	3	1550	80066	46
10	./maps/StageA/ptsp_map24.map	2	1342	78411	45
1	./maps/StageA/ptsp_map61.map	3	1401	78524	46
2	./maps/StageA/ptsp_map61.map	3	1414	78649	46
3	./maps/StageA/ptsp_map61.map	10	2231	86280	49
4	./maps/StageA/ptsp_map61.map	10	2157	87720	49
5	./maps/StageA/ptsp_map61.map	4	1677	81123	45
6	./maps/StageA/ptsp_map61.map	3	1428	78730	46
7	./maps/StageA/ptsp_map61.map	10	1664	88056	49
8	./maps/StageA/ptsp_map61.map	10	2364	86845	49
9	./maps/StageA/ptsp_map61.map	10	1888	88310	49
10	./maps/StageA/ptsp_map61.map	10	1960	88301	50
1	./maps/StageA/ptsp_map19.map	3	1614	79420	46
2	./maps/StageA/ptsp_map19.map	7	2227	84193	48
3	./maps/StageA/ptsp_map19.map	3	1575	80751	48
4	./maps/StageA/ptsp_map19.map	2	1434	78690	45
5	./maps/StageA/ptsp_map19.map	7	2204	82165	48
6	./maps/StageA/ptsp_map19.map	2	1499	79230	45
7	./maps/StageA/ptsp_map19.map	1	1196	77337	44
8	./maps/StageA/ptsp_map19.map	1	1292	77874	45
9	./maps/StageA/ptsp_map19.map	8	2544	83266	47
10	./maps/StageA/ptsp_map19.map	0	1000	75593	44
1	./maps/StageA/ptsp_map56.map	3	1620	79332	46
2	./maps/StageA/ptsp_map56.map	0	1000	74282	42
3	./maps/StageA/ptsp_map56.map	0	1000	72971	42
4	./maps/StageA/ptsp_map56.map	3	1597	80552	46
5	./maps/StageA/ptsp_map56.map	3	1763	80450	46
6	./maps/StageA/ptsp_map56.map	5	2234	83786	48
7	./maps/StageA/ptsp_map56.map	1	1238	76789	44
8	./maps/StageA/ptsp_map56.map	3	1538	78925	46
9	./maps/StageA/ptsp_map56.map	2	1487	78695	44
10	./maps/StageA/ptsp_map56.map	2	1446	78274	45
1	./maps/StageA/ptsp_map08.map	10	1779	88221	48
2	./maps/StageA/ptsp_map08.map	10	1875	88273	49
3	./maps/StageA/ptsp_map08.map	5	1618	80934	44
4	./maps/StageA/ptsp_map08.map	7	2317	83975	47
5	./maps/StageA/ptsp_map08.map	9	2751	83837	49
6	./maps/StageA/ptsp_map08.map	6	1955	81356	48
7	./maps/StageA/ptsp_map08.map	7	1879	81373	47
8	./maps/StageA/ptsp_map08.map	10	2054	88547	50
9	./maps/StageA/ptsp_map08.map	10	2083	86143	48
10	./maps/StageA/ptsp_map08.map	6	2104	83031	47
1	./maps/StageA/ptsp_map40.map	3	1434	80202	45
2	./maps/StageA/ptsp_map40.map	10	1768	88593	49
3	./maps/StageA/ptsp_map40.map	7	2069	81860	48
4	./maps/StageA/ptsp_map40.map	3	1473	79597	45
5	./maps/StageA/ptsp_map40.map	7	2537	83636	48
6	./maps/StageA/ptsp_map40.map	4	1756	81594	47
7	./maps/StageA/ptsp_map40.map	10	2027	88285	49
8	./maps/StageA/ptsp_map40.map	10	2348	88474	49
9	./maps/StageA/ptsp_map40.map	0	1000	74927	42
10	./maps/StageA/ptsp_map40.map	4	1700	80966	46
1	./maps/StageA/ptsp_map45.map	1	1230	76848	45
2	./maps/StageA/ptsp_map45.map	0	1000	74070	44
3	./maps/StageA/ptsp_map45.map	1	1190	76293	44
4	./maps/StageA/ptsp_map45.map	1	1267	78320	45
5	./maps/StageA/ptsp_map45.map	1	1290	76592	46
6	./maps/StageA/ptsp_map45.map	1	1209	77686	44
7	./maps/StageA/ptsp_map45.map	2	1471	78615	44
8	./maps/StageA/ptsp_map45.map	0	1000	74547	43
9	./maps/StageA/ptsp_map45.map	0	1000	75877	43
10	./maps/StageA/ptsp_map45.map	1	1233	77249	45
1	./maps/StageA/ptsp_map35.map	10	2100	89210	48
2	./maps/StageA/ptsp_map35.map	7	2342	83499	46
3	./maps/StageA/ptsp_map35.map	3	1511	79315	45
