Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	5	2195	58288	25
2	./maps/StageA/ptsp_map24.map	5	1925	58127	25
3	./maps/StageA/ptsp_map24.map	2	1340	57568	26
4	./maps/StageA/ptsp_map24.map	8	2887	58547	26
5	./maps/StageA/ptsp_map24.map	6	2591	58434	25
6	./maps/StageA/ptsp_map24.map	6	2274	58309	25
7	./maps/StageA/ptsp_map24.map	6	2389	58502	24
8	./maps/StageA/ptsp_map24.map	6	2226	58349	24
9	./maps/StageA/ptsp_map24.map	6	2483	58391	25
10	./maps/StageA/ptsp_map24.map	6	2535	58399	26
1	./maps/StageA/ptsp_map61.map	10	2048	58862	24
2	./maps/StageA/ptsp_map61.map	10	1901	58969	24
3	./maps/StageA/ptsp_map61.map	9	2409	58368	25
4	./maps/StageA/ptsp_map61.map	9	2451	58398	25
5	./maps/StageA/ptsp_map61.map	9	2829	58523	27
6	./maps/StageA/ptsp_map61.map	10	2010	58882	25
7	./maps/StageA/ptsp_map61.map	10	2112	58886	24
8	./maps/StageA/ptsp_map61.map	10	2200	59016	24
9	./maps/StageA/ptsp_map61.map	10	1920	58893	24
10	./maps/StageA/ptsp_map61.map	10	2113	58880	24
1	./maps/StageA/ptsp_map19.map	8	2738	58508	25
2	./maps/StageA/ptsp_map19.map	7	2784	58508	25
3	./maps/StageA/ptsp_map19.map	3	1502	57694	24
4	./maps/StageA/ptsp_map19.map	10	2967	59157	24
5	./maps/StageA/ptsp_map19.map	9	3068	58594	26
6	./maps/StageA/ptsp_map19.map	8	2612	58474	26
7	./maps/StageA/ptsp_map19.map	8	3322	58659	26
8	./maps/StageA/ptsp_map19.map	10	2055	58922	24
9	./maps/StageA/ptsp_map19.map	8	2526	58428	25
10	./maps/StageA/ptsp_map19.map	8	2810	58530	25
1	./maps/StageA/ptsp_map56.map	2	1484	57617	25
2	./maps/StageA/ptsp_map56.map	3	1828	58018	24
3	./maps/StageA/ptsp_map56.map	2	1670	57932	24
4	./maps/StageA/ptsp_map56.map	4	2229	58285	25
5	./maps/StageA/ptsp_map56.map	2	1689	57926	25
6	./maps/StageA/ptsp_map56.map	3	1836	58060	24
7	./maps/StageA/ptsp_map56.map	2	1640	57905	26
8	./maps/StageA/ptsp_map56.map	3	1809	58024	25
9	./maps/StageA/ptsp_map56.map	2	1536	57797	24
10	./maps/StageA/ptsp_map56.map	3	1760	58007	26
1	./maps/StageA/ptsp_map08.map	6	2154	58251	25
2	./maps/StageA/ptsp_map08.map	4	1494	57741	24
3	./maps/StageA/ptsp_map08.map	7	2002	58184	25
4	./maps/StageA/ptsp_map08.map	4	1506	57839	23
5	./maps/StageA/ptsp_map08.map	8	2707	58499	27
6	./maps/StageA/ptsp_map08.map	8	2190	58223	25
7	./maps/StageA/ptsp_map08.map	10	1995	58958	26
8	./maps/StageA/ptsp_map08.map	8	2454	58387	26
9	./maps/StageA/ptsp_map08.map	6	2316	58312	24
10	./maps/StageA/ptsp_map08.map	10	1989	58985	24
1	./maps/StageA/ptsp_map40.map	7	2238	58273	26
2	./maps/StageA/ptsp_map40.map	9	2814	58518	25
3	./maps/StageA/ptsp_map40.map	5	2167	58251	25
4	./maps/StageA/ptsp_map40.map	6	1884	58150	25
5	./maps/StageA/ptsp_map40.map	8	2463	58350	26
6	./maps/StageA/ptsp_map40.map	10	2100	58989	24
7	./maps/StageA/ptsp_map40.map	6	2439	58381	25
8	./maps/StageA/ptsp_map40.map	10	2354	59035	25
9	./maps/StageA/ptsp_map40.map	7	2539	58440	24
10	./maps/StageA/ptsp_map40.map	3	1504	57780	24
1	./maps/StageA/ptsp_map45.map	1	1290	57426	24
2	./maps/StageA/ptsp_map45.map	2	2024	58148	25
3	./maps/StageA/ptsp_map45.map	1	1342	57563	24
4	./maps/StageA/ptsp_map45.map	1	1296	57646	24
5	./maps/StageA/ptsp_map45.map	1	1373	57592	26
6	./maps/StageA/ptsp_map45.map	2	2124	58229	26
7	./maps/StageA/ptsp_map45.map	2	1771	58037	24
8	./maps/StageA/ptsp_map45.map	1	1353	57601	24
9	./maps/StageA/ptsp_map45.map	7	2223	58307	25
10	./maps/StageA/ptsp_map45.map	2	1809	58024	25
1	./maps/StageA/ptsp_map35.map	9	3639	58719	26
2	./maps/StageA/ptsp_map35.map	3	1531	57493	26
3	./maps/StageA/ptsp_map35.map	8	2918	58553	26
4	./maps/StageA/ptsp_map35.map	8	3054	58620	26
5	./maps/StageA/ptsp_map35.map	5	1794	58013	24
6	./maps/StageA/ptsp_map35.map	6	2450	58401	24
7	./maps/StageA/ptsp_map35.map	4	1748	57981	25
8	./maps/StageA/ptsp_map35.map	9	3675	58711	26
9	./maps/StageA/ptsp_map35.map	4	1903	58117	25
10	./maps/StageA/ptsp_map35.map	6	2088	58236	27
1	./maps/StageA/ptsp_map02.map	10	1956	58897	24
2	./maps/StageA/ptsp_map02.map	6	1743	58004	24
3	./maps/StageA/ptsp_map02.map	6	2209	58271	24
4	./maps/StageA/ptsp_map02.map	6	2129	58211	25
5	./maps/StageA/ptsp_map02.map	5	1756	58025	24
6	./maps/StageA/ptsp_map02.map	9	2784	58508	25
7	./maps/StageA/ptsp_map02.map	10	1961	59016	24
8	./maps/StageA/ptsp_map02.map	9	2641	58488	25
9	./maps/StageA/ptsp_map02.map	10	2051	58885	26
10	./maps/StageA/ptsp_map02.map	5	1793	58017	24
1	./maps/StageA/ptsp_map01.map	10	2535	58972	25
2	./maps/StageA/ptsp_map01.map	9	3008	58578	28
3	./maps/StageA/ptsp_map01.map	9	2874	58536	25
4	./maps/StageA/ptsp_map01.map	7	2213	58283	25
5	./maps/StageA/ptsp_map01.map	9	2926	58578	25
6	./maps/StageA/ptsp_map01.map	6	2062	58102	25
7	./maps/StageA/ptsp_map01.map	10	2473	59042	24
8	./maps/StageA/ptsp_map01.map	3	1793	58055	25
9	./maps/StageA/ptsp_map01.map	8	2527	58424	25
10	./maps/StageA/ptsp_map01.map	9	3278	58646	27
