Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	3	1920	50151	30
2	./maps/StageA/ptsp_map24.map	3	1969	50164	28
3	./maps/StageA/ptsp_map24.map	0	1000	50144	29
4	./maps/StageA/ptsp_map24.map	1	1162	50152	27
5	./maps/StageA/ptsp_map24.map	3	2477	50159	28
6	./maps/StageA/ptsp_map24.map	3	1833	50150	26
7	./maps/StageA/ptsp_map24.map	1	1553	50148	28
8	./maps/StageA/ptsp_map24.map	6	3104	50168	30
9	./maps/StageA/ptsp_map24.map	4	2551	50176	28
10	./maps/StageA/ptsp_map24.map	1	1369	50152	30
1	./maps/StageA/ptsp_map61.map	9	2790	50156	30
2	./maps/StageA/ptsp_map61.map	5	1694	50148	25
3	./maps/StageA/ptsp_map61.map	4	1686	50159	26
4	./maps/StageA/ptsp_map61.map	1	1161	50152	28
5	./maps/StageA/ptsp_map61.map	10	2945	50169	28
6	./maps/StageA/ptsp_map61.map	3	1426	50169	29
7	./maps/StageA/ptsp_map61.map	10	1822	50161	27
8	./maps/StageA/ptsp_map61.map	7	2853	50163	29
9	./maps/StageA/ptsp_map61.map	8	2846	50166	29
10	./maps/StageA/ptsp_map61.map	5	1950	50163	24
1	./maps/StageA/ptsp_map19.map	7	4210	50170	25
2	./maps/StageA/ptsp_map19.map	0	1000	50146	27
3	./maps/StageA/ptsp_map19.map	5	2283	50161	24
4	./maps/StageA/ptsp_map19.map	1	1444	50154	22
5	./maps/StageA/ptsp_map19.map	3	2164	50167	24
6	./maps/StageA/ptsp_map19.map	2	1841	50152	24
7	./maps/StageA/ptsp_map19.map	0	1000	50148	26
8	./maps/StageA/ptsp_map19.map	1	1256	50159	31
9	./maps/StageA/ptsp_map19.map	2	1644	50157	29
10	./maps/StageA/ptsp_map19.map	3	1799	50163	31
1	./maps/StageA/ptsp_map56.map	1	1561	50143	30
2	./maps/StageA/ptsp_map56.map	1	1696	50145	28
3	./maps/StageA/ptsp_map56.map	0	1000	50145	32
4	./maps/StageA/ptsp_map56.map	0	1000	50143	28
5	./maps/StageA/ptsp_map56.map	1	1356	50147	29
6	./maps/StageA/ptsp_map56.map	1	1343	50156	29
7	./maps/StageA/ptsp_map56.map	0	1000	50141	29
8	./maps/StageA/ptsp_map56.map	0	1000	50138	31
9	./maps/StageA/ptsp_map56.map	0	1000	50137	29
10	./maps/StageA/ptsp_map56.map	2	1794	50165	28
1	./maps/StageA/ptsp_map08.map	4	1697	50159	29
2	./maps/StageA/ptsp_map08.map	3	1662	50155	29
3	./maps/StageA/ptsp_map08.map	4	1765	50167	28
4	./maps/StageA/ptsp_map08.map	3	1483	50163	30
5	./maps/StageA/ptsp_map08.map	0	1000	50139	29
6	./maps/StageA/ptsp_map08.map	5	2164	50160	28
7	./maps/StageA/ptsp_map08.map	1	1125	50142	29
8	./maps/StageA/ptsp_map08.map	6	2461	50161	28
9	./maps/StageA/ptsp_map08.map	5	1797	50171	28
10	./maps/StageA/ptsp_map08.map	4	1949	50162	30
1	./maps/StageA/ptsp_map40.map	0	1000	50139	31
2	./maps/StageA/ptsp_map40.map	6	2589	50163	29
3	./maps/StageA/ptsp_map40.map	6	3708	50174	30
4	./maps/StageA/ptsp_map40.map	0	1000	50152	30
5	./maps/StageA/ptsp_map40.map	3	2096	50163	29
6	./maps/StageA/ptsp_map40.map	5	2143	50157	29
7	./maps/StageA/ptsp_map40.map	0	1000	50151	29
8	./maps/StageA/ptsp_map40.map	6	2429	50174	30
9	./maps/StageA/ptsp_map40.map	3	1573	50153	29
10	./maps/StageA/ptsp_map40.map	3	2076	50170	29
1	./maps/StageA/ptsp_map45.map	1	1517	50138	27
2	./maps/StageA/ptsp_map45.map	1	1582	50160	29
3	./maps/StageA/ptsp_map45.map	0	1000	50145	26
4	./maps/StageA/ptsp_map45.map	0	1000	50145	28
5	./maps/StageA/ptsp_map45.map	0	1000	50134	25
6	./maps/StageA/ptsp_map45.map	1	1589	50157	26
7	./maps/StageA/ptsp_map45.map	0	1000	50138	27
8	./maps/StageA/ptsp_map45.map	0	1000	50143	26
9	./maps/StageA/ptsp_map45.map	0	1000	50124	26
10	./maps/StageA/ptsp_map45.map	2	1996	50161	28
1	./maps/StageA/ptsp_map35.map	1	1259	50160	30
2	./maps/StageA/ptsp_map35.map	3	1746	50155	28
3	./maps/StageA/ptsp_map35.map	5	2278	50165	30
4	./maps/StageA/ptsp_map35.map	3	1487	50165	28
5	./maps/StageA/ptsp_map35.map	1	1261	50152	28
6	./maps/StageA/ptsp_map35.map	5	3434	50172	30
7	./maps/StageA/ptsp_map35.map	1	1203	50149	29
8	./maps/StageA/ptsp_map35.map	2	1962	50156	28
9	./maps/StageA/ptsp_map35.map	1	1273	50141	28
10	./maps/StageA/ptsp_map35.map	3	1805	50146	25
1	./maps/StageA/ptsp_map02.map	4	1645	50153	27
2	./maps/StageA/ptsp_map02.map	4	2102	50167	27
3	./maps/StageA/ptsp_map02.map	1	1281	50153	29
4	./maps/StageA/ptsp_map02.map	4	1528	50150	28
5	./maps/StageA/ptsp_map02.map	1	1206	50149	28
6	./maps/StageA/ptsp_map02.map	1	1320	50149	25
7	./maps/StageA/ptsp_map02.map	5	2006	50153	25
8	./maps/StageA/ptsp_map02.map	4	1967	50161	25
9	./maps/StageA/ptsp_map02.map	1	1612	50146	26
10	./maps/StageA/ptsp_map02.map	5	2451	50159	28
1	./maps/StageA/ptsp_map01.map	0	1000	50150	31
2	./maps/StageA/ptsp_map01.map	2	1359	50154	27
3	./maps/StageA/ptsp_map01.map	5	2989	50173	25
4	./maps/StageA/ptsp_map01.map	4	1928	50160	25
5	./maps/StageA/ptsp_map01.map	5	3331	50172	24
6	./maps/StageA/ptsp_map01.map	4	2211	50163	24
7	./maps/StageA/ptsp_map01.map	3	1609	50171	22
8	./maps/StageA/ptsp_map01.map	3	2053	50162	23
9	./maps/StageA/ptsp_map01.map	3	1857	50167	25
10	./maps/StageA/ptsp_map01.map	5	2554	50172	23
