Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	4	1964	50390	30
2	./maps/StageA/ptsp_map24.map	3	1411	50345	29
3	./maps/StageA/ptsp_map24.map	4	2021	50378	29
4	./maps/StageA/ptsp_map24.map	3	1771	50384	27
5	./maps/StageA/ptsp_map24.map	4	2098	50404	25
6	./maps/StageA/ptsp_map24.map	7	3208	50427	26
7	./maps/StageA/ptsp_map24.map	7	2984	50417	26
8	./maps/StageA/ptsp_map24.map	3	1464	50351	27
9	./maps/StageA/ptsp_map24.map	6	2662	50391	25
10	./maps/StageA/ptsp_map24.map	6	2444	50392	27
1	./maps/StageA/ptsp_map61.map	10	2024	50442	27
2	./maps/StageA/ptsp_map61.map	8	3368	50426	26
3	./maps/StageA/ptsp_map61.map	10	2208	50446	27
4	./maps/StageA/ptsp_map61.map	10	3147	50455	28
5	./maps/StageA/ptsp_map61.map	10	2585	50440	27
6	./maps/StageA/ptsp_map61.map	3	1369	50353	30
7	./maps/StageA/ptsp_map61.map	10	2378	50419	26
8	./maps/StageA/ptsp_map61.map	7	2276	50412	27
9	./maps/StageA/ptsp_map61.map	10	2535	50431	27
10	./maps/StageA/ptsp_map61.map	10	2378	50454	26
1	./maps/StageA/ptsp_map19.map	9	3108	50419	27
2	./maps/StageA/ptsp_map19.map	1	1206	50307	26
3	./maps/StageA/ptsp_map19.map	2	1411	50354	26
4	./maps/StageA/ptsp_map19.map	6	2827	50405	29
5	./maps/StageA/ptsp_map19.map	1	1228	50298	28
6	./maps/StageA/ptsp_map19.map	2	1682	50361	26
7	./maps/StageA/ptsp_map19.map	2	1373	50355	28
8	./maps/StageA/ptsp_map19.map	1	1184	50307	28
9	./maps/StageA/ptsp_map19.map	4	2065	50396	30
10	./maps/StageA/ptsp_map19.map	0	1000	50266	28
1	./maps/StageA/ptsp_map56.map	0	1000	50270	32
2	./maps/StageA/ptsp_map56.map	0	1000	50279	28
3	./maps/StageA/ptsp_map56.map	0	1000	50309	28
4	./maps/StageA/ptsp_map56.map	0	1000	50301	30
5	./maps/StageA/ptsp_map56.map	0	1000	50297	32
6	./maps/StageA/ptsp_map56.map	0	1000	50286	30
7	./maps/StageA/ptsp_map56.map	0	1000	50281	32
8	./maps/StageA/ptsp_map56.map	3	1667	50369	26
9	./maps/StageA/ptsp_map56.map	0	1000	50296	28
10	./maps/StageA/ptsp_map56.map	1	1255	50323	28
1	./maps/StageA/ptsp_map08.map	7	2224	50395	29
2	./maps/StageA/ptsp_map08.map	6	2219	50389	28
3	./maps/StageA/ptsp_map08.map	7	2243	50396	27
4	./maps/StageA/ptsp_map08.map	9	3120	50415	29
5	./maps/StageA/ptsp_map08.map	10	2260	50454	28
6	./maps/StageA/ptsp_map08.map	7	2317	50406	27
7	./maps/StageA/ptsp_map08.map	5	1858	50390	29
8	./maps/StageA/ptsp_map08.map	9	2550	50417	29
9	./maps/StageA/ptsp_map08.map	5	2079	50360	29
10	./maps/StageA/ptsp_map08.map	6	2229	50388	29
1	./maps/StageA/ptsp_map40.map	3	1716	50352	28
2	./maps/StageA/ptsp_map40.map	4	2031	50390	29
3	./maps/StageA/ptsp_map40.map	6	2208	50392	28
4	./maps/StageA/ptsp_map40.map	3	1791	50380	27
5	./maps/StageA/ptsp_map40.map	7	3104	50425	28
6	./maps/StageA/ptsp_map40.map	8	3000	50421	28
7	./maps/StageA/ptsp_map40.map	2	1337	50333	27
8	./maps/StageA/ptsp_map40.map	4	1648	50368	28
9	./maps/StageA/ptsp_map40.map	9	3389	50431	28
10	./maps/StageA/ptsp_map40.map	10	2280	50437	28
1	./maps/StageA/ptsp_map45.map	1	1502	50353	29
2	./maps/StageA/ptsp_map45.map	1	1238	50332	29
3	./maps/StageA/ptsp_map45.map	0	1000	50301	28
4	./maps/StageA/ptsp_map45.map	1	1457	50327	30
5	./maps/StageA/ptsp_map45.map	1	1280	50324	30
6	./maps/StageA/ptsp_map45.map	0	1000	50279	30
7	./maps/StageA/ptsp_map45.map	2	1540	50370	30
8	./maps/StageA/ptsp_map45.map	0	1000	50280	27
9	./maps/StageA/ptsp_map45.map	0	1000	50280	28
10	./maps/StageA/ptsp_map45.map	0	1000	50285	31
1	./maps/StageA/ptsp_map35.map	8	2887	50409	28
2	./maps/StageA/ptsp_map35.map	7	2813	50403	27
3	./maps/StageA/ptsp_map35.map	4	1862	50372	28
4	./maps/StageA/ptsp_map35.map	3	1764	50373	29
5	./maps/StageA/ptsp_map35.map	8	3590	50429	28
6	./maps/StageA/ptsp_map35.map	2	1518	50346	27
7	./maps/StageA/ptsp_map35.map	7	2551	50404	27
8	./maps/StageA/ptsp_map35.map	6	2839	50404	27
9	./maps/StageA/ptsp_map35.map	4	1944	50378	27
10	./maps/StageA/ptsp_map35.map	4	1808	50385	26
1	./maps/StageA/ptsp_map02.map	10	2544	50443	27
2	./maps/StageA/ptsp_map02.map	8	2824	50376	27
3	./maps/StageA/ptsp_map02.map	10	1882	50432	28
4	./maps/StageA/ptsp_map02.map	10	2220	50449	27
