Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	2	1993	50277	30
2	maps/StageA/ptsp_map01.map	4	2143	50275	31
3	maps/StageA/ptsp_map01.map	0	1000	50236	30
4	maps/StageA/ptsp_map01.map	1	1229	50251	29
5	maps/StageA/ptsp_map01.map	1	1079	50243	29
6	maps/StageA/ptsp_map01.map	0	1000	50233	29
7	maps/StageA/ptsp_map01.map	1	1715	50266	29
8	maps/StageA/ptsp_map01.map	2	1768	50271	29
9	maps/StageA/ptsp_map01.map	2	1461	50261	29
10	maps/StageA/ptsp_map01.map	4	2313	50281	29
1	maps/StageA/ptsp_map02.map	1	1027	50243	29
2	maps/StageA/ptsp_map02.map	3	1851	50273	29
3	maps/StageA/ptsp_map02.map	4	1896	50276	29
4	maps/StageA/ptsp_map02.map	2	2234	50277	30
5	maps/StageA/ptsp_map02.map	6	3046	50289	30
6	maps/StageA/ptsp_map02.map	2	1321	50260	29
7	maps/StageA/ptsp_map02.map	5	2625	50285	30
8	maps/StageA/ptsp_map02.map	3	1357	50259	29
9	maps/StageA/ptsp_map02.map	1	1431	50258	29
10	maps/StageA/ptsp_map02.map	3	2177	50281	29
1	maps/StageA/ptsp_map08.map	4	2309	50281	29
2	maps/StageA/ptsp_map08.map	6	2224	50280	29
3	maps/StageA/ptsp_map08.map	3	1798	50272	29
4	maps/StageA/ptsp_map08.map	7	3094	50291	30
5	maps/StageA/ptsp_map08.map	5	2982	50289	30
6	maps/StageA/ptsp_map08.map	8	3333	50293	30
7	maps/StageA/ptsp_map08.map	1	1284	50254	29
8	maps/StageA/ptsp_map08.map	5	3115	50290	30
9	maps/StageA/ptsp_map08.map	8	3576	50293	30
10	maps/StageA/ptsp_map08.map	6	2090	50278	29
1	maps/StageA/ptsp_map19.map	3	2393	50281	29
2	maps/StageA/ptsp_map19.map	0	1000	50238	29
3	maps/StageA/ptsp_map19.map	2	1285	50252	29
4	maps/StageA/ptsp_map19.map	3	2216	50279	29
5	maps/StageA/ptsp_map19.map	1	1263	50254	29
6	maps/StageA/ptsp_map19.map	2	1867	50273	29
7	maps/StageA/ptsp_map19.map	3	1950	50273	30
8	maps/StageA/ptsp_map19.map	1	1206	50249	28
9	maps/StageA/ptsp_map19.map	2	1235	50253	29
10	maps/StageA/ptsp_map19.map	3	2122	50278	29
1	maps/StageA/ptsp_map24.map	1	1665	50262	29
2	maps/StageA/ptsp_map24.map	1	1909	50247	28
3	maps/StageA/ptsp_map24.map	2	1239	50251	27
4	maps/StageA/ptsp_map24.map	0	1000	50238	25
5	maps/StageA/ptsp_map24.map	5	2212	50280	29
6	maps/StageA/ptsp_map24.map	1	1069	50243	29
7	maps/StageA/ptsp_map24.map	2	1401	50258	29
8	maps/StageA/ptsp_map24.map	3	2176	50281	29
9	maps/StageA/ptsp_map24.map	3	2226	50280	29
10	maps/StageA/ptsp_map24.map	3	1972	50275	29
1	maps/StageA/ptsp_map35.map	1	1411	50262	28
2	maps/StageA/ptsp_map35.map	2	1649	50266	27
3	maps/StageA/ptsp_map35.map	6	2958	50289	30
4	maps/StageA/ptsp_map35.map	3	1626	50267	29
5	maps/StageA/ptsp_map35.map	2	1518	50264	29
6	maps/StageA/ptsp_map35.map	4	1725	50268	28
7	maps/StageA/ptsp_map35.map	0	1000	50235	28
8	maps/StageA/ptsp_map35.map	0	1000	50232	28
9	maps/StageA/ptsp_map35.map	0	1000	50238	28
10	maps/StageA/ptsp_map35.map	6	3091	50286	28
1	maps/StageA/ptsp_map40.map	3	2098	50276	29
2	maps/StageA/ptsp_map40.map	0	1000	50235	29
3	maps/StageA/ptsp_map40.map	4	2063	50277	30
4	maps/StageA/ptsp_map40.map	1	1173	50249	28
5	maps/StageA/ptsp_map40.map	1	1148	50245	28
6	maps/StageA/ptsp_map40.map	2	2206	50281	29
7	maps/StageA/ptsp_map40.map	4	2017	50274	27
8	maps/StageA/ptsp_map40.map	1	1204	50251	27
9	maps/StageA/ptsp_map40.map	3	1555	50263	28
10	maps/StageA/ptsp_map40.map	6	2537	50286	29
1	maps/StageA/ptsp_map45.map	2	2145	50278	30
2	maps/StageA/ptsp_map45.map	0	1000	50234	29
3	maps/StageA/ptsp_map45.map	1	1229	50247	29
4	maps/StageA/ptsp_map45.map	0	1000	50235	29
5	maps/StageA/ptsp_map45.map	4	2592	50284	29
6	maps/StageA/ptsp_map45.map	3	1907	50274	28
7	maps/StageA/ptsp_map45.map	2	1644	50267	28
8	maps/StageA/ptsp_map45.map	2	1701	50269	29
9	maps/StageA/ptsp_map45.map	1	1438	50257	29
10	maps/StageA/ptsp_map45.map	0	1000	50233	29
1	maps/StageA/ptsp_map56.map	3	1489	50263	28
2	maps/StageA/ptsp_map56.map	2	1629	50266	29
3	maps/StageA/ptsp_map56.map	1	1403	50257	28
4	maps/StageA/ptsp_map56.map	0	1000	50235	28
5	maps/StageA/ptsp_map56.map	1	1130	50243	28
6	maps/StageA/ptsp_map56.map	0	1000	50234	28
7	maps/StageA/ptsp_map56.map	1	1348	50254	28
8	maps/StageA/ptsp_map56.map	0	1000	50233	28
9	maps/StageA/ptsp_map56.map	0	1000	50230	28
10	maps/StageA/ptsp_map56.map	0	1000	50232	29
1	maps/StageA/ptsp_map61.map	4	1880	50275	29
2	maps/StageA/ptsp_map61.map	6	3856	50290	30
3	maps/StageA/ptsp_map61.map	4	1907	50273	28
4	maps/StageA/ptsp_map61.map	0	1000	50234	29
5	maps/StageA/ptsp_map61.map	2	1534	50263	27
6	maps/StageA/ptsp_map61.map	1	1133	50244	28
7	maps/StageA/ptsp_map61.map	1	1223	50252	29
8	maps/StageA/ptsp_map61.map	1	1002	50240	28
9	maps/StageA/ptsp_map61.map	1	1477	50262	29
10	maps/StageA/ptsp_map61.map	0	1000	50235	29
