Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	4	1917	50336	25
2	maps/StageA/ptsp_map01.map	1	1282	50302	24
3	maps/StageA/ptsp_map01.map	6	2499	50349	24
4	maps/StageA/ptsp_map01.map	3	1386	50310	24
5	maps/StageA/ptsp_map01.map	7	2435	50353	22
6	maps/StageA/ptsp_map01.map	8	4036	50375	22
7	maps/StageA/ptsp_map01.map	3	1357	50307	21
8	maps/StageA/ptsp_map01.map	1	1226	50291	23
9	maps/StageA/ptsp_map01.map	2	1314	50298	22
10	maps/StageA/ptsp_map01.map	1	1133	50284	21
1	maps/StageA/ptsp_map02.map	5	1994	50339	21
2	maps/StageA/ptsp_map02.map	4	1687	50320	20
3	maps/StageA/ptsp_map02.map	0	1000	50263	20
4	maps/StageA/ptsp_map02.map	3	1620	50322	21
5	maps/StageA/ptsp_map02.map	1	1196	50289	20
6	maps/StageA/ptsp_map02.map	0	1000	50266	25
7	maps/StageA/ptsp_map02.map	3	1926	50333	24
8	maps/StageA/ptsp_map02.map	5	2671	50358	21
9	maps/StageA/ptsp_map02.map	4	1742	50333	21
10	maps/StageA/ptsp_map02.map	6	2234	50346	23
1	maps/StageA/ptsp_map08.map	7	2682	50357	25
2	maps/StageA/ptsp_map08.map	4	2380	50351	25
3	maps/StageA/ptsp_map08.map	2	1321	50305	22
4	maps/StageA/ptsp_map08.map	2	1357	50306	23
5	maps/StageA/ptsp_map08.map	1	1171	50294	23
6	maps/StageA/ptsp_map08.map	3	1198	50285	24
7	maps/StageA/ptsp_map08.map	2	1445	50312	25
8	maps/StageA/ptsp_map08.map	7	3120	50363	24
9	maps/StageA/ptsp_map08.map	3	1584	50320	21
10	maps/StageA/ptsp_map08.map	5	1985	50341	23
1	maps/StageA/ptsp_map19.map	0	1000	50266	23
2	maps/StageA/ptsp_map19.map	0	1000	50270	23
3	maps/StageA/ptsp_map19.map	0	1000	50268	24
4	maps/StageA/ptsp_map19.map	2	1654	50322	22
5	maps/StageA/ptsp_map19.map	1	1134	50280	21
6	maps/StageA/ptsp_map19.map	2	1518	50313	21
7	maps/StageA/ptsp_map19.map	0	1000	50268	22
8	maps/StageA/ptsp_map19.map	1	1207	50293	20
9	maps/StageA/ptsp_map19.map	2	1345	50300	21
10	maps/StageA/ptsp_map19.map	3	1478	50318	22
1	maps/StageA/ptsp_map24.map	1	1407	50306	21
2	maps/StageA/ptsp_map24.map	2	1240	50298	22
3	maps/StageA/ptsp_map24.map	3	1634	50320	21
4	maps/StageA/ptsp_map24.map	3	1367	50305	20
5	maps/StageA/ptsp_map24.map	2	1576	50323	21
6	maps/StageA/ptsp_map24.map	1	1006	50271	20
7	maps/StageA/ptsp_map24.map	3	1500	50316	21
8	maps/StageA/ptsp_map24.map	1	1172	50290	20
9	maps/StageA/ptsp_map24.map	1	1150	50279	21
10	maps/StageA/ptsp_map24.map	4	2245	50344	24
1	maps/StageA/ptsp_map35.map	2	1333	50304	23
2	maps/StageA/ptsp_map35.map	3	1583	50316	24
3	maps/StageA/ptsp_map35.map	3	1580	50320	25
4	maps/StageA/ptsp_map35.map	2	1759	50325	25
5	maps/StageA/ptsp_map35.map	2	1440	50307	25
6	maps/StageA/ptsp_map35.map	1	1246	50295	24
7	maps/StageA/ptsp_map35.map	3	1887	50332	25
8	maps/StageA/ptsp_map35.map	1	1391	50306	25
9	maps/StageA/ptsp_map35.map	3	2332	50349	25
10	maps/StageA/ptsp_map35.map	1	1443	50317	24
1	maps/StageA/ptsp_map40.map	2	1505	50312	26
2	maps/StageA/ptsp_map40.map	2	1434	50313	24
3	maps/StageA/ptsp_map40.map	1	1386	50308	24
4	maps/StageA/ptsp_map40.map	2	1605	50316	25
5	maps/StageA/ptsp_map40.map	2	1140	50283	24
6	maps/StageA/ptsp_map40.map	1	1151	50283	24
7	maps/StageA/ptsp_map40.map	0	1000	50273	25
8	maps/StageA/ptsp_map40.map	3	1565	50324	24
9	maps/StageA/ptsp_map40.map	2	1627	50318	25
10	maps/StageA/ptsp_map40.map	1	1244	50293	25
1	maps/StageA/ptsp_map45.map	3	1337	50310	25
