Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	9	4318	50286	29
2	maps/StageA/ptsp_map01.map	7	2988	50289	27
3	maps/StageA/ptsp_map01.map	8	3188	50289	26
4	maps/StageA/ptsp_map01.map	2	1433	50260	24
5	maps/StageA/ptsp_map01.map	5	3025	50290	27
6	maps/StageA/ptsp_map01.map	5	2547	50284	27
7	maps/StageA/ptsp_map01.map	3	1287	50249	26
8	maps/StageA/ptsp_map01.map	3	2022	50276	27
9	maps/StageA/ptsp_map01.map	10	3085	50298	26
10	maps/StageA/ptsp_map01.map	8	3029	50288	26
1	maps/StageA/ptsp_map02.map	10	2316	50293	25
2	maps/StageA/ptsp_map02.map	6	2849	50287	27
3	maps/StageA/ptsp_map02.map	10	3521	50293	27
4	maps/StageA/ptsp_map02.map	6	2292	50281	25
5	maps/StageA/ptsp_map02.map	6	2017	50274	25
6	maps/StageA/ptsp_map02.map	6	1889	50274	26
7	maps/StageA/ptsp_map02.map	8	3439	50293	26
8	maps/StageA/ptsp_map02.map	5	2456	50282	26
9	maps/StageA/ptsp_map02.map	1	1478	50260	25
10	maps/StageA/ptsp_map02.map	7	3572	50294	25
1	maps/StageA/ptsp_map08.map	7	2722	50286	28
2	maps/StageA/ptsp_map08.map	2	1527	50259	27
3	maps/StageA/ptsp_map08.map	10	3108	50300	27
4	maps/StageA/ptsp_map08.map	7	3221	50289	27
5	maps/StageA/ptsp_map08.map	10	3677	50302	26
6	maps/StageA/ptsp_map08.map	10	3173	50297	28
7	maps/StageA/ptsp_map08.map	4	2322	50280	27
8	maps/StageA/ptsp_map08.map	0	1000	50235	27
9	maps/StageA/ptsp_map08.map	0	1000	50233	27
10	maps/StageA/ptsp_map08.map	9	3388	50282	28
1	maps/StageA/ptsp_map19.map	10	2948	50295	28
2	maps/StageA/ptsp_map19.map	4	2550	50286	28
3	maps/StageA/ptsp_map19.map	1	1281	50251	27
4	maps/StageA/ptsp_map19.map	3	1970	50274	27
5	maps/StageA/ptsp_map19.map	3	1939	50275	28
6	maps/StageA/ptsp_map19.map	4	2059	50277	28
7	maps/StageA/ptsp_map19.map	10	4769	50303	29
8	maps/StageA/ptsp_map19.map	8	3416	50292	29
9	maps/StageA/ptsp_map19.map	8	3070	50290	28
10	maps/StageA/ptsp_map19.map	2	1944	50265	27
1	maps/StageA/ptsp_map24.map	9	3645	50286	29
2	maps/StageA/ptsp_map24.map	10	3347	50289	27
3	maps/StageA/ptsp_map24.map	4	2049	50279	28
4	maps/StageA/ptsp_map24.map	5	2450	50284	28
5	maps/StageA/ptsp_map24.map	6	2265	50278	28
6	maps/StageA/ptsp_map24.map	7	4055	50297	28
7	maps/StageA/ptsp_map24.map	5	1726	50269	26
8	maps/StageA/ptsp_map24.map	0	1000	50234	28
9	maps/StageA/ptsp_map24.map	7	2950	50289	32
10	maps/StageA/ptsp_map24.map	10	2629	50292	31
1	maps/StageA/ptsp_map35.map	4	2119	50277	30
2	maps/StageA/ptsp_map35.map	7	2489	50282	30
3	maps/StageA/ptsp_map35.map	10	4073	50304	31
4	maps/StageA/ptsp_map35.map	7	2660	50288	29
5	maps/StageA/ptsp_map35.map	2	1508	50267	29
6	maps/StageA/ptsp_map35.map	5	3068	50287	31
7	maps/StageA/ptsp_map35.map	10	3882	50287	31
8	maps/StageA/ptsp_map35.map	7	3552	50293	31
9	maps/StageA/ptsp_map35.map	5	2570	50285	30
10	maps/StageA/ptsp_map35.map	9	4321	50298	31
1	maps/StageA/ptsp_map40.map	4	2465	50284	29
2	maps/StageA/ptsp_map40.map	8	2913	50288	29
3	maps/StageA/ptsp_map40.map	4	2493	50283	29
4	maps/StageA/ptsp_map40.map	8	3504	50293	29
5	maps/StageA/ptsp_map40.map	4	1747	50272	27
6	maps/StageA/ptsp_map40.map	7	2552	50283	27
