Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	2423	50172	25
2	maps/StageA/ptsp_map01.map	9	3083	50164	26
3	maps/StageA/ptsp_map01.map	10	2383	50171	25
4	maps/StageA/ptsp_map01.map	10	2304	50171	25
5	maps/StageA/ptsp_map01.map	8	3008	50162	26
6	maps/StageA/ptsp_map01.map	10	2262	50177	25
7	maps/StageA/ptsp_map01.map	7	2433	50161	26
8	maps/StageA/ptsp_map01.map	0	1000	50152	26
9	maps/StageA/ptsp_map01.map	10	2714	50174	25
10	maps/StageA/ptsp_map01.map	10	2271	50170	25
1	maps/StageA/ptsp_map02.map	10	2549	50172	24
2	maps/StageA/ptsp_map02.map	10	2610	50174	23
3	maps/StageA/ptsp_map02.map	10	2800	50177	24
4	maps/StageA/ptsp_map02.map	2	1335	50151	25
5	maps/StageA/ptsp_map02.map	10	2343	50174	24
6	maps/StageA/ptsp_map02.map	10	2479	50170	24
7	maps/StageA/ptsp_map02.map	9	2748	50163	24
8	maps/StageA/ptsp_map02.map	10	1770	50173	23
9	maps/StageA/ptsp_map02.map	10	2224	50175	24
10	maps/StageA/ptsp_map02.map	8	1836	50160	24
1	maps/StageA/ptsp_map08.map	10	1544	50174	24
2	maps/StageA/ptsp_map08.map	8	2256	50160	24
3	maps/StageA/ptsp_map08.map	10	2475	50173	24
4	maps/StageA/ptsp_map08.map	10	2181	50175	24
5	maps/StageA/ptsp_map08.map	10	2249	50178	24
6	maps/StageA/ptsp_map08.map	10	2267	50177	24
7	maps/StageA/ptsp_map08.map	10	2134	50176	24
8	maps/StageA/ptsp_map08.map	10	2851	50176	24
9	maps/StageA/ptsp_map08.map	10	1784	50178	23
10	maps/StageA/ptsp_map08.map	10	2387	50176	23
1	maps/StageA/ptsp_map19.map	8	2552	50162	23
2	maps/StageA/ptsp_map19.map	7	2598	50164	23
3	maps/StageA/ptsp_map19.map	10	2533	50181	23
4	maps/StageA/ptsp_map19.map	7	2725	50161	24
5	maps/StageA/ptsp_map19.map	10	2601	50171	23
6	maps/StageA/ptsp_map19.map	0	1000	50153	23
7	maps/StageA/ptsp_map19.map	10	2730	50178	22
8	maps/StageA/ptsp_map19.map	10	3239	50169	23
9	maps/StageA/ptsp_map19.map	5	2068	50162	23
10	maps/StageA/ptsp_map19.map	7	2646	50161	22
1	maps/StageA/ptsp_map24.map	6	2507	50163	22
2	maps/StageA/ptsp_map24.map	8	2907	50163	22
3	maps/StageA/ptsp_map24.map	8	2617	50161	21
4	maps/StageA/ptsp_map24.map	6	2260	50158	21
5	maps/StageA/ptsp_map24.map	7	2384	50163	20
6	maps/StageA/ptsp_map24.map	2	1396	50154	20
7	maps/StageA/ptsp_map24.map	3	1429	50153	19
8	maps/StageA/ptsp_map24.map	7	2572	50162	20
9	maps/StageA/ptsp_map24.map	10	2526	50173	19
10	maps/StageA/ptsp_map24.map	5	2199	50162	19
1	maps/StageA/ptsp_map35.map	8	3043	50162	20
2	maps/StageA/ptsp_map35.map	10	2540	50172	19
3	maps/StageA/ptsp_map35.map	10	3259	50172	20
4	maps/StageA/ptsp_map35.map	9	3415	50163	21
5	maps/StageA/ptsp_map35.map	6	2912	50162	22
6	maps/StageA/ptsp_map35.map	9	4226	50166	24
7	maps/StageA/ptsp_map35.map	10	2658	50170	22
8	maps/StageA/ptsp_map35.map	8	2136	50161	22
9	maps/StageA/ptsp_map35.map	10	2095	50173	21
10	maps/StageA/ptsp_map35.map	10	1917	50175	21
1	maps/StageA/ptsp_map40.map	6	2128	50161	21
2	maps/StageA/ptsp_map40.map	10	2521	50172	20
3	maps/StageA/ptsp_map40.map	8	2560	50161	22
4	maps/StageA/ptsp_map40.map	6	2669	50161	22
5	maps/StageA/ptsp_map40.map	8	2750	50165	19
6	maps/StageA/ptsp_map40.map	10	2929	50165	20
7	maps/StageA/ptsp_map40.map	10	2642	50169	21
8	maps/StageA/ptsp_map40.map	10	2286	50175	21
9	maps/StageA/ptsp_map40.map	10	2761	50173	20
10	maps/StageA/ptsp_map40.map	10	2430	50173	22
1	maps/StageA/ptsp_map45.map	1	1063	50151	22
2	maps/StageA/ptsp_map45.map	5	2202	50159	20
3	maps/StageA/ptsp_map45.map	7	2673	50164	20
4	maps/StageA/ptsp_map45.map	7	2637	50161	22
5	maps/StageA/ptsp_map45.map	4	1973	50160	20
6	maps/StageA/ptsp_map45.map	3	1795	50161	22
7	maps/StageA/ptsp_map45.map	7	2782	50164	23
8	maps/StageA/ptsp_map45.map	4	2337	50159	23
9	maps/StageA/ptsp_map45.map	10	2813	50170	22
10	maps/StageA/ptsp_map45.map	6	2248	50162	21
1	maps/StageA/ptsp_map56.map	4	2217	50162	22
2	maps/StageA/ptsp_map56.map	3	2138	50163	22
3	maps/StageA/ptsp_map56.map	0	1000	50153	22
4	maps/StageA/ptsp_map56.map	2	1514	50158	21
5	maps/StageA/ptsp_map56.map	5	2610	50164	23
6	maps/StageA/ptsp_map56.map	3	1782	50161	23
7	maps/StageA/ptsp_map56.map	0	1000	50157	22
8	maps/StageA/ptsp_map56.map	5	2681	50163	24
9	maps/StageA/ptsp_map56.map	4	2357	50164	24
10	maps/StageA/ptsp_map56.map	3	2211	50159	24
1	maps/StageA/ptsp_map61.map	8	2756	50161	23
2	maps/StageA/ptsp_map61.map	10	2122	50177	21
3	maps/StageA/ptsp_map61.map	10	2745	50180	22
4	maps/StageA/ptsp_map61.map	10	1825	50175	23
5	maps/StageA/ptsp_map61.map	10	2778	50177	23
6	maps/StageA/ptsp_map61.map	6	2148	50158	24
7	maps/StageA/ptsp_map61.map	10	2776	50176	23
8	maps/StageA/ptsp_map61.map	10	2407	50172	23
9	maps/StageA/ptsp_map61.map	10	2457	50174	23
10	maps/StageA/ptsp_map61.map	10	2230	50174	23
