Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	7	2716	50287	28
2	maps/StageA/ptsp_map01.map	10	2945	50296	28
3	maps/StageA/ptsp_map01.map	8	3139	50291	29
4	maps/StageA/ptsp_map01.map	10	2132	50285	29
5	maps/StageA/ptsp_map01.map	10	2261	50295	29
6	maps/StageA/ptsp_map01.map	7	3012	50289	29
7	maps/StageA/ptsp_map01.map	7	3149	50290	28
8	maps/StageA/ptsp_map01.map	10	2755	50285	29
9	maps/StageA/ptsp_map01.map	4	1724	50267	29
10	maps/StageA/ptsp_map01.map	7	2521	50286	29
1	maps/StageA/ptsp_map02.map	7	2001	50276	26
2	maps/StageA/ptsp_map02.map	10	1672	50279	25
3	maps/StageA/ptsp_map02.map	8	3046	50290	26
4	maps/StageA/ptsp_map02.map	10	1294	50279	24
5	maps/StageA/ptsp_map02.map	9	2737	50285	26
6	maps/StageA/ptsp_map02.map	10	2881	50283	27
7	maps/StageA/ptsp_map02.map	10	2612	50271	27
8	maps/StageA/ptsp_map02.map	10	3069	50299	26
9	maps/StageA/ptsp_map02.map	10	2366	50293	26
10	maps/StageA/ptsp_map02.map	10	3109	50297	26
1	maps/StageA/ptsp_map08.map	8	2693	50287	27
2	maps/StageA/ptsp_map08.map	10	2530	50291	26
3	maps/StageA/ptsp_map08.map	10	2204	50277	25
4	maps/StageA/ptsp_map08.map	8	2399	50280	25
5	maps/StageA/ptsp_map08.map	10	2323	50290	25
6	maps/StageA/ptsp_map08.map	10	2875	50296	26
7	maps/StageA/ptsp_map08.map	10	1831	50264	25
8	maps/StageA/ptsp_map08.map	10	2870	50290	26
9	maps/StageA/ptsp_map08.map	9	3402	50291	26
10	maps/StageA/ptsp_map08.map	10	2835	50289	26
1	maps/StageA/ptsp_map19.map	10	3125	50298	26
2	maps/StageA/ptsp_map19.map	7	2252	50280	26
3	maps/StageA/ptsp_map19.map	3	2139	50278	26
4	maps/StageA/ptsp_map19.map	10	3968	50292	26
5	maps/StageA/ptsp_map19.map	9	3346	50283	27
6	maps/StageA/ptsp_map19.map	1	1275	50246	26
7	maps/StageA/ptsp_map19.map	10	3163	50290	27
8	maps/StageA/ptsp_map19.map	10	3729	50300	26
9	maps/StageA/ptsp_map19.map	3	1932	50274	26
10	maps/StageA/ptsp_map19.map	10	2388	50293	26
1	maps/StageA/ptsp_map24.map	10	2766	50295	26
2	maps/StageA/ptsp_map24.map	3	1740	50267	25
3	maps/StageA/ptsp_map24.map	7	2505	50283	25
4	maps/StageA/ptsp_map24.map	8	2730	50285	26
5	maps/StageA/ptsp_map24.map	7	2917	50289	27
6	maps/StageA/ptsp_map24.map	8	3294	50291	26
7	maps/StageA/ptsp_map24.map	2	1584	50264	24
8	maps/StageA/ptsp_map24.map	3	1770	50268	26
9	maps/StageA/ptsp_map24.map	7	3167	50291	27
10	maps/StageA/ptsp_map24.map	4	2114	50277	25
1	maps/StageA/ptsp_map35.map	7	2565	50282	25
2	maps/StageA/ptsp_map35.map	10	2199	50283	25
3	maps/StageA/ptsp_map35.map	10	2416	50292	25
4	maps/StageA/ptsp_map35.map	10	2939	50297	25
5	maps/StageA/ptsp_map35.map	10	2651	50294	25
6	maps/StageA/ptsp_map35.map	5	2761	50288	26
7	maps/StageA/ptsp_map35.map	10	3462	50287	26
8	maps/StageA/ptsp_map35.map	10	2739	50292	25
9	maps/StageA/ptsp_map35.map	10	2458	50290	24
10	maps/StageA/ptsp_map35.map	4	1813	50273	26
1	maps/StageA/ptsp_map40.map	6	2446	50284	24
2	maps/StageA/ptsp_map40.map	3	1491	50263	26
3	maps/StageA/ptsp_map40.map	10	2765	50274	28
4	maps/StageA/ptsp_map40.map	10	2430	50292	28
5	maps/StageA/ptsp_map40.map	9	3094	50289	28
6	maps/StageA/ptsp_map40.map	10	2465	50291	27
7	maps/StageA/ptsp_map40.map	9	3087	50289	29
8	maps/StageA/ptsp_map40.map	10	3006	50294	28
9	maps/StageA/ptsp_map40.map	10	2122	50273	27
10	maps/StageA/ptsp_map40.map	10	1615	50287	27
1	maps/StageA/ptsp_map45.map	7	2512	50284	28
2	maps/StageA/ptsp_map45.map	9	3275	50291	28
3	maps/StageA/ptsp_map45.map	6	3203	50288	28
4	maps/StageA/ptsp_map45.map	1	1290	50252	27
5	maps/StageA/ptsp_map45.map	6	1870	50272	27
6	maps/StageA/ptsp_map45.map	5	1862	50275	27
7	maps/StageA/ptsp_map45.map	4	2383	50279	27
8	maps/StageA/ptsp_map45.map	1	1391	50259	27
9	maps/StageA/ptsp_map45.map	3	1283	50252	26
10	maps/StageA/ptsp_map45.map	3	1696	50269	26
1	maps/StageA/ptsp_map56.map	0	1000	50234	27
2	maps/StageA/ptsp_map56.map	2	1473	50259	27
3	maps/StageA/ptsp_map56.map	5	3154	50291	28
4	maps/StageA/ptsp_map56.map	6	2641	50286	27
5	maps/StageA/ptsp_map56.map	4	2356	50282	27
6	maps/StageA/ptsp_map56.map	5	2692	50286	28
7	maps/StageA/ptsp_map56.map	5	3390	50291	28
8	maps/StageA/ptsp_map56.map	2	1379	50256	26
9	maps/StageA/ptsp_map56.map	1	1166	50244	26
10	maps/StageA/ptsp_map56.map	5	2715	50286	27
1	maps/StageA/ptsp_map61.map	10	2863	50299	27
2	maps/StageA/ptsp_map61.map	9	2579	50260	27
3	maps/StageA/ptsp_map61.map	5	2087	50278	27
4	maps/StageA/ptsp_map61.map	10	2546	50295	27
5	maps/StageA/ptsp_map61.map	10	3286	50301	27
