Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	1594	50370	22
2	maps/StageA/ptsp_map01.map	10	1032	50356	22
3	maps/StageA/ptsp_map01.map	10	1856	50378	22
4	maps/StageA/ptsp_map01.map	8	2417	50348	23
5	maps/StageA/ptsp_map01.map	10	1572	50377	22
6	maps/StageA/ptsp_map01.map	10	2020	50383	22
7	maps/StageA/ptsp_map01.map	10	2149	50381	22
8	maps/StageA/ptsp_map01.map	10	1674	50376	22
9	maps/StageA/ptsp_map01.map	10	1464	50374	22
10	maps/StageA/ptsp_map01.map	10	1211	50367	22
1	maps/StageA/ptsp_map02.map	10	1064	50362	22
2	maps/StageA/ptsp_map02.map	10	1243	50371	23
3	maps/StageA/ptsp_map02.map	10	1168	50374	22
4	maps/StageA/ptsp_map02.map	10	974	50364	23
5	maps/StageA/ptsp_map02.map	10	1159	50378	23
6	maps/StageA/ptsp_map02.map	10	2292	50368	23
7	maps/StageA/ptsp_map02.map	10	1351	50372	23
8	maps/StageA/ptsp_map02.map	10	1641	50380	22
9	maps/StageA/ptsp_map02.map	9	2436	50353	24
10	maps/StageA/ptsp_map02.map	10	1090	50368	23
1	maps/StageA/ptsp_map08.map	10	1288	50368	23
2	maps/StageA/ptsp_map08.map	10	1347	50368	23
3	maps/StageA/ptsp_map08.map	10	1082	50369	22
4	maps/StageA/ptsp_map08.map	9	2227	50348	24
5	maps/StageA/ptsp_map08.map	10	1894	50374	23
6	maps/StageA/ptsp_map08.map	10	1612	50377	23
7	maps/StageA/ptsp_map08.map	10	1254	50364	23
8	maps/StageA/ptsp_map08.map	10	1350	50370	23
9	maps/StageA/ptsp_map08.map	9	1910	50339	23
10	maps/StageA/ptsp_map08.map	10	1064	50363	22
1	maps/StageA/ptsp_map19.map	8	2102	50345	24
2	maps/StageA/ptsp_map19.map	9	2302	50350	24
3	maps/StageA/ptsp_map19.map	10	1703	50375	23
4	maps/StageA/ptsp_map19.map	10	2149	50384	23
5	maps/StageA/ptsp_map19.map	10	1348	50370	23
6	maps/StageA/ptsp_map19.map	10	1372	50373	23
7	maps/StageA/ptsp_map19.map	10	1545	50386	22
8	maps/StageA/ptsp_map19.map	10	1686	50382	23
9	maps/StageA/ptsp_map19.map	3	1464	50316	24
10	maps/StageA/ptsp_map19.map	8	2125	50344	24
1	maps/StageA/ptsp_map24.map	10	1329	50374	22
2	maps/StageA/ptsp_map24.map	10	1318	50374	22
3	maps/StageA/ptsp_map24.map	10	1738	50373	22
4	maps/StageA/ptsp_map24.map	10	1917	50381	23
5	maps/StageA/ptsp_map24.map	6	1749	50325	23
6	maps/StageA/ptsp_map24.map	10	2303	50383	22
7	maps/StageA/ptsp_map24.map	7	1885	50337	23
8	maps/StageA/ptsp_map24.map	9	2350	50350	22
9	maps/StageA/ptsp_map24.map	8	2155	50345	22
10	maps/StageA/ptsp_map24.map	10	1456	50375	21
1	maps/StageA/ptsp_map35.map	7	1821	50335	22
2	maps/StageA/ptsp_map35.map	9	2417	50353	21
3	maps/StageA/ptsp_map35.map	10	1484	50381	20
4	maps/StageA/ptsp_map35.map	10	1902	50386	20
5	maps/StageA/ptsp_map35.map	6	1699	50326	20
6	maps/StageA/ptsp_map35.map	10	1677	50381	19
7	maps/StageA/ptsp_map35.map	10	1659	50385	19
8	maps/StageA/ptsp_map35.map	10	1512	50375	19
9	maps/StageA/ptsp_map35.map	4	1335	50307	20
10	maps/StageA/ptsp_map35.map	10	1421	50375	19
1	maps/StageA/ptsp_map40.map	10	1661	50383	19
2	maps/StageA/ptsp_map40.map	10	1286	50372	19
3	maps/StageA/ptsp_map40.map	10	1283	50378	19
4	maps/StageA/ptsp_map40.map	10	1077	50362	18
5	maps/StageA/ptsp_map40.map	10	2124	50383	19
6	maps/StageA/ptsp_map40.map	10	1751	50380	19
7	maps/StageA/ptsp_map40.map	10	1398	50374	19
8	maps/StageA/ptsp_map40.map	10	1834	50383	19
9	maps/StageA/ptsp_map40.map	9	2265	50347	21
10	maps/StageA/ptsp_map40.map	10	1456	50377	19
1	maps/StageA/ptsp_map45.map	1	1207	50290	21
2	maps/StageA/ptsp_map45.map	3	1510	50319	20
3	maps/StageA/ptsp_map45.map	9	2319	50350	20
4	maps/StageA/ptsp_map45.map	7	1901	50337	22
5	maps/StageA/ptsp_map45.map	5	1618	50324	23
6	maps/StageA/ptsp_map45.map	1	1190	50298	24
7	maps/StageA/ptsp_map45.map	10	1374	50375	22
8	maps/StageA/ptsp_map45.map	8	1882	50333	23
9	maps/StageA/ptsp_map45.map	10	2068	50380	21
10	maps/StageA/ptsp_map45.map	10	1190	50365	20
1	maps/StageA/ptsp_map56.map	1	1142	50285	23
2	maps/StageA/ptsp_map56.map	7	2582	50357	23
3	maps/StageA/ptsp_map56.map	6	1906	50339	21
4	maps/StageA/ptsp_map56.map	5	1958	50340	22
5	maps/StageA/ptsp_map56.map	3	1477	50311	22
6	maps/StageA/ptsp_map56.map	4	2122	50345	23
7	maps/StageA/ptsp_map56.map	1	1233	50302	23
8	maps/StageA/ptsp_map56.map	5	1836	50334	21
9	maps/StageA/ptsp_map56.map	1	1154	50288	20
10	maps/StageA/ptsp_map56.map	5	2508	50355	20
1	maps/StageA/ptsp_map61.map	10	1691	50376	22
2	maps/StageA/ptsp_map61.map	10	1461	50371	20
3	maps/StageA/ptsp_map61.map	10	1249	50374	20
4	maps/StageA/ptsp_map61.map	10	1493	50374	21
5	maps/StageA/ptsp_map61.map	10	1858	50375	22
6	maps/StageA/ptsp_map61.map	10	1775	50379	22
7	maps/StageA/ptsp_map61.map	10	1349	50367	21
8	maps/StageA/ptsp_map61.map	10	1618	50370	21
9	maps/StageA/ptsp_map61.map	10	1212	50371	20
10	maps/StageA/ptsp_map61.map	10	2171	50383	20
