Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	1	1105	50246	30
2	maps/StageA/ptsp_map01.map	1	1281	50256	29
3	maps/StageA/ptsp_map01.map	2	1953	50274	29
4	maps/StageA/ptsp_map01.map	0	1000	50236	28
5	maps/StageA/ptsp_map01.map	0	1000	50235	29
6	maps/StageA/ptsp_map01.map	0	1000	50230	27
7	maps/StageA/ptsp_map01.map	2	1672	50268	28
8	maps/StageA/ptsp_map01.map	1	1382	50260	27
9	maps/StageA/ptsp_map01.map	1	1318	50255	29
10	maps/StageA/ptsp_map01.map	2	1757	50273	29
1	maps/StageA/ptsp_map02.map	0	1000	50230	30
2	maps/StageA/ptsp_map02.map	0	1000	50234	30
3	maps/StageA/ptsp_map02.map	0	1000	50232	30
4	maps/StageA/ptsp_map02.map	0	1000	50235	29
5	maps/StageA/ptsp_map02.map	0	1000	50238	29
6	maps/StageA/ptsp_map02.map	2	2247	50272	28
7	maps/StageA/ptsp_map02.map	1	1101	50247	29
8	maps/StageA/ptsp_map02.map	1	1229	50250	27
9	maps/StageA/ptsp_map02.map	0	1000	50234	27
10	maps/StageA/ptsp_map02.map	3	2723	50283	29
1	maps/StageA/ptsp_map08.map	3	2402	50275	29
2	maps/StageA/ptsp_map08.map	1	1517	50267	28
3	maps/StageA/ptsp_map08.map	3	1403	50260	28
4	maps/StageA/ptsp_map08.map	1	1312	50255	27
5	maps/StageA/ptsp_map08.map	1	1955	50252	29
6	maps/StageA/ptsp_map08.map	1	1739	50261	29
7	maps/StageA/ptsp_map08.map	2	1404	50261	28
8	maps/StageA/ptsp_map08.map	1	1346	50254	29
9	maps/StageA/ptsp_map08.map	1	1335	50254	29
10	maps/StageA/ptsp_map08.map	0	1000	50236	29
1	maps/StageA/ptsp_map19.map	1	1178	50244	29
2	maps/StageA/ptsp_map19.map	0	1000	50232	30
3	maps/StageA/ptsp_map19.map	1	1303	50252	31
4	maps/StageA/ptsp_map19.map	0	1000	50231	28
5	maps/StageA/ptsp_map19.map	0	1000	50231	27
6	maps/StageA/ptsp_map19.map	0	1000	50232	27
7	maps/StageA/ptsp_map19.map	4	1754	50269	29
8	maps/StageA/ptsp_map19.map	0	1000	50231	27
9	maps/StageA/ptsp_map19.map	1	1107	50244	27
10	maps/StageA/ptsp_map19.map	1	1915	50252	30
1	maps/StageA/ptsp_map24.map	2	1258	50249	30
2	maps/StageA/ptsp_map24.map	0	1000	50245	29
3	maps/StageA/ptsp_map24.map	1	1163	50246	29
4	maps/StageA/ptsp_map24.map	1	1050	50239	29
5	maps/StageA/ptsp_map24.map	0	1000	50230	28
6	maps/StageA/ptsp_map24.map	0	1000	50235	29
7	maps/StageA/ptsp_map24.map	0	1000	50230	28
8	maps/StageA/ptsp_map24.map	1	1215	50247	28
9	maps/StageA/ptsp_map24.map	0	1000	50235	32
10	maps/StageA/ptsp_map24.map	2	1972	50271	32
1	maps/StageA/ptsp_map35.map	1	1732	50262	30
2	maps/StageA/ptsp_map35.map	0	1000	50233	27
3	maps/StageA/ptsp_map35.map	0	1000	50234	28
4	maps/StageA/ptsp_map35.map	0	1000	50236	28
5	maps/StageA/ptsp_map35.map	2	2293	50280	29
6	maps/StageA/ptsp_map35.map	0	1000	50232	26
7	maps/StageA/ptsp_map35.map	0	1000	50231	27
8	maps/StageA/ptsp_map35.map	2	1591	50265	29
9	maps/StageA/ptsp_map35.map	0	1000	50235	27
10	maps/StageA/ptsp_map35.map	1	1323	50257	30
1	maps/StageA/ptsp_map40.map	1	1330	50255	29
2	maps/StageA/ptsp_map40.map	0	1000	50238	29
3	maps/StageA/ptsp_map40.map	0	1000	50234	30
4	maps/StageA/ptsp_map40.map	2	1337	50259	29
5	maps/StageA/ptsp_map40.map	1	1324	50257	28
6	maps/StageA/ptsp_map40.map	0	1000	50234	29
7	maps/StageA/ptsp_map40.map	1	1170	50247	28
8	maps/StageA/ptsp_map40.map	1	1063	50235	26
9	maps/StageA/ptsp_map40.map	0	1000	50237	30
10	maps/StageA/ptsp_map40.map	0	1000	50232	28
1	maps/StageA/ptsp_map45.map	2	1459	50263	29
2	maps/StageA/ptsp_map45.map	1	1066	50241	28
3	maps/StageA/ptsp_map45.map	0	1000	50231	28
4	maps/StageA/ptsp_map45.map	0	1000	50239	27
5	maps/StageA/ptsp_map45.map	1	1435	50258	28
6	maps/StageA/ptsp_map45.map	0	1000	50234	26
7	maps/StageA/ptsp_map45.map	0	1000	50230	27
