Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	10	2466	50290	25
2	./maps/StageA/ptsp_map24.map	6	2296	50281	24
3	./maps/StageA/ptsp_map24.map	10	2693	50291	25
4	./maps/StageA/ptsp_map24.map	9	3082	50288	24
5	./maps/StageA/ptsp_map24.map	10	3365	50298	24
6	./maps/StageA/ptsp_map24.map	9	2917	50287	23
7	./maps/StageA/ptsp_map24.map	10	3022	50293	25
8	./maps/StageA/ptsp_map24.map	8	2644	50283	23
9	./maps/StageA/ptsp_map24.map	8	2609	50283	25
10	./maps/StageA/ptsp_map24.map	10	2820	50295	25
1	./maps/StageA/ptsp_map61.map	10	2113	50287	24
2	./maps/StageA/ptsp_map61.map	10	2045	50281	23
3	./maps/StageA/ptsp_map61.map	10	1855	50281	23
4	./maps/StageA/ptsp_map61.map	10	2195	50279	23
5	./maps/StageA/ptsp_map61.map	10	1901	50269	23
6	./maps/StageA/ptsp_map61.map	10	2144	50286	24
7	./maps/StageA/ptsp_map61.map	10	1674	50271	24
8	./maps/StageA/ptsp_map61.map	10	1685	50279	23
9	./maps/StageA/ptsp_map61.map	10	2095	50283	24
10	./maps/StageA/ptsp_map61.map	10	1674	50272	24
1	./maps/StageA/ptsp_map19.map	10	2235	50282	25
2	./maps/StageA/ptsp_map19.map	10	2148	50280	24
3	./maps/StageA/ptsp_map19.map	8	2486	50283	25
4	./maps/StageA/ptsp_map19.map	10	2169	50282	24
5	./maps/StageA/ptsp_map19.map	10	2676	50291	24
6	./maps/StageA/ptsp_map19.map	10	2355	50282	24
7	./maps/StageA/ptsp_map19.map	10	2571	50289	24
8	./maps/StageA/ptsp_map19.map	8	2936	50287	24
9	./maps/StageA/ptsp_map19.map	10	2233	50286	24
10	./maps/StageA/ptsp_map19.map	10	2858	50295	25
1	./maps/StageA/ptsp_map56.map	8	3293	50292	24
2	./maps/StageA/ptsp_map56.map	2	1553	50263	23
3	./maps/StageA/ptsp_map56.map	9	3771	50296	25
4	./maps/StageA/ptsp_map56.map	2	1386	50258	23
5	./maps/StageA/ptsp_map56.map	9	4329	50296	25
6	./maps/StageA/ptsp_map56.map	6	2529	50283	23
7	./maps/StageA/ptsp_map56.map	3	1729	50270	24
