Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2740	50041	24
2	./maps/StageA/ptsp_map24.map	8	2695	50040	24
3	./maps/StageA/ptsp_map24.map	10	3282	50036	26
4	./maps/StageA/ptsp_map24.map	7	2553	50041	24
5	./maps/StageA/ptsp_map24.map	9	3533	50038	24
6	./maps/StageA/ptsp_map24.map	8	2783	50041	25
7	./maps/StageA/ptsp_map24.map	8	2752	50039	24
8	./maps/StageA/ptsp_map24.map	9	3342	50039	24
9	./maps/StageA/ptsp_map24.map	10	2654	50039	24
10	./maps/StageA/ptsp_map24.map	7	2911	50040	24
1	./maps/StageA/ptsp_map61.map	10	2171	50043	25
2	./maps/StageA/ptsp_map61.map	10	1893	50044	24
3	./maps/StageA/ptsp_map61.map	10	2039	50039	24
4	./maps/StageA/ptsp_map61.map	10	1873	50039	24
5	./maps/StageA/ptsp_map61.map	10	2159	50050	24
6	./maps/StageA/ptsp_map61.map	10	2231	50042	25
7	./maps/StageA/ptsp_map61.map	10	2083	50038	25
8	./maps/StageA/ptsp_map61.map	10	1871	50041	25
9	./maps/StageA/ptsp_map61.map	10	2091	50043	24
10	./maps/StageA/ptsp_map61.map	10	1798	50040	24
1	./maps/StageA/ptsp_map19.map	10	2526	50039	23
2	./maps/StageA/ptsp_map19.map	10	2349	50039	23
3	./maps/StageA/ptsp_map19.map	8	2598	50042	24
4	./maps/StageA/ptsp_map19.map	7	2532	50041	25
5	./maps/StageA/ptsp_map19.map	8	2978	50040	25
6	./maps/StageA/ptsp_map19.map	10	2047	50043	24
7	./maps/StageA/ptsp_map19.map	3	1607	50043	24
8	./maps/StageA/ptsp_map19.map	10	2191	50038	25
9	./maps/StageA/ptsp_map19.map	9	2942	50040	24
10	./maps/StageA/ptsp_map19.map	8	2465	50041	23
1	./maps/StageA/ptsp_map56.map	3	1746	50045	22
2	./maps/StageA/ptsp_map56.map	2	1548	50046	23
3	./maps/StageA/ptsp_map56.map	2	1449	50048	23
4	./maps/StageA/ptsp_map56.map	4	2088	50042	25
5	./maps/StageA/ptsp_map56.map	2	1520	50049	24
6	./maps/StageA/ptsp_map56.map	7	3371	50038	25
7	./maps/StageA/ptsp_map56.map	9	3895	50037	25
8	./maps/StageA/ptsp_map56.map	2	1548	50046	25
9	./maps/StageA/ptsp_map56.map	2	1433	50045	24
10	./maps/StageA/ptsp_map56.map	2	1473	50045	24
1	./maps/StageA/ptsp_map08.map	10	2025	50040	24
2	./maps/StageA/ptsp_map08.map	10	1875	50039	23
3	./maps/StageA/ptsp_map08.map	10	1702	50039	24
4	./maps/StageA/ptsp_map08.map	10	1975	50040	24
5	./maps/StageA/ptsp_map08.map	10	1844	50040	23
6	./maps/StageA/ptsp_map08.map	10	1929	50038	24
7	./maps/StageA/ptsp_map08.map	9	2514	50040	23
8	./maps/StageA/ptsp_map08.map	10	1890	50040	24
9	./maps/StageA/ptsp_map08.map	10	1987	50039	24
10	./maps/StageA/ptsp_map08.map	10	1810	50043	24
1	./maps/StageA/ptsp_map40.map	10	2175	50038	25
2	./maps/StageA/ptsp_map40.map	10	1848	50040	22
3	./maps/StageA/ptsp_map40.map	10	2400	50038	24
4	./maps/StageA/ptsp_map40.map	10	1846	50038	24
5	./maps/StageA/ptsp_map40.map	10	1969	50039	24
6	./maps/StageA/ptsp_map40.map	10	1759	50041	23
7	./maps/StageA/ptsp_map40.map	10	3068	50036	24
8	./maps/StageA/ptsp_map40.map	10	1952	50044	23
9	./maps/StageA/ptsp_map40.map	10	1812	50040	23
10	./maps/StageA/ptsp_map40.map	10	1807	50040	24
1	./maps/StageA/ptsp_map45.map	9	3155	50040	24
2	./maps/StageA/ptsp_map45.map	2	1732	50044	24
3	./maps/StageA/ptsp_map45.map	9	3103	50040	24
4	./maps/StageA/ptsp_map45.map	9	3278	50039	26
5	./maps/StageA/ptsp_map45.map	9	3191	50039	25
6	./maps/StageA/ptsp_map45.map	10	3113	50036	24
7	./maps/StageA/ptsp_map45.map	10	2115	50039	24
8	./maps/StageA/ptsp_map45.map	9	2999	50039	24
9	./maps/StageA/ptsp_map45.map	10	2879	50037	25
10	./maps/StageA/ptsp_map45.map	10	2370	50038	25
1	./maps/StageA/ptsp_map35.map	8	2437	50042	25
2	./maps/StageA/ptsp_map35.map	9	2870	50039	24
3	./maps/StageA/ptsp_map35.map	8	2758	50039	24
4	./maps/StageA/ptsp_map35.map	9	3412	50038	24
5	./maps/StageA/ptsp_map35.map	6	2404	50041	24
6	./maps/StageA/ptsp_map35.map	10	2534	50040	24
7	./maps/StageA/ptsp_map35.map	9	3294	50038	25
8	./maps/StageA/ptsp_map35.map	9	3589	50038	24
9	./maps/StageA/ptsp_map35.map	10	2501	50037	24
10	./maps/StageA/ptsp_map35.map	8	2391	50040	24
1	./maps/StageA/ptsp_map02.map	10	1752	50043	24
2	./maps/StageA/ptsp_map02.map	10	2219	50041	24
3	./maps/StageA/ptsp_map02.map	10	1665	50041	23
4	./maps/StageA/ptsp_map02.map	10	1695	50039	23
5	./maps/StageA/ptsp_map02.map	10	1797	50038	23
6	./maps/StageA/ptsp_map02.map	10	2100	50043	23
7	./maps/StageA/ptsp_map02.map	10	1815	50042	22
8	./maps/StageA/ptsp_map02.map	10	1848	50037	25
9	./maps/StageA/ptsp_map02.map	10	1635	50044	24
10	./maps/StageA/ptsp_map02.map	10	1901	50038	23
1	./maps/StageA/ptsp_map01.map	10	2216	50042	23
2	./maps/StageA/ptsp_map01.map	10	2113	50038	25
3	./maps/StageA/ptsp_map01.map	9	3279	50039	26
4	./maps/StageA/ptsp_map01.map	10	2115	50038	24
5	./maps/StageA/ptsp_map01.map	10	1994	50039	24
6	./maps/StageA/ptsp_map01.map	9	2992	50039	24
7	./maps/StageA/ptsp_map01.map	10	2015	50040	23
8	./maps/StageA/ptsp_map01.map	10	2584	50040	23
9	./maps/StageA/ptsp_map01.map	9	2686	50041	24
10	./maps/StageA/ptsp_map01.map	10	2229	50037	24
