Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2910	50093	24
2	./maps/StageA/ptsp_map24.map	9	3102	50092	24
3	./maps/StageA/ptsp_map24.map	7	2595	50092	24
4	./maps/StageA/ptsp_map24.map	8	2814	50091	24
5	./maps/StageA/ptsp_map24.map	8	2748	50092	23
6	./maps/StageA/ptsp_map24.map	9	3594	50091	25
7	./maps/StageA/ptsp_map24.map	10	2889	50090	24
8	./maps/StageA/ptsp_map24.map	10	3362	50092	24
9	./maps/StageA/ptsp_map24.map	5	2238	50090	23
10	./maps/StageA/ptsp_map24.map	8	2874	50091	24
1	./maps/StageA/ptsp_map61.map	10	1899	50091	23
2	./maps/StageA/ptsp_map61.map	10	1930	50090	23
3	./maps/StageA/ptsp_map61.map	10	1931	50090	23
4	./maps/StageA/ptsp_map61.map	10	2068	50090	23
5	./maps/StageA/ptsp_map61.map	10	2282	50092	23
6	./maps/StageA/ptsp_map61.map	10	2055	50091	23
7	./maps/StageA/ptsp_map61.map	9	2333	50092	23
8	./maps/StageA/ptsp_map61.map	10	2054	50089	23
9	./maps/StageA/ptsp_map61.map	10	1965	50091	24
10	./maps/StageA/ptsp_map61.map	10	1802	50091	22
1	./maps/StageA/ptsp_map19.map	10	2778	50092	24
2	./maps/StageA/ptsp_map19.map	9	2513	50092	23
3	./maps/StageA/ptsp_map19.map	10	2518	50090	23
4	./maps/StageA/ptsp_map19.map	9	2936	50091	24
5	./maps/StageA/ptsp_map19.map	6	2914	50092	24
6	./maps/StageA/ptsp_map19.map	10	2406	50092	23
7	./maps/StageA/ptsp_map19.map	8	2392	50091	23
8	./maps/StageA/ptsp_map19.map	10	2190	50090	23
9	./maps/StageA/ptsp_map19.map	10	2036	50090	23
10	./maps/StageA/ptsp_map19.map	8	2752	50091	24
1	./maps/StageA/ptsp_map56.map	3	1647	50093	23
2	./maps/StageA/ptsp_map56.map	4	2041	50093	24
3	./maps/StageA/ptsp_map56.map	3	1647	50093	24
4	./maps/StageA/ptsp_map56.map	3	1703	50093	23
5	./maps/StageA/ptsp_map56.map	4	1934	50092	24
6	./maps/StageA/ptsp_map56.map	4	1934	50092	25
7	./maps/StageA/ptsp_map56.map	4	1934	50092	24
8	./maps/StageA/ptsp_map56.map	2	1384	50090	23
9	./maps/StageA/ptsp_map56.map	7	2874	50092	25
10	./maps/StageA/ptsp_map56.map	3	1824	50093	23
1	./maps/StageA/ptsp_map08.map	10	1680	50090	24
2	./maps/StageA/ptsp_map08.map	10	2537	50091	24
3	./maps/StageA/ptsp_map08.map	10	2407	50091	24
4	./maps/StageA/ptsp_map08.map	10	1807	50091	23
5	./maps/StageA/ptsp_map08.map	6	1964	50090	24
6	./maps/StageA/ptsp_map08.map	6	1898	50089	24
7	./maps/StageA/ptsp_map08.map	10	2157	50090	24
8	./maps/StageA/ptsp_map08.map	10	2545	50091	24
9	./maps/StageA/ptsp_map08.map	10	1926	50090	24
10	./maps/StageA/ptsp_map08.map	10	1739	50091	24
1	./maps/StageA/ptsp_map40.map	10	2401	50089	24
2	./maps/StageA/ptsp_map40.map	9	2751	50092	24
3	./maps/StageA/ptsp_map40.map	10	2457	50091	24
4	./maps/StageA/ptsp_map40.map	8	2389	50091	24
5	./maps/StageA/ptsp_map40.map	9	2909	50092	25
6	./maps/StageA/ptsp_map40.map	10	2457	50090	24
7	./maps/StageA/ptsp_map40.map	10	2276	50090	24
8	./maps/StageA/ptsp_map40.map	10	2008	50090	24
9	./maps/StageA/ptsp_map40.map	10	2385	50091	24
10	./maps/StageA/ptsp_map40.map	10	2306	50090	24
1	./maps/StageA/ptsp_map45.map	8	2708	50092	24
2	./maps/StageA/ptsp_map45.map	9	3098	50092	25
3	./maps/StageA/ptsp_map45.map	9	3200	50092	25
4	./maps/StageA/ptsp_map45.map	8	2858	50092	25
5	./maps/StageA/ptsp_map45.map	10	2760	50090	24
6	./maps/StageA/ptsp_map45.map	10	3139	50091	24
7	./maps/StageA/ptsp_map45.map	10	2824	50091	25
8	./maps/StageA/ptsp_map45.map	9	3292	50092	25
9	./maps/StageA/ptsp_map45.map	9	3511	50092	25
10	./maps/StageA/ptsp_map45.map	2	1595	50093	24
1	./maps/StageA/ptsp_map35.map	10	2759	50090	24
2	./maps/StageA/ptsp_map35.map	9	3383	50092	25
3	./maps/StageA/ptsp_map35.map	10	2415	50090	24
4	./maps/StageA/ptsp_map35.map	10	2526	50091	24
5	./maps/StageA/ptsp_map35.map	9	3260	50093	25
6	./maps/StageA/ptsp_map35.map	5	2039	50091	24
7	./maps/StageA/ptsp_map35.map	10	2619	50091	24
8	./maps/StageA/ptsp_map35.map	9	2874	50091	25
9	./maps/StageA/ptsp_map35.map	9	2873	50092	25
10	./maps/StageA/ptsp_map35.map	8	2700	50092	24
1	./maps/StageA/ptsp_map02.map	10	1972	50092	24
2	./maps/StageA/ptsp_map02.map	10	1672	50089	24
3	./maps/StageA/ptsp_map02.map	10	1635	50090	23
4	./maps/StageA/ptsp_map02.map	10	1993	50090	24
5	./maps/StageA/ptsp_map02.map	10	2143	50090	24
6	./maps/StageA/ptsp_map02.map	10	1553	50093	23
7	./maps/StageA/ptsp_map02.map	10	1631	50091	23
8	./maps/StageA/ptsp_map02.map	10	1867	50091	23
9	./maps/StageA/ptsp_map02.map	10	1630	50090	23
10	./maps/StageA/ptsp_map02.map	10	1560	50090	23
1	./maps/StageA/ptsp_map01.map	8	2619	50090	24
2	./maps/StageA/ptsp_map01.map	10	2145	50091	24
3	./maps/StageA/ptsp_map01.map	9	3042	50092	25
4	./maps/StageA/ptsp_map01.map	9	2884	50092	25
5	./maps/StageA/ptsp_map01.map	10	2063	50092	24
6	./maps/StageA/ptsp_map01.map	10	2145	50091	24
7	./maps/StageA/ptsp_map01.map	10	2445	50091	24
8	./maps/StageA/ptsp_map01.map	10	2226	50091	24
9	./maps/StageA/ptsp_map01.map	10	2282	50091	24
10	./maps/StageA/ptsp_map01.map	10	2170	50092	24
