Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	0	1000	50198	21
2	./maps/StageA/ptsp_map24.map	1	1607	50226	21
3	./maps/StageA/ptsp_map24.map	0	1000	50198	22
4	./maps/StageA/ptsp_map24.map	1	1607	50226	22
5	./maps/StageA/ptsp_map24.map	0	1000	50198	22
6	./maps/StageA/ptsp_map24.map	0	1000	50198	22
7	./maps/StageA/ptsp_map24.map	0	1000	50199	22
8	./maps/StageA/ptsp_map24.map	0	1000	50198	21
9	./maps/StageA/ptsp_map24.map	1	1990	50233	23
10	./maps/StageA/ptsp_map24.map	0	1000	50198	22
1	./maps/StageA/ptsp_map61.map	0	1000	50198	22
2	./maps/StageA/ptsp_map61.map	2	1662	50226	22
3	./maps/StageA/ptsp_map61.map	0	1000	50199	22
4	./maps/StageA/ptsp_map61.map	3	2708	50243	23
5	./maps/StageA/ptsp_map61.map	0	1000	50199	21
6	./maps/StageA/ptsp_map61.map	0	1000	50199	21
7	./maps/StageA/ptsp_map61.map	0	1000	50199	22
8	./maps/StageA/ptsp_map61.map	0	1000	50199	22
9	./maps/StageA/ptsp_map61.map	0	1000	50198	22
10	./maps/StageA/ptsp_map61.map	0	1000	50198	23
1	./maps/StageA/ptsp_map19.map	1	1413	50220	21
2	./maps/StageA/ptsp_map19.map	0	1000	50198	22
3	./maps/StageA/ptsp_map19.map	0	1000	50198	21
4	./maps/StageA/ptsp_map19.map	0	1000	50199	22
5	./maps/StageA/ptsp_map19.map	0	1000	50198	22
6	./maps/StageA/ptsp_map19.map	0	1000	50198	21
7	./maps/StageA/ptsp_map19.map	0	1000	50198	22
8	./maps/StageA/ptsp_map19.map	1	1331	50216	21
9	./maps/StageA/ptsp_map19.map	0	1000	50199	21
10	./maps/StageA/ptsp_map19.map	0	1000	50198	22
1	./maps/StageA/ptsp_map56.map	0	1000	50198	22
2	./maps/StageA/ptsp_map56.map	0	1000	50198	22
3	./maps/StageA/ptsp_map56.map	0	1000	50198	22
4	./maps/StageA/ptsp_map56.map	1	1727	50229	22
5	./maps/StageA/ptsp_map56.map	0	1000	50198	21
6	./maps/StageA/ptsp_map56.map	0	1000	50198	21
7	./maps/StageA/ptsp_map56.map	1	1709	50228	22
8	./maps/StageA/ptsp_map56.map	0	1000	50199	23
9	./maps/StageA/ptsp_map56.map	0	1000	50198	23
10	./maps/StageA/ptsp_map56.map	0	1000	50199	21
1	./maps/StageA/ptsp_map08.map	1	1184	50208	22
2	./maps/StageA/ptsp_map08.map	2	1506	50223	21
3	./maps/StageA/ptsp_map08.map	0	1000	50199	22
4	./maps/StageA/ptsp_map08.map	1	1792	50230	22
5	./maps/StageA/ptsp_map08.map	1	1792	50230	22
6	./maps/StageA/ptsp_map08.map	3	2320	50238	22
7	./maps/StageA/ptsp_map08.map	2	1724	50227	22
8	./maps/StageA/ptsp_map08.map	0	1000	50199	23
9	./maps/StageA/ptsp_map08.map	0	1000	50198	21
10	./maps/StageA/ptsp_map08.map	4	3061	50246	23
1	./maps/StageA/ptsp_map40.map	0	1000	50198	23
2	./maps/StageA/ptsp_map40.map	0	1000	50198	21
3	./maps/StageA/ptsp_map40.map	3	2087	50236	22
4	./maps/StageA/ptsp_map40.map	0	1000	50199	22
5	./maps/StageA/ptsp_map40.map	1	1793	50230	22
