Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	1	1237	50274	22
2	./maps/StageA/ptsp_map24.map	7	2514	50323	23
3	./maps/StageA/ptsp_map24.map	8	2903	50337	23
4	./maps/StageA/ptsp_map24.map	10	2594	50358	22
5	./maps/StageA/ptsp_map24.map	1	1314	50276	22
6	./maps/StageA/ptsp_map24.map	10	2820	50362	23
7	./maps/StageA/ptsp_map24.map	9	2989	50338	22
8	./maps/StageA/ptsp_map24.map	10	2802	50357	21
9	./maps/StageA/ptsp_map24.map	8	2878	50332	22
10	./maps/StageA/ptsp_map24.map	8	2782	50331	24
1	./maps/StageA/ptsp_map61.map	3	1614	50294	22
2	./maps/StageA/ptsp_map61.map	10	1972	50350	21
3	./maps/StageA/ptsp_map61.map	7	2153	50317	22
4	./maps/StageA/ptsp_map61.map	10	2370	50356	23
5	./maps/StageA/ptsp_map61.map	8	2340	50323	23
6	./maps/StageA/ptsp_map61.map	10	1789	50356	22
7	./maps/StageA/ptsp_map61.map	10	1902	50360	21
8	./maps/StageA/ptsp_map61.map	10	1754	50349	21
9	./maps/StageA/ptsp_map61.map	6	2164	50314	23
10	./maps/StageA/ptsp_map61.map	10	1845	50357	21
1	./maps/StageA/ptsp_map19.map	7	2689	50330	22
2	./maps/StageA/ptsp_map19.map	10	2034	50356	21
3	./maps/StageA/ptsp_map19.map	10	2159	50360	21
4	./maps/StageA/ptsp_map19.map	10	2220	50357	21
5	./maps/StageA/ptsp_map19.map	10	2340	50360	21
6	./maps/StageA/ptsp_map19.map	8	2796	50334	23
7	./maps/StageA/ptsp_map19.map	10	2050	50356	21
8	./maps/StageA/ptsp_map19.map	3	1602	50295	23
9	./maps/StageA/ptsp_map19.map	8	2604	50327	23
10	./maps/StageA/ptsp_map19.map	10	2123	50362	21
1	./maps/StageA/ptsp_map56.map	2	1494	50298	22
2	./maps/StageA/ptsp_map56.map	3	1827	50306	22
3	./maps/StageA/ptsp_map56.map	7	2932	50337	22
4	./maps/StageA/ptsp_map56.map	2	1494	50298	22
5	./maps/StageA/ptsp_map56.map	3	1718	50306	24
6	./maps/StageA/ptsp_map56.map	4	2090	50316	23
7	./maps/StageA/ptsp_map56.map	4	2071	50315	22
8	./maps/StageA/ptsp_map56.map	3	1850	50308	22
9	./maps/StageA/ptsp_map56.map	3	1733	50306	22
10	./maps/StageA/ptsp_map56.map	4	2063	50314	23
1	./maps/StageA/ptsp_map08.map	10	1845	50348	21
2	./maps/StageA/ptsp_map08.map	10	1643	50351	21
3	./maps/StageA/ptsp_map08.map	10	2172	50351	21
4	./maps/StageA/ptsp_map08.map	10	1809	50351	20
5	./maps/StageA/ptsp_map08.map	10	2070	50357	21
6	./maps/StageA/ptsp_map08.map	8	2439	50324	22
7	./maps/StageA/ptsp_map08.map	10	1794	50351	21
8	./maps/StageA/ptsp_map08.map	10	1785	50353	22
9	./maps/StageA/ptsp_map08.map	10	1804	50352	21
10	./maps/StageA/ptsp_map08.map	10	1820	50354	21
1	./maps/StageA/ptsp_map40.map	10	2113	50352	22
2	./maps/StageA/ptsp_map40.map	8	2480	50331	22
3	./maps/StageA/ptsp_map40.map	10	2328	50356	21
4	./maps/StageA/ptsp_map40.map	10	2025	50355	23
5	./maps/StageA/ptsp_map40.map	10	1869	50355	22
6	./maps/StageA/ptsp_map40.map	10	1849	50356	21
7	./maps/StageA/ptsp_map40.map	10	2038	50351	21
8	./maps/StageA/ptsp_map40.map	10	1844	50354	21
9	./maps/StageA/ptsp_map40.map	10	1792	50349	20
10	./maps/StageA/ptsp_map40.map	10	2249	50361	21
1	./maps/StageA/ptsp_map45.map	2	1593	50303	22
2	./maps/StageA/ptsp_map45.map	9	2892	50334	23
3	./maps/StageA/ptsp_map45.map	8	2900	50338	23
4	./maps/StageA/ptsp_map45.map	2	1491	50291	22
5	./maps/StageA/ptsp_map45.map	0	1000	50243	22
6	./maps/StageA/ptsp_map45.map	2	1492	50299	22
7	./maps/StageA/ptsp_map45.map	2	1478	50292	24
8	./maps/StageA/ptsp_map45.map	2	1600	50292	23
