Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	3054	50362	22
2	./maps/StageA/ptsp_map24.map	10	2893	50387	22
3	./maps/StageA/ptsp_map24.map	10	2352	50380	23
4	./maps/StageA/ptsp_map24.map	8	2938	50359	23
5	./maps/StageA/ptsp_map24.map	8	2692	50354	22
6	./maps/StageA/ptsp_map24.map	8	2757	50356	23
7	./maps/StageA/ptsp_map24.map	8	2632	50355	23
8	./maps/StageA/ptsp_map24.map	8	2694	50356	22
9	./maps/StageA/ptsp_map24.map	10	2811	50384	23
10	./maps/StageA/ptsp_map24.map	8	2881	50356	22
1	./maps/StageA/ptsp_map61.map	10	1989	50371	21
2	./maps/StageA/ptsp_map61.map	10	2067	50376	21
3	./maps/StageA/ptsp_map61.map	10	2360	50379	21
4	./maps/StageA/ptsp_map61.map	10	2336	50379	21
5	./maps/StageA/ptsp_map61.map	10	2053	50373	22
6	./maps/StageA/ptsp_map61.map	10	2054	50375	22
7	./maps/StageA/ptsp_map61.map	10	2048	50374	22
8	./maps/StageA/ptsp_map61.map	10	1870	50373	22
9	./maps/StageA/ptsp_map61.map	10	1857	50369	22
10	./maps/StageA/ptsp_map61.map	10	2142	50379	21
1	./maps/StageA/ptsp_map19.map	10	2234	50382	21
2	./maps/StageA/ptsp_map19.map	10	2017	50381	21
3	./maps/StageA/ptsp_map19.map	10	2516	50380	21
4	./maps/StageA/ptsp_map19.map	8	2453	50348	22
5	./maps/StageA/ptsp_map19.map	10	2335	50380	21
6	./maps/StageA/ptsp_map19.map	10	2141	50385	21
7	./maps/StageA/ptsp_map19.map	8	2456	50346	24
8	./maps/StageA/ptsp_map19.map	10	2361	50379	21
9	./maps/StageA/ptsp_map19.map	8	2570	50354	23
10	./maps/StageA/ptsp_map19.map	10	2196	50375	22
1	./maps/StageA/ptsp_map56.map	7	3130	50362	22
2	./maps/StageA/ptsp_map56.map	4	2031	50337	22
3	./maps/StageA/ptsp_map56.map	7	2695	50356	22
4	./maps/StageA/ptsp_map56.map	9	3450	50367	22
5	./maps/StageA/ptsp_map56.map	8	3279	50366	23
6	./maps/StageA/ptsp_map56.map	4	2115	50338	22
7	./maps/StageA/ptsp_map56.map	6	2611	50356	21
8	./maps/StageA/ptsp_map56.map	9	3684	50371	22
9	./maps/StageA/ptsp_map56.map	2	1489	50315	23
10	./maps/StageA/ptsp_map56.map	9	3050	50362	24
1	./maps/StageA/ptsp_map08.map	10	1752	50370	21
2	./maps/StageA/ptsp_map08.map	10	1794	50379	21
3	./maps/StageA/ptsp_map08.map	10	2097	50377	21
4	./maps/StageA/ptsp_map08.map	10	2184	50379	22
5	./maps/StageA/ptsp_map08.map	10	1847	50375	22
6	./maps/StageA/ptsp_map08.map	10	2164	50372	23
7	./maps/StageA/ptsp_map08.map	10	2054	50377	22
8	./maps/StageA/ptsp_map08.map	10	1725	50375	21
9	./maps/StageA/ptsp_map08.map	10	2042	50374	21
10	./maps/StageA/ptsp_map08.map	10	1851	50369	21
1	./maps/StageA/ptsp_map40.map	10	2220	50377	21
2	./maps/StageA/ptsp_map40.map	10	2655	50377	22
3	./maps/StageA/ptsp_map40.map	4	1775	50326	21
4	./maps/StageA/ptsp_map40.map	10	1736	50369	23
5	./maps/StageA/ptsp_map40.map	10	1847	50373	22
6	./maps/StageA/ptsp_map40.map	10	1982	50376	21
7	./maps/StageA/ptsp_map40.map	10	1841	50376	22
8	./maps/StageA/ptsp_map40.map	10	1914	50376	21
9	./maps/StageA/ptsp_map40.map	10	2113	50377	21
10	./maps/StageA/ptsp_map40.map	10	2261	50380	21
1	./maps/StageA/ptsp_map45.map	10	2775	50372	22
2	./maps/StageA/ptsp_map45.map	2	1599	50317	22
3	./maps/StageA/ptsp_map45.map	10	2562	50384	21
4	./maps/StageA/ptsp_map45.map	10	2724	50386	21
5	./maps/StageA/ptsp_map45.map	10	2528	50378	23
6	./maps/StageA/ptsp_map45.map	10	2469	50382	22
7	./maps/StageA/ptsp_map45.map	10	2703	50387	21
8	./maps/StageA/ptsp_map45.map	10	2759	50374	21
9	./maps/StageA/ptsp_map45.map	2	1673	50321	22
10	./maps/StageA/ptsp_map45.map	2	1611	50321	22
1	./maps/StageA/ptsp_map35.map	10	2263	50378	21
2	./maps/StageA/ptsp_map35.map	10	2219	50379	21
3	./maps/StageA/ptsp_map35.map	10	2557	50385	21
4	./maps/StageA/ptsp_map35.map	10	2218	50381	21
5	./maps/StageA/ptsp_map35.map	10	2839	50386	23
6	./maps/StageA/ptsp_map35.map	10	2713	50383	22
7	./maps/StageA/ptsp_map35.map	10	2414	50383	21
8	./maps/StageA/ptsp_map35.map	10	2175	50380	21
9	./maps/StageA/ptsp_map35.map	9	3114	50363	22
10	./maps/StageA/ptsp_map35.map	9	2874	50359	22
1	./maps/StageA/ptsp_map02.map	10	1794	50370	21
2	./maps/StageA/ptsp_map02.map	10	1875	50371	22
3	./maps/StageA/ptsp_map02.map	10	1916	50377	21
4	./maps/StageA/ptsp_map02.map	10	1752	50371	22
5	./maps/StageA/ptsp_map02.map	10	1802	50376	21
6	./maps/StageA/ptsp_map02.map	10	1798	50373	21
7	./maps/StageA/ptsp_map02.map	10	1842	50371	21
8	./maps/StageA/ptsp_map02.map	10	1596	50368	21
9	./maps/StageA/ptsp_map02.map	10	2113	50373	22
10	./maps/StageA/ptsp_map02.map	10	2025	50377	23
1	./maps/StageA/ptsp_map01.map	10	2020	50373	21
2	./maps/StageA/ptsp_map01.map	10	2290	50381	21
3	./maps/StageA/ptsp_map01.map	5	1844	50329	22
4	./maps/StageA/ptsp_map01.map	10	1992	50373	21
5	./maps/StageA/ptsp_map01.map	10	2197	50382	21
6	./maps/StageA/ptsp_map01.map	10	2059	50378	22
7	./maps/StageA/ptsp_map01.map	10	2289	50379	23
8	./maps/StageA/ptsp_map01.map	10	1992	50373	22
9	./maps/StageA/ptsp_map01.map	10	2249	50382	21
10	./maps/StageA/ptsp_map01.map	10	2066	50380	23
