Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2683	50441	25
2	./maps/StageA/ptsp_map24.map	8	2794	50439	25
3	./maps/StageA/ptsp_map24.map	10	2931	50473	25
4	./maps/StageA/ptsp_map24.map	9	3171	50452	25
5	./maps/StageA/ptsp_map24.map	9	3278	50454	25
6	./maps/StageA/ptsp_map24.map	8	2945	50447	25
7	./maps/StageA/ptsp_map24.map	9	3232	50453	25
8	./maps/StageA/ptsp_map24.map	8	2567	50435	24
9	./maps/StageA/ptsp_map24.map	9	3758	50461	25
10	./maps/StageA/ptsp_map24.map	10	3036	50467	25
1	./maps/StageA/ptsp_map61.map	5	1779	50400	24
2	./maps/StageA/ptsp_map61.map	10	1857	50451	25
3	./maps/StageA/ptsp_map61.map	10	1673	50452	24
4	./maps/StageA/ptsp_map61.map	10	1863	50463	24
5	./maps/StageA/ptsp_map61.map	10	1942	50461	23
6	./maps/StageA/ptsp_map61.map	10	2280	50469	24
7	./maps/StageA/ptsp_map61.map	10	1759	50458	23
8	./maps/StageA/ptsp_map61.map	10	1860	50457	24
9	./maps/StageA/ptsp_map61.map	6	2147	50420	24
10	./maps/StageA/ptsp_map61.map	2	1251	50352	24
1	./maps/StageA/ptsp_map19.map	8	2644	50440	24
2	./maps/StageA/ptsp_map19.map	10	2219	50465	24
3	./maps/StageA/ptsp_map19.map	2	1473	50381	24
4	./maps/StageA/ptsp_map19.map	8	2960	50443	25
5	./maps/StageA/ptsp_map19.map	10	2035	50463	24
6	./maps/StageA/ptsp_map19.map	10	2640	50474	24
7	./maps/StageA/ptsp_map19.map	10	2242	50471	24
8	./maps/StageA/ptsp_map19.map	10	2040	50465	24
9	./maps/StageA/ptsp_map19.map	8	2632	50435	24
10	./maps/StageA/ptsp_map19.map	10	2293	50473	24
1	./maps/StageA/ptsp_map56.map	9	3678	50461	25
2	./maps/StageA/ptsp_map56.map	6	2572	50438	24
3	./maps/StageA/ptsp_map56.map	7	3034	50450	25
4	./maps/StageA/ptsp_map56.map	4	2185	50425	25
5	./maps/StageA/ptsp_map56.map	3	1669	50399	24
6	./maps/StageA/ptsp_map56.map	3	1791	50406	24
7	./maps/StageA/ptsp_map56.map	2	1494	50384	24
8	./maps/StageA/ptsp_map56.map	2	1489	50385	24
9	./maps/StageA/ptsp_map56.map	2	1494	50384	25
10	./maps/StageA/ptsp_map56.map	5	2495	50437	24
1	./maps/StageA/ptsp_map08.map	10	1620	50434	23
2	./maps/StageA/ptsp_map08.map	10	1993	50463	24
3	./maps/StageA/ptsp_map08.map	10	2042	50463	23
4	./maps/StageA/ptsp_map08.map	10	1850	50455	24
5	./maps/StageA/ptsp_map08.map	10	2289	50472	24
6	./maps/StageA/ptsp_map08.map	10	1800	50465	24
7	./maps/StageA/ptsp_map08.map	10	1926	50463	23
8	./maps/StageA/ptsp_map08.map	10	1724	50455	23
9	./maps/StageA/ptsp_map08.map	10	1859	50451	24
10	./maps/StageA/ptsp_map08.map	10	2248	50472	24
1	./maps/StageA/ptsp_map40.map	10	2056	50468	23
2	./maps/StageA/ptsp_map40.map	10	1873	50458	24
3	./maps/StageA/ptsp_map40.map	10	1890	50456	24
4	./maps/StageA/ptsp_map40.map	10	1903	50461	24
5	./maps/StageA/ptsp_map40.map	10	2032	50469	25
6	./maps/StageA/ptsp_map40.map	10	2140	50466	24
7	./maps/StageA/ptsp_map40.map	10	1909	50455	24
8	./maps/StageA/ptsp_map40.map	10	1740	50459	24
9	./maps/StageA/ptsp_map40.map	10	2631	50469	24
10	./maps/StageA/ptsp_map40.map	10	2196	50472	24
1	./maps/StageA/ptsp_map45.map	9	2934	50447	25
2	./maps/StageA/ptsp_map45.map	9	2907	50446	25
3	./maps/StageA/ptsp_map45.map	10	3125	50481	25
4	./maps/StageA/ptsp_map45.map	10	2591	50475	24
5	./maps/StageA/ptsp_map45.map	9	2859	50446	25
6	./maps/StageA/ptsp_map45.map	2	1599	50385	25
7	./maps/StageA/ptsp_map45.map	10	2625	50477	24
8	./maps/StageA/ptsp_map45.map	2	1551	50386	25
9	./maps/StageA/ptsp_map45.map	2	1558	50381	25
10	./maps/StageA/ptsp_map45.map	9	2874	50445	25
1	./maps/StageA/ptsp_map35.map	10	2465	50478	24
2	./maps/StageA/ptsp_map35.map	10	2592	50476	25
3	./maps/StageA/ptsp_map35.map	10	2362	50473	24
4	./maps/StageA/ptsp_map35.map	10	2505	50476	24
5	./maps/StageA/ptsp_map35.map	10	2434	50476	24
6	./maps/StageA/ptsp_map35.map	10	2397	50470	24
7	./maps/StageA/ptsp_map35.map	10	2223	50473	24
8	./maps/StageA/ptsp_map35.map	10	2230	50471	24
9	./maps/StageA/ptsp_map35.map	7	2303	50423	25
10	./maps/StageA/ptsp_map35.map	10	2563	50477	24
1	./maps/StageA/ptsp_map02.map	10	1781	50458	24
2	./maps/StageA/ptsp_map02.map	10	2340	50468	24
3	./maps/StageA/ptsp_map02.map	10	1875	50461	25
4	./maps/StageA/ptsp_map02.map	10	1827	50462	24
5	./maps/StageA/ptsp_map02.map	10	1905	50462	24
6	./maps/StageA/ptsp_map02.map	10	1860	50455	24
7	./maps/StageA/ptsp_map02.map	10	2222	50469	24
8	./maps/StageA/ptsp_map02.map	10	1845	50466	24
9	./maps/StageA/ptsp_map02.map	9	2934	50447	25
