Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2731	50094	26
2	./maps/StageA/ptsp_map24.map	9	3286	50093	27
3	./maps/StageA/ptsp_map24.map	8	2721	50094	26
4	./maps/StageA/ptsp_map24.map	9	3354	50092	28
5	./maps/StageA/ptsp_map24.map	10	3659	50093	28
6	./maps/StageA/ptsp_map24.map	9	3534	50092	28
7	./maps/StageA/ptsp_map24.map	8	3204	50091	27
8	./maps/StageA/ptsp_map24.map	9	3328	50093	28
9	./maps/StageA/ptsp_map24.map	9	3112	50093	29
10	./maps/StageA/ptsp_map24.map	7	2692	50093	27
1	./maps/StageA/ptsp_map61.map	9	2899	50094	28
2	./maps/StageA/ptsp_map61.map	10	1903	50092	28
3	./maps/StageA/ptsp_map61.map	10	2353	50090	27
4	./maps/StageA/ptsp_map61.map	10	2408	50091	27
5	./maps/StageA/ptsp_map61.map	9	2475	50092	28
6	./maps/StageA/ptsp_map61.map	10	1746	50092	26
7	./maps/StageA/ptsp_map61.map	5	1854	50091	28
8	./maps/StageA/ptsp_map61.map	9	2393	50093	28
9	./maps/StageA/ptsp_map61.map	10	2220	50091	27
10	./maps/StageA/ptsp_map61.map	10	2355	50092	28
1	./maps/StageA/ptsp_map19.map	10	2118	50094	27
2	./maps/StageA/ptsp_map19.map	10	2347	50090	28
3	./maps/StageA/ptsp_map19.map	8	2918	50093	29
4	./maps/StageA/ptsp_map19.map	10	2832	50092	29
5	./maps/StageA/ptsp_map19.map	10	2531	50090	28
6	./maps/StageA/ptsp_map19.map	8	2679	50093	28
7	./maps/StageA/ptsp_map19.map	9	2692	50093	27
8	./maps/StageA/ptsp_map19.map	10	2298	50092	27
9	./maps/StageA/ptsp_map19.map	10	2204	50091	27
10	./maps/StageA/ptsp_map19.map	10	1963	50092	27
1	./maps/StageA/ptsp_map56.map	10	3180	50092	29
2	./maps/StageA/ptsp_map56.map	9	3900	50092	29
3	./maps/StageA/ptsp_map56.map	2	1374	50094	27
4	./maps/StageA/ptsp_map56.map	9	3372	50092	28
5	./maps/StageA/ptsp_map56.map	4	1960	50094	28
6	./maps/StageA/ptsp_map56.map	7	3085	50093	28
7	./maps/StageA/ptsp_map56.map	4	2179	50094	27
8	./maps/StageA/ptsp_map56.map	2	1548	50094	26
9	./maps/StageA/ptsp_map56.map	8	3158	50093	28
10	./maps/StageA/ptsp_map56.map	7	3064	50092	29
1	./maps/StageA/ptsp_map08.map	10	1750	50091	27
2	./maps/StageA/ptsp_map08.map	10	2211	50092	27
3	./maps/StageA/ptsp_map08.map	10	1913	50091	28
4	./maps/StageA/ptsp_map08.map	10	1803	50090	27
5	./maps/StageA/ptsp_map08.map	10	1920	50091	28
6	./maps/StageA/ptsp_map08.map	10	1562	50095	27
7	./maps/StageA/ptsp_map08.map	10	2243	50094	27
8	./maps/StageA/ptsp_map08.map	10	1573	50094	26
9	./maps/StageA/ptsp_map08.map	10	1526	50093	26
10	./maps/StageA/ptsp_map08.map	10	2171	50093	28
1	./maps/StageA/ptsp_map40.map	9	2633	50093	28
2	./maps/StageA/ptsp_map40.map	10	1919	50090	28
3	./maps/StageA/ptsp_map40.map	10	1909	50092	26
4	./maps/StageA/ptsp_map40.map	9	2737	50094	28
5	./maps/StageA/ptsp_map40.map	9	2821	50092	28
6	./maps/StageA/ptsp_map40.map	10	1920	50089	27
7	./maps/StageA/ptsp_map40.map	10	2015	50091	27
8	./maps/StageA/ptsp_map40.map	10	1863	50094	26
9	./maps/StageA/ptsp_map40.map	10	2016	50091	27
10	./maps/StageA/ptsp_map40.map	10	1977	50091	26
1	./maps/StageA/ptsp_map45.map	8	2945	50092	28
2	./maps/StageA/ptsp_map45.map	9	3091	50093	28
3	./maps/StageA/ptsp_map45.map	9	2994	50093	29
4	./maps/StageA/ptsp_map45.map	2	1552	50094	28
5	./maps/StageA/ptsp_map45.map	2	1716	50095	27
6	./maps/StageA/ptsp_map45.map	2	1592	50094	27
7	./maps/StageA/ptsp_map45.map	2	1739	50090	28
8	./maps/StageA/ptsp_map45.map	2	1612	50094	28
9	./maps/StageA/ptsp_map45.map	8	3114	50093	30
10	./maps/StageA/ptsp_map45.map	10	2539	50092	28
1	./maps/StageA/ptsp_map35.map	10	2952	50091	28
2	./maps/StageA/ptsp_map35.map	8	2633	50093	28
3	./maps/StageA/ptsp_map35.map	9	3114	50093	29
4	./maps/StageA/ptsp_map35.map	8	2901	50094	29
5	./maps/StageA/ptsp_map35.map	10	2256	50091	27
6	./maps/StageA/ptsp_map35.map	10	2448	50091	27
7	./maps/StageA/ptsp_map35.map	7	2242	50094	27
8	./maps/StageA/ptsp_map35.map	9	3051	50093	28
9	./maps/StageA/ptsp_map35.map	8	2751	50093	28
10	./maps/StageA/ptsp_map35.map	8	2801	50093	29
1	./maps/StageA/ptsp_map02.map	10	1960	50090	28
2	./maps/StageA/ptsp_map02.map	10	1575	50092	28
3	./maps/StageA/ptsp_map02.map	10	2084	50092	28
4	./maps/StageA/ptsp_map02.map	10	3170	50090	29
5	./maps/StageA/ptsp_map02.map	7	2363	50092	28
6	./maps/StageA/ptsp_map02.map	10	2052	50092	28
7	./maps/StageA/ptsp_map02.map	10	1899	50091	28
8	./maps/StageA/ptsp_map02.map	10	2295	50090	29
9	./maps/StageA/ptsp_map02.map	10	1852	50092	28
10	./maps/StageA/ptsp_map02.map	10	1725	50093	28
1	./maps/StageA/ptsp_map01.map	10	1932	50093	28
2	./maps/StageA/ptsp_map01.map	10	2414	50092	29
3	./maps/StageA/ptsp_map01.map	10	2474	50092	27
4	./maps/StageA/ptsp_map01.map	10	1795	50091	26
5	./maps/StageA/ptsp_map01.map	10	2042	50091	26
6	./maps/StageA/ptsp_map01.map	10	2050	50092	27
7	./maps/StageA/ptsp_map01.map	10	2354	50090	27
8	./maps/StageA/ptsp_map01.map	10	2297	50092	27
9	./maps/StageA/ptsp_map01.map	10	2145	50091	27
10	./maps/StageA/ptsp_map01.map	10	1798	50094	27
