Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	6	2121	55848	30
2	./maps/StageA/ptsp_map24.map	8	2782	55253	31
3	./maps/StageA/ptsp_map24.map	7	2333	55619	30
4	./maps/StageA/ptsp_map24.map	2	1382	56799	29
5	./maps/StageA/ptsp_map24.map	5	1820	56263	30
6	./maps/StageA/ptsp_map24.map	8	2738	55283	30
7	./maps/StageA/ptsp_map24.map	8	2511	55459	30
8	./maps/StageA/ptsp_map24.map	6	2274	55677	30
9	./maps/StageA/ptsp_map24.map	6	2270	55685	30
10	./maps/StageA/ptsp_map24.map	9	3518	54854	31
1	./maps/StageA/ptsp_map61.map	9	2467	55496	31
2	./maps/StageA/ptsp_map61.map	10	1515	54759	28
3	./maps/StageA/ptsp_map61.map	10	1529	54665	28
4	./maps/StageA/ptsp_map61.map	10	1499	54491	27
5	./maps/StageA/ptsp_map61.map	10	1724	54710	28
6	./maps/StageA/ptsp_map61.map	10	1509	54431	28
7	./maps/StageA/ptsp_map61.map	10	2218	54238	29
8	./maps/StageA/ptsp_map61.map	10	2273	54975	29
9	./maps/StageA/ptsp_map61.map	9	2315	55639	30
10	./maps/StageA/ptsp_map61.map	10	1559	55005	28
1	./maps/StageA/ptsp_map19.map	3	1477	56937	30
2	./maps/StageA/ptsp_map19.map	8	2361	55594	30
3	./maps/StageA/ptsp_map19.map	3	1460	56982	31
4	./maps/StageA/ptsp_map19.map	10	2084	54056	28
5	./maps/StageA/ptsp_map19.map	8	2977	55128	30
6	./maps/StageA/ptsp_map19.map	8	2572	55409	30
7	./maps/StageA/ptsp_map19.map	9	2842	55213	30
8	./maps/StageA/ptsp_map19.map	8	2649	55347	30
9	./maps/StageA/ptsp_map19.map	10	1859	53808	27
10	./maps/StageA/ptsp_map19.map	8	2602	55385	30
1	./maps/StageA/ptsp_map56.map	2	1403	57125	30
2	./maps/StageA/ptsp_map56.map	4	2015	55980	30
3	./maps/StageA/ptsp_map56.map	4	2123	55844	30
4	./maps/StageA/ptsp_map56.map	2	1461	56978	30
5	./maps/StageA/ptsp_map56.map	2	1491	56905	30
6	./maps/StageA/ptsp_map56.map	4	2303	55955	29
7	./maps/StageA/ptsp_map56.map	4	2034	55952	30
8	./maps/StageA/ptsp_map56.map	4	2163	55802	30
9	./maps/StageA/ptsp_map56.map	3	1658	56544	30
10	./maps/StageA/ptsp_map56.map	4	2002	55996	30
1	./maps/StageA/ptsp_map08.map	10	2099	54428	28
2	./maps/StageA/ptsp_map08.map	10	1722	53820	27
3	./maps/StageA/ptsp_map08.map	10	2070	54575	27
4	./maps/StageA/ptsp_map08.map	10	1668	54501	27
5	./maps/StageA/ptsp_map08.map	8	2512	55458	29
6	./maps/StageA/ptsp_map08.map	10	1784	54052	27
7	./maps/StageA/ptsp_map08.map	10	1965	54293	27
8	./maps/StageA/ptsp_map08.map	10	1860	54027	27
9	./maps/StageA/ptsp_map08.map	8	2151	55813	29
10	./maps/StageA/ptsp_map08.map	10	2820	53827	28
1	./maps/StageA/ptsp_map40.map	10	1736	54677	28
2	./maps/StageA/ptsp_map40.map	9	3079	55071	30
3	./maps/StageA/ptsp_map40.map	9	2924	55156	30
4	./maps/StageA/ptsp_map40.map	8	2583	55403	29
5	./maps/StageA/ptsp_map40.map	10	1933	54086	27
6	./maps/StageA/ptsp_map40.map	10	1920	54443	27
7	./maps/StageA/ptsp_map40.map	10	2220	54881	28
8	./maps/StageA/ptsp_map40.map	10	1724	53860	27
9	./maps/StageA/ptsp_map40.map	10	1917	54174	27
10	./maps/StageA/ptsp_map40.map	10	1804	54701	27
1	./maps/StageA/ptsp_map45.map	2	1883	56162	31
2	./maps/StageA/ptsp_map45.map	1	1269	57523	31
3	./maps/StageA/ptsp_map45.map	1	1219	57619	29
4	./maps/StageA/ptsp_map45.map	2	1746	56453	30
5	./maps/StageA/ptsp_map45.map	2	1524	56824	31
6	./maps/StageA/ptsp_map45.map	9	2960	55140	30
7	./maps/StageA/ptsp_map45.map	2	1524	56824	30
8	./maps/StageA/ptsp_map45.map	9	3502	54861	31
9	./maps/StageA/ptsp_map45.map	2	1572	56760	31
10	./maps/StageA/ptsp_map45.map	2	1464	56967	31
