Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	6	2490	88601	44
2	./maps/StageA/ptsp_map24.map	8	2826	89422	45
3	./maps/StageA/ptsp_map24.map	8	2646	89415	44
4	./maps/StageA/ptsp_map24.map	6	2120	87860	44
5	./maps/StageA/ptsp_map24.map	6	2180	88825	44
6	./maps/StageA/ptsp_map24.map	8	3174	89839	46
7	./maps/StageA/ptsp_map24.map	6	2049	87626	44
8	./maps/StageA/ptsp_map24.map	9	3184	89919	46
9	./maps/StageA/ptsp_map24.map	8	2765	89287	44
10	./maps/StageA/ptsp_map24.map	6	2019	88260	42
1	./maps/StageA/ptsp_map61.map	10	1619	92114	45
2	./maps/StageA/ptsp_map61.map	10	1844	92439	45
3	./maps/StageA/ptsp_map61.map	10	1784	92407	44
4	./maps/StageA/ptsp_map61.map	10	1648	92038	45
5	./maps/StageA/ptsp_map61.map	10	1910	92151	45
6	./maps/StageA/ptsp_map61.map	10	1845	92222	45
7	./maps/StageA/ptsp_map61.map	9	2244	88121	44
8	./maps/StageA/ptsp_map61.map	9	2586	88946	45
9	./maps/StageA/ptsp_map61.map	10	1766	91927	45
10	./maps/StageA/ptsp_map61.map	10	2249	91925	46
1	./maps/StageA/ptsp_map19.map	10	2335	92867	46
2	./maps/StageA/ptsp_map19.map	8	2345	88815	43
3	./maps/StageA/ptsp_map19.map	10	2413	92903	45
4	./maps/StageA/ptsp_map19.map	5	1837	86869	43
5	./maps/StageA/ptsp_map19.map	3	1580	85767	42
6	./maps/StageA/ptsp_map19.map	3	1580	86211	42
7	./maps/StageA/ptsp_map19.map	10	2413	91961	45
8	./maps/StageA/ptsp_map19.map	8	2493	88810	44
9	./maps/StageA/ptsp_map19.map	8	2649	89017	44
10	./maps/StageA/ptsp_map19.map	3	1479	85165	42
1	./maps/StageA/ptsp_map56.map	4	1997	87917	43
2	./maps/StageA/ptsp_map56.map	4	2010	87310	44
3	./maps/StageA/ptsp_map56.map	2	1614	85835	43
4	./maps/StageA/ptsp_map56.map	6	2690	89254	44
5	./maps/StageA/ptsp_map56.map	2	1383	84659	41
6	./maps/StageA/ptsp_map56.map	2	1458	86003	42
7	./maps/StageA/ptsp_map56.map	3	1715	86663	43
8	./maps/StageA/ptsp_map56.map	2	1494	87352	41
9	./maps/StageA/ptsp_map56.map	2	1462	85045	42
10	./maps/StageA/ptsp_map56.map	7	2473	88596	44
1	./maps/StageA/ptsp_map08.map	10	1845	92481	44
2	./maps/StageA/ptsp_map08.map	9	2692	89128	44
3	./maps/StageA/ptsp_map08.map	10	1878	92285	44
4	./maps/StageA/ptsp_map08.map	10	2515	92184	44
5	./maps/StageA/ptsp_map08.map	7	2166	88385	43
6	./maps/StageA/ptsp_map08.map	10	1830	92472	44
7	./maps/StageA/ptsp_map08.map	10	2099	92416	43
8	./maps/StageA/ptsp_map08.map	10	1500	92353	43
9	./maps/StageA/ptsp_map08.map	10	1724	92035	44
10	./maps/StageA/ptsp_map08.map	10	1710	92246	44
1	./maps/StageA/ptsp_map40.map	10	1873	92214	45
2	./maps/StageA/ptsp_map40.map	9	2630	89046	44
3	./maps/StageA/ptsp_map40.map	10	1979	92779	43
4	./maps/StageA/ptsp_map40.map	10	1841	92566	44
5	./maps/StageA/ptsp_map40.map	10	2123	92779	44
6	./maps/StageA/ptsp_map40.map	10	2519	92702	44
7	./maps/StageA/ptsp_map40.map	10	1977	92261	45
8	./maps/StageA/ptsp_map40.map	10	1979	92173	44
9	./maps/StageA/ptsp_map40.map	7	2445	88497	44
10	./maps/StageA/ptsp_map40.map	7	2123	87809	44
1	./maps/StageA/ptsp_map45.map	10	2503	92732	45
2	./maps/StageA/ptsp_map45.map	2	1685	86281	42
3	./maps/StageA/ptsp_map45.map	2	1582	86201	43
4	./maps/StageA/ptsp_map45.map	10	2459	92736	45
5	./maps/StageA/ptsp_map45.map	2	1552	85563	43
6	./maps/StageA/ptsp_map45.map	2	1463	85952	42
7	./maps/StageA/ptsp_map45.map	1	1268	84560	43
8	./maps/StageA/ptsp_map45.map	2	1596	85822	42
9	./maps/StageA/ptsp_map45.map	2	1494	86457	43
10	./maps/StageA/ptsp_map45.map	2	1640	86067	42
1	./maps/StageA/ptsp_map35.map	9	2886	89469	45
2	./maps/StageA/ptsp_map35.map	9	2814	89308	45
3	./maps/StageA/ptsp_map35.map	5	1786	87122	42
4	./maps/StageA/ptsp_map35.map	9	3008	89624	45
5	./maps/StageA/ptsp_map35.map	10	2681	91544	44
6	./maps/StageA/ptsp_map35.map	7	2316	88364	44
7	./maps/StageA/ptsp_map35.map	10	2442	92734	44
8	./maps/StageA/ptsp_map35.map	10	2818	91060	44
9	./maps/StageA/ptsp_map35.map	8	2840	89414	45
10	./maps/StageA/ptsp_map35.map	10	2246	92730	44
1	./maps/StageA/ptsp_map02.map	10	2128	92476	44
2	./maps/StageA/ptsp_map02.map	10	1545	92334	43
3	./maps/StageA/ptsp_map02.map	10	1962	92433	44
4	./maps/StageA/ptsp_map02.map	6	1949	87124	44
5	./maps/StageA/ptsp_map02.map	10	2052	90905	44
6	./maps/StageA/ptsp_map02.map	10	1830	92392	44
7	./maps/StageA/ptsp_map02.map	9	2243	88137	44
8	./maps/StageA/ptsp_map02.map	10	1679	92418	44
9	./maps/StageA/ptsp_map02.map	10	1935	92687	44
10	./maps/StageA/ptsp_map02.map	10	1409	91892	43
1	./maps/StageA/ptsp_map01.map	10	1931	92680	46
2	./maps/StageA/ptsp_map01.map	10	2471	92887	45
3	./maps/StageA/ptsp_map01.map	10	2022	92815	45
4	./maps/StageA/ptsp_map01.map	6	1854	88008	43
5	./maps/StageA/ptsp_map01.map	10	2455	92768	45
6	./maps/StageA/ptsp_map01.map	10	2473	91880	44
7	./maps/StageA/ptsp_map01.map	10	1978	92331	46
8	./maps/StageA/ptsp_map01.map	10	2157	92688	46
9	./maps/StageA/ptsp_map01.map	5	1866	87872	44
10	./maps/StageA/ptsp_map01.map	7	2333	88366	45
