Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2842	64237	28
2	./maps/StageA/ptsp_map24.map	6	2003	64092	28
3	./maps/StageA/ptsp_map24.map	8	2663	64204	28
4	./maps/StageA/ptsp_map24.map	9	3171	64283	28
5	./maps/StageA/ptsp_map24.map	8	2513	64178	28
6	./maps/StageA/ptsp_map24.map	7	2587	64197	29
7	./maps/StageA/ptsp_map24.map	5	2062	64083	28
8	./maps/StageA/ptsp_map24.map	3	1539	64542	26
9	./maps/StageA/ptsp_map24.map	7	2454	64161	29
10	./maps/StageA/ptsp_map24.map	8	2795	64240	29
1	./maps/StageA/ptsp_map61.map	10	1587	64558	26
2	./maps/StageA/ptsp_map61.map	10	1780	64511	27
3	./maps/StageA/ptsp_map61.map	10	1515	64188	27
4	./maps/StageA/ptsp_map61.map	10	1781	64166	26
5	./maps/StageA/ptsp_map61.map	10	1542	64173	26
6	./maps/StageA/ptsp_map61.map	10	1660	64305	27
7	./maps/StageA/ptsp_map61.map	10	1631	64407	27
8	./maps/StageA/ptsp_map61.map	10	2111	64256	26
9	./maps/StageA/ptsp_map61.map	10	2111	64261	27
10	./maps/StageA/ptsp_map61.map	10	2220	64777	27
1	./maps/StageA/ptsp_map19.map	6	2419	64184	28
2	./maps/StageA/ptsp_map19.map	8	2370	64107	28
3	./maps/StageA/ptsp_map19.map	7	2364	64142	28
4	./maps/StageA/ptsp_map19.map	8	3065	64276	29
5	./maps/StageA/ptsp_map19.map	6	1853	65028	27
6	./maps/StageA/ptsp_map19.map	3	1548	63939	27
7	./maps/StageA/ptsp_map19.map	8	2450	64184	28
8	./maps/StageA/ptsp_map19.map	3	1479	63844	28
9	./maps/StageA/ptsp_map19.map	3	1449	63827	28
10	./maps/StageA/ptsp_map19.map	6	2347	64151	28
1	./maps/StageA/ptsp_map56.map	0	1000	63451	27
2	./maps/StageA/ptsp_map56.map	2	1364	64230	27
3	./maps/StageA/ptsp_map56.map	7	3204	64272	29
4	./maps/StageA/ptsp_map56.map	2	1416	64980	28
5	./maps/StageA/ptsp_map56.map	4	2089	64453	27
6	./maps/StageA/ptsp_map56.map	2	1411	63888	28
7	./maps/StageA/ptsp_map56.map	4	2259	64124	28
8	./maps/StageA/ptsp_map56.map	3	1936	64092	29
9	./maps/StageA/ptsp_map56.map	4	1818	64041	28
10	./maps/StageA/ptsp_map56.map	2	1414	63859	27
1	./maps/StageA/ptsp_map08.map	10	1645	64624	26
2	./maps/StageA/ptsp_map08.map	9	2423	64160	29
3	./maps/StageA/ptsp_map08.map	10	1829	64444	27
4	./maps/StageA/ptsp_map08.map	6	2076	64094	28
5	./maps/StageA/ptsp_map08.map	9	2483	64172	28
6	./maps/StageA/ptsp_map08.map	10	2309	65025	27
7	./maps/StageA/ptsp_map08.map	10	1410	64286	26
8	./maps/StageA/ptsp_map08.map	10	2759	64902	28
9	./maps/StageA/ptsp_map08.map	10	2378	64329	28
10	./maps/StageA/ptsp_map08.map	9	2736	64226	28
1	./maps/StageA/ptsp_map40.map	10	1676	64806	27
2	./maps/StageA/ptsp_map40.map	8	2736	64226	28
3	./maps/StageA/ptsp_map40.map	10	1737	64212	26
4	./maps/StageA/ptsp_map40.map	10	1828	64435	27
5	./maps/StageA/ptsp_map40.map	10	2175	64365	27
6	./maps/StageA/ptsp_map40.map	10	1823	64254	27
7	./maps/StageA/ptsp_map40.map	7	2108	64250	28
8	./maps/StageA/ptsp_map40.map	10	1823	64188	26
9	./maps/StageA/ptsp_map40.map	10	1962	64086	28
10	./maps/StageA/ptsp_map40.map	10	2337	64299	26
1	./maps/StageA/ptsp_map45.map	10	2533	64644	27
2	./maps/StageA/ptsp_map45.map	2	1566	63916	28
