Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	6	1959	58760	24
2	./maps/StageA/ptsp_map24.map	8	2769	58281	26
3	./maps/StageA/ptsp_map24.map	8	2836	58273	26
4	./maps/StageA/ptsp_map24.map	7	2765	58292	26
5	./maps/StageA/ptsp_map24.map	8	2724	58300	26
6	./maps/StageA/ptsp_map24.map	5	2008	59313	25
7	./maps/StageA/ptsp_map24.map	10	2588	57432	24
8	./maps/StageA/ptsp_map24.map	5	2409	58456	26
9	./maps/StageA/ptsp_map24.map	8	2663	58330	26
10	./maps/StageA/ptsp_map24.map	9	3350	58089	27
1	./maps/StageA/ptsp_map61.map	10	1979	56926	24
2	./maps/StageA/ptsp_map61.map	8	2409	58474	25
3	./maps/StageA/ptsp_map61.map	10	1720	57434	24
4	./maps/StageA/ptsp_map61.map	10	1784	57688	24
5	./maps/StageA/ptsp_map61.map	10	1925	57262	24
6	./maps/StageA/ptsp_map61.map	9	2663	58330	26
7	./maps/StageA/ptsp_map61.map	10	2190	58784	24
8	./maps/StageA/ptsp_map61.map	10	1660	57424	24
9	./maps/StageA/ptsp_map61.map	10	2333	58700	26
10	./maps/StageA/ptsp_map61.map	10	1695	57583	25
1	./maps/StageA/ptsp_map19.map	8	2484	58414	26
2	./maps/StageA/ptsp_map19.map	3	1539	59204	25
3	./maps/StageA/ptsp_map19.map	8	2363	58482	26
4	./maps/StageA/ptsp_map19.map	6	2090	59121	26
5	./maps/StageA/ptsp_map19.map	10	1958	57772	24
6	./maps/StageA/ptsp_map19.map	8	2793	58286	26
7	./maps/StageA/ptsp_map19.map	3	1520	59250	26
8	./maps/StageA/ptsp_map19.map	3	1448	59339	25
9	./maps/StageA/ptsp_map19.map	3	1478	59294	24
10	./maps/StageA/ptsp_map19.map	3	1539	59204	24
1	./maps/StageA/ptsp_map56.map	8	3384	58071	26
2	./maps/StageA/ptsp_map56.map	2	1515	59210	27
3	./maps/StageA/ptsp_map56.map	0	1000	62101	25
4	./maps/StageA/ptsp_map56.map	2	1583	59150	26
5	./maps/StageA/ptsp_map56.map	2	1463	59316	26
6	./maps/StageA/ptsp_map56.map	2	1598	59131	25
7	./maps/StageA/ptsp_map56.map	4	2034	58698	26
8	./maps/StageA/ptsp_map56.map	2	1414	59411	26
9	./maps/StageA/ptsp_map56.map	4	2424	58445	25
10	./maps/StageA/ptsp_map56.map	3	1689	59660	25
1	./maps/StageA/ptsp_map08.map	10	1514	58205	24
2	./maps/StageA/ptsp_map08.map	10	2230	58846	25
3	./maps/StageA/ptsp_map08.map	9	2607	58345	25
4	./maps/StageA/ptsp_map08.map	8	2541	58404	26
5	./maps/StageA/ptsp_map08.map	10	2205	57626	25
6	./maps/StageA/ptsp_map08.map	10	1932	57977	23
7	./maps/StageA/ptsp_map08.map	10	2158	57150	24
