Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	1435	50376	25
2	maps/StageA/ptsp_map01.map	10	882	50359	25
3	maps/StageA/ptsp_map01.map	10	1404	50380	24
4	maps/StageA/ptsp_map01.map	10	1530	50375	25
5	maps/StageA/ptsp_map01.map	10	1136	50368	24
6	maps/StageA/ptsp_map01.map	10	1890	50382	25
7	maps/StageA/ptsp_map01.map	10	994	50368	24
8	maps/StageA/ptsp_map01.map	10	1300	50372	24
9	maps/StageA/ptsp_map01.map	10	1182	50373	24
10	maps/StageA/ptsp_map01.map	10	1133	50373	24
1	maps/StageA/ptsp_map02.map	7	1913	50334	27
2	maps/StageA/ptsp_map02.map	8	1910	50339	26
3	maps/StageA/ptsp_map02.map	10	1169	50375	24
4	maps/StageA/ptsp_map02.map	10	1095	50369	25
5	maps/StageA/ptsp_map02.map	9	2013	50343	26
6	maps/StageA/ptsp_map02.map	10	1140	50371	24
7	maps/StageA/ptsp_map02.map	10	1686	50350	25
8	maps/StageA/ptsp_map02.map	7	1741	50325	26
9	maps/StageA/ptsp_map02.map	10	920	50371	25
10	maps/StageA/ptsp_map02.map	10	1147	50377	25
1	maps/StageA/ptsp_map08.map	10	1123	50377	24
2	maps/StageA/ptsp_map08.map	10	996	50369	24
3	maps/StageA/ptsp_map08.map	10	1243	50371	24
4	maps/StageA/ptsp_map08.map	10	986	50369	24
5	maps/StageA/ptsp_map08.map	10	1173	50368	24
6	maps/StageA/ptsp_map08.map	10	1316	50374	25
7	maps/StageA/ptsp_map08.map	10	1592	50371	24
8	maps/StageA/ptsp_map08.map	10	1419	50379	24
9	maps/StageA/ptsp_map08.map	10	987	50366	24
10	maps/StageA/ptsp_map08.map	10	1085	50370	24
1	maps/StageA/ptsp_map19.map	10	1466	50374	24
2	maps/StageA/ptsp_map19.map	10	1829	50376	24
3	maps/StageA/ptsp_map19.map	8	2377	50352	26
4	maps/StageA/ptsp_map19.map	8	2366	50351	26
5	maps/StageA/ptsp_map19.map	8	2259	50348	26
6	maps/StageA/ptsp_map19.map	10	1434	50378	24
7	maps/StageA/ptsp_map19.map	10	2008	50388	25
8	maps/StageA/ptsp_map19.map	2	1323	50306	26
9	maps/StageA/ptsp_map19.map	10	1326	50373	25
10	maps/StageA/ptsp_map19.map	7	2099	50343	26
1	maps/StageA/ptsp_map24.map	10	1485	50374	25
2	maps/StageA/ptsp_map24.map	9	1882	50337	26
3	maps/StageA/ptsp_map24.map	10	1470	50380	24
4	maps/StageA/ptsp_map24.map	10	1237	50376	24
5	maps/StageA/ptsp_map24.map	4	1578	50325	25
6	maps/StageA/ptsp_map24.map	7	1940	50340	26
7	maps/StageA/ptsp_map24.map	10	1825	50382	24
8	maps/StageA/ptsp_map24.map	9	2338	50350	26
9	maps/StageA/ptsp_map24.map	9	2295	50348	26
10	maps/StageA/ptsp_map24.map	7	1732	50329	26
1	maps/StageA/ptsp_map35.map	9	2178	50347	25
2	maps/StageA/ptsp_map35.map	10	1228	50370	24
3	maps/StageA/ptsp_map35.map	7	1907	50339	26
4	maps/StageA/ptsp_map35.map	9	2407	50352	26
5	maps/StageA/ptsp_map35.map	10	1529	50387	24
6	maps/StageA/ptsp_map35.map	10	1228	50373	24
7	maps/StageA/ptsp_map35.map	8	1834	50336	25
8	maps/StageA/ptsp_map35.map	10	1438	50374	24
9	maps/StageA/ptsp_map35.map	9	2083	50343	26
10	maps/StageA/ptsp_map35.map	10	1225	50371	24
1	maps/StageA/ptsp_map40.map	10	1930	50379	25
2	maps/StageA/ptsp_map40.map	10	1124	50375	24
3	maps/StageA/ptsp_map40.map	10	1370	50378	24
4	maps/StageA/ptsp_map40.map	10	1005	50366	24
5	maps/StageA/ptsp_map40.map	10	1110	50375	24
6	maps/StageA/ptsp_map40.map	10	1633	50380	25
7	maps/StageA/ptsp_map40.map	10	1102	50373	24
8	maps/StageA/ptsp_map40.map	10	1274	50375	24
9	maps/StageA/ptsp_map40.map	10	1965	50364	25
10	maps/StageA/ptsp_map40.map	10	1024	50365	24
1	maps/StageA/ptsp_map45.map	10	1195	50381	24
2	maps/StageA/ptsp_map45.map	3	1221	50300	25
3	maps/StageA/ptsp_map45.map	3	1278	50302	26
4	maps/StageA/ptsp_map45.map	8	2273	50347	26
5	maps/StageA/ptsp_map45.map	10	1316	50377	24
6	maps/StageA/ptsp_map45.map	10	1325	50377	24
7	maps/StageA/ptsp_map45.map	10	1570	50380	24
8	maps/StageA/ptsp_map45.map	10	1739	50383	25
9	maps/StageA/ptsp_map45.map	2	1263	50304	25
10	maps/StageA/ptsp_map45.map	5	1501	50321	25
1	maps/StageA/ptsp_map56.map	4	1629	50322	25
2	maps/StageA/ptsp_map56.map	5	1747	50332	26
3	maps/StageA/ptsp_map56.map	3	1794	50333	25
4	maps/StageA/ptsp_map56.map	2	1271	50295	26
5	maps/StageA/ptsp_map56.map	3	1555	50322	26
6	maps/StageA/ptsp_map56.map	3	1687	50329	26
7	maps/StageA/ptsp_map56.map	2	1335	50306	26
8	maps/StageA/ptsp_map56.map	7	1760	50333	25
9	maps/StageA/ptsp_map56.map	1	1085	50282	25
10	maps/StageA/ptsp_map56.map	4	1799	50332	26
1	maps/StageA/ptsp_map61.map	10	1243	50376	25
2	maps/StageA/ptsp_map61.map	10	1482	50374	24
3	maps/StageA/ptsp_map61.map	10	1312	50371	24
4	maps/StageA/ptsp_map61.map	6	1734	50325	26
5	maps/StageA/ptsp_map61.map	10	1873	50373	25
6	maps/StageA/ptsp_map61.map	10	939	50361	24
7	maps/StageA/ptsp_map61.map	10	1464	50376	24
8	maps/StageA/ptsp_map61.map	10	1271	50372	25
9	maps/StageA/ptsp_map61.map	10	1236	50369	25
10	maps/StageA/ptsp_map61.map	10	1498	50374	24
