Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	8	2109	76160	39
2	maps/StageA/ptsp_map01.map	10	1440	78165	38
3	maps/StageA/ptsp_map01.map	10	1784	77748	38
4	maps/StageA/ptsp_map01.map	10	1961	77733	38
5	maps/StageA/ptsp_map01.map	10	1528	78121	38
6	maps/StageA/ptsp_map01.map	10	1360	77890	38
7	maps/StageA/ptsp_map01.map	10	1687	78251	37
8	maps/StageA/ptsp_map01.map	10	2009	78355	38
9	maps/StageA/ptsp_map01.map	9	2592	76702	39
10	maps/StageA/ptsp_map01.map	10	1916	78696	39
1	maps/StageA/ptsp_map02.map	7	1647	75388	38
2	maps/StageA/ptsp_map02.map	10	1854	78282	38
3	maps/StageA/ptsp_map02.map	10	1763	78348	38
4	maps/StageA/ptsp_map02.map	8	2364	76488	39
5	maps/StageA/ptsp_map02.map	10	1945	78427	39
6	maps/StageA/ptsp_map02.map	10	1872	77905	38
7	maps/StageA/ptsp_map02.map	10	1977	78239	39
8	maps/StageA/ptsp_map02.map	7	1913	76159	38
9	maps/StageA/ptsp_map02.map	9	2705	76876	40
10	maps/StageA/ptsp_map02.map	10	2094	78104	38
1	maps/StageA/ptsp_map08.map	9	2320	76423	40
2	maps/StageA/ptsp_map08.map	10	1627	78035	38
3	maps/StageA/ptsp_map08.map	10	1783	77190	38
4	maps/StageA/ptsp_map08.map	10	1282	78038	38
5	maps/StageA/ptsp_map08.map	10	2280	78703	38
6	maps/StageA/ptsp_map08.map	9	2498	76648	40
7	maps/StageA/ptsp_map08.map	8	2360	76480	39
8	maps/StageA/ptsp_map08.map	10	1558	78072	38
9	maps/StageA/ptsp_map08.map	10	1858	78414	39
10	maps/StageA/ptsp_map08.map	10	1811	78430	39
1	maps/StageA/ptsp_map19.map	10	1538	78414	39
2	maps/StageA/ptsp_map19.map	10	1634	78175	38
3	maps/StageA/ptsp_map19.map	10	1768	78138	39
4	maps/StageA/ptsp_map19.map	4	1613	75282	38
5	maps/StageA/ptsp_map19.map	7	2363	76498	40
6	maps/StageA/ptsp_map19.map	9	1726	75581	38
7	maps/StageA/ptsp_map19.map	3	1493	74876	39
8	maps/StageA/ptsp_map19.map	10	1752	78345	39
9	maps/StageA/ptsp_map19.map	9	2707	76862	40
10	maps/StageA/ptsp_map19.map	10	1947	78559	39
1	maps/StageA/ptsp_map24.map	8	2373	76673	40
2	maps/StageA/ptsp_map24.map	9	2244	76338	40
3	maps/StageA/ptsp_map24.map	10	1601	78071	39
4	maps/StageA/ptsp_map24.map	9	1998	76057	39
5	maps/StageA/ptsp_map24.map	10	2429	78002	39
6	maps/StageA/ptsp_map24.map	8	2408	76550	39
7	maps/StageA/ptsp_map24.map	10	1815	78332	39
8	maps/StageA/ptsp_map24.map	7	2150	76324	40
9	maps/StageA/ptsp_map24.map	7	2109	76150	40
10	maps/StageA/ptsp_map24.map	10	1836	78113	39
1	maps/StageA/ptsp_map35.map	5	1778	75582	38
2	maps/StageA/ptsp_map35.map	10	2069	76611	38
3	maps/StageA/ptsp_map35.map	9	2272	76398	39
4	maps/StageA/ptsp_map35.map	8	2048	75353	38
5	maps/StageA/ptsp_map35.map	10	2666	77707	40
6	maps/StageA/ptsp_map35.map	4	1494	74861	39
7	maps/StageA/ptsp_map35.map	10	2145	78539	39
8	maps/StageA/ptsp_map35.map	9	2407	76560	40
9	maps/StageA/ptsp_map35.map	9	2464	76656	40
10	maps/StageA/ptsp_map35.map	4	1639	74907	39
1	maps/StageA/ptsp_map40.map	10	1874	78477	39
2	maps/StageA/ptsp_map40.map	10	1423	78039	39
3	maps/StageA/ptsp_map40.map	3	1479	76186	39
4	maps/StageA/ptsp_map40.map	8	2132	76273	39
5	maps/StageA/ptsp_map40.map	9	2798	76931	40
6	maps/StageA/ptsp_map40.map	8	2199	76278	39
7	maps/StageA/ptsp_map40.map	9	2255	76401	40
8	maps/StageA/ptsp_map40.map	10	2024	77484	39
9	maps/StageA/ptsp_map40.map	10	2051	78447	39
10	maps/StageA/ptsp_map40.map	7	2241	76371	40
1	maps/StageA/ptsp_map45.map	9	2629	76821	40
2	maps/StageA/ptsp_map45.map	1	1328	74329	40
3	maps/StageA/ptsp_map45.map	2	1199	73660	38
4	maps/StageA/ptsp_map45.map	5	1598	75165	39
5	maps/StageA/ptsp_map45.map	10	2003	78298	40
6	maps/StageA/ptsp_map45.map	6	1824	75928	39
7	maps/StageA/ptsp_map45.map	3	1506	74950	39
8	maps/StageA/ptsp_map45.map	4	1398	73776	37
9	maps/StageA/ptsp_map45.map	5	1728	75554	38
10	maps/StageA/ptsp_map45.map	2	1221	73939	38
1	maps/StageA/ptsp_map56.map	3	1858	76055	37
2	maps/StageA/ptsp_map56.map	0	1000	71706	36
3	maps/StageA/ptsp_map56.map	0	1000	72945	36
4	maps/StageA/ptsp_map56.map	1	1336	74501	37
5	maps/StageA/ptsp_map56.map	2	1214	73731	37
6	maps/StageA/ptsp_map56.map	0	1000	72650	37
7	maps/StageA/ptsp_map56.map	9	2644	76835	39
8	maps/StageA/ptsp_map56.map	6	2281	76482	39
9	maps/StageA/ptsp_map56.map	4	1719	75439	37
10	maps/StageA/ptsp_map56.map	1	1086	73673	36
1	maps/StageA/ptsp_map61.map	10	1560	78001	38
2	maps/StageA/ptsp_map61.map	10	1470	77905	38
3	maps/StageA/ptsp_map61.map	10	1815	78032	38
4	maps/StageA/ptsp_map61.map	10	1169	77605	38
5	maps/StageA/ptsp_map61.map	10	2124	78395	39
6	maps/StageA/ptsp_map61.map	10	1434	77780	37
7	maps/StageA/ptsp_map61.map	10	1590	77909	38
8	maps/StageA/ptsp_map61.map	10	1881	78135	38
9	maps/StageA/ptsp_map61.map	10	1984	78137	38
10	maps/StageA/ptsp_map61.map	10	1285	78030	37
