Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	20	1746	50376	21
2	maps/StageA/ptsp_map01.map	20	2230	50385	22
3	maps/StageA/ptsp_map01.map	20	2211	50384	21
4	maps/StageA/ptsp_map01.map	20	2029	50390	21
5	maps/StageA/ptsp_map01.map	20	1944	50386	20
6	maps/StageA/ptsp_map01.map	20	2036	50388	21
7	maps/StageA/ptsp_map01.map	20	1915	50386	21
8	maps/StageA/ptsp_map01.map	20	1947	50383	20
9	maps/StageA/ptsp_map01.map	20	2505	50387	21
10	maps/StageA/ptsp_map01.map	20	2008	50388	21
1	maps/StageA/ptsp_map02.map	20	1885	50384	21
2	maps/StageA/ptsp_map02.map	20	1617	50380	21
3	maps/StageA/ptsp_map02.map	20	2385	50388	21
4	maps/StageA/ptsp_map02.map	19	2780	50360	21
5	maps/StageA/ptsp_map02.map	20	1541	50377	21
6	maps/StageA/ptsp_map02.map	20	2117	50386	21
7	maps/StageA/ptsp_map02.map	20	1826	50388	21
8	maps/StageA/ptsp_map02.map	20	1874	50383	21
9	maps/StageA/ptsp_map02.map	17	2587	50356	22
10	maps/StageA/ptsp_map02.map	20	1804	50383	20
1	maps/StageA/ptsp_map08.map	20	2171	50389	21
2	maps/StageA/ptsp_map08.map	20	2121	50383	20
3	maps/StageA/ptsp_map08.map	20	1721	50383	20
4	maps/StageA/ptsp_map08.map	20	1643	50377	21
5	maps/StageA/ptsp_map08.map	20	1977	50384	21
6	maps/StageA/ptsp_map08.map	20	2587	50385	21
7	maps/StageA/ptsp_map08.map	20	2062	50387	20
8	maps/StageA/ptsp_map08.map	20	2395	50381	21
9	maps/StageA/ptsp_map08.map	20	1782	50385	21
10	maps/StageA/ptsp_map08.map	20	1995	50385	20
1	maps/StageA/ptsp_map19.map	15	2713	50358	21
2	maps/StageA/ptsp_map19.map	19	3159	50365	21
3	maps/StageA/ptsp_map19.map	17	2619	50356	20
