Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	1	358	50153	25
2	maps/StageA/ptsp_map01.map	1	134	50037	19
3	maps/StageA/ptsp_map01.map	1	134	50053	19
4	maps/StageA/ptsp_map01.map	1	752	50240	17
5	maps/StageA/ptsp_map01.map	1	295	50108	18
6	maps/StageA/ptsp_map01.map	1	213	50071	16
7	maps/StageA/ptsp_map01.map	1	190	50065	16
8	maps/StageA/ptsp_map01.map	1	233	50084	16
9	maps/StageA/ptsp_map01.map	1	305	50087	17
10	maps/StageA/ptsp_map01.map	1	370	50130	18
1	maps/StageA/ptsp_map02.map	1	139	50068	17
2	maps/StageA/ptsp_map02.map	1	368	50136	16
3	maps/StageA/ptsp_map02.map	1	598	50222	17
4	maps/StageA/ptsp_map02.map	1	241	50109	18
5	maps/StageA/ptsp_map02.map	1	328	50135	18
6	maps/StageA/ptsp_map02.map	1	309	50133	17
7	maps/StageA/ptsp_map02.map	1	547	50214	19
8	maps/StageA/ptsp_map02.map	1	127	50051	18
9	maps/StageA/ptsp_map02.map	1	418	50143	17
10	maps/StageA/ptsp_map02.map	1	371	50143	16
1	maps/StageA/ptsp_map08.map	0	1000	50232	19
2	maps/StageA/ptsp_map08.map	1	215	50075	19
3	maps/StageA/ptsp_map08.map	1	524	50182	19
4	maps/StageA/ptsp_map08.map	1	491	50180	18
5	maps/StageA/ptsp_map08.map	1	421	50176	17
6	maps/StageA/ptsp_map08.map	1	248	50068	16
7	maps/StageA/ptsp_map08.map	1	372	50161	17
8	maps/StageA/ptsp_map08.map	1	477	50189	19
9	maps/StageA/ptsp_map08.map	0	1000	50232	19
10	maps/StageA/ptsp_map08.map	1	515	50211	18
1	maps/StageA/ptsp_map19.map	0	1000	50233	20
2	maps/StageA/ptsp_map19.map	1	374	50159	18
3	maps/StageA/ptsp_map19.map	0	1000	50232	18
4	maps/StageA/ptsp_map19.map	1	61	50025	18
5	maps/StageA/ptsp_map19.map	1	189	50062	18
6	maps/StageA/ptsp_map19.map	1	298	50108	19
7	maps/StageA/ptsp_map19.map	1	313	50117	19
8	maps/StageA/ptsp_map19.map	1	513	50210	18
9	maps/StageA/ptsp_map19.map	1	266	50101	17
10	maps/StageA/ptsp_map19.map	1	481	50175	17
1	maps/StageA/ptsp_map24.map	1	501	50187	18
2	maps/StageA/ptsp_map24.map	1	361	50147	18
3	maps/StageA/ptsp_map24.map	1	248	50086	17
4	maps/StageA/ptsp_map24.map	1	434	50173	18
5	maps/StageA/ptsp_map24.map	1	192	50060	18
6	maps/StageA/ptsp_map24.map	1	493	50203	17
7	maps/StageA/ptsp_map24.map	1	315	50132	17
8	maps/StageA/ptsp_map24.map	1	401	50163	18
9	maps/StageA/ptsp_map24.map	1	491	50195	18
10	maps/StageA/ptsp_map24.map	1	742	50243	18
1	maps/StageA/ptsp_map35.map	1	518	50207	18
2	maps/StageA/ptsp_map35.map	1	315	50126	18
3	maps/StageA/ptsp_map35.map	0	1000	50234	19
4	maps/StageA/ptsp_map35.map	1	495	50179	17
5	maps/StageA/ptsp_map35.map	1	555	50203	17
6	maps/StageA/ptsp_map35.map	1	321	50123	16
7	maps/StageA/ptsp_map35.map	1	299	50093	16
8	maps/StageA/ptsp_map35.map	1	397	50151	17
9	maps/StageA/ptsp_map35.map	1	186	50058	18
10	maps/StageA/ptsp_map35.map	1	476	50155	16
1	maps/StageA/ptsp_map40.map	1	253	50091	17
2	maps/StageA/ptsp_map40.map	1	239	50123	17
3	maps/StageA/ptsp_map40.map	1	257	50098	17
4	maps/StageA/ptsp_map40.map	1	313	50106	17
5	maps/StageA/ptsp_map40.map	1	464	50183	17
6	maps/StageA/ptsp_map40.map	1	228	50075	17
7	maps/StageA/ptsp_map40.map	1	235	50090	16
8	maps/StageA/ptsp_map40.map	0	1000	50231	18
9	maps/StageA/ptsp_map40.map	1	276	50110	16
10	maps/StageA/ptsp_map40.map	1	360	50110	17
1	maps/StageA/ptsp_map45.map	0	1000	50232	19
2	maps/StageA/ptsp_map45.map	0	1000	50232	19
3	maps/StageA/ptsp_map45.map	0	1000	50232	18
4	maps/StageA/ptsp_map45.map	0	1000	50234	17
5	maps/StageA/ptsp_map45.map	0	1000	50231	17
6	maps/StageA/ptsp_map45.map	1	339	50119	17
7	maps/StageA/ptsp_map45.map	1	307	50117	18
8	maps/StageA/ptsp_map45.map	0	1000	50232	19
9	maps/StageA/ptsp_map45.map	0	1000	50236	17
10	maps/StageA/ptsp_map45.map	1	194	50073	18
1	maps/StageA/ptsp_map56.map	0	1000	50231	19
2	maps/StageA/ptsp_map56.map	1	465	50194	18
3	maps/StageA/ptsp_map56.map	1	280	50106	17
4	maps/StageA/ptsp_map56.map	0	1000	50228	18
5	maps/StageA/ptsp_map56.map	1	325	50141	18
6	maps/StageA/ptsp_map56.map	0	1000	50235	18
7	maps/StageA/ptsp_map56.map	0	1000	50231	18
8	maps/StageA/ptsp_map56.map	1	812	50243	17
9	maps/StageA/ptsp_map56.map	0	1000	50227	17
10	maps/StageA/ptsp_map56.map	0	1000	50232	19
1	maps/StageA/ptsp_map61.map	1	327	50122	17
2	maps/StageA/ptsp_map61.map	1	218	50074	18
3	maps/StageA/ptsp_map61.map	1	305	50115	16
4	maps/StageA/ptsp_map61.map	1	413	50142	17
5	maps/StageA/ptsp_map61.map	1	195	50065	18
6	maps/StageA/ptsp_map61.map	1	196	50066	18
7	maps/StageA/ptsp_map61.map	1	332	50122	18
8	maps/StageA/ptsp_map61.map	1	469	50190	17
9	maps/StageA/ptsp_map61.map	1	241	50072	17
10	maps/StageA/ptsp_map61.map	1	255	50099	18
