Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	100	6699	50169	55
2	maps/StageA/ptsp_map01.map	100	8004	50167	57
3	maps/StageA/ptsp_map01.map	100	6874	50168	54
4	maps/StageA/ptsp_map01.map	100	7344	50168	55
5	maps/StageA/ptsp_map01.map	100	7745	50167	56
6	maps/StageA/ptsp_map01.map	100	7617	50168	56
7	maps/StageA/ptsp_map01.map	100	6907	50168	55
8	maps/StageA/ptsp_map01.map	100	7230	50167	56
9	maps/StageA/ptsp_map01.map	100	7729	50167	56
10	maps/StageA/ptsp_map01.map	100	7266	50168	55
1	maps/StageA/ptsp_map02.map	100	6426	50167	55
2	maps/StageA/ptsp_map02.map	100	6130	50167	54
3	maps/StageA/ptsp_map02.map	100	6837	50168	55
4	maps/StageA/ptsp_map02.map	100	6907	50166	55
5	maps/StageA/ptsp_map02.map	100	6419	50168	55
6	maps/StageA/ptsp_map02.map	100	7260	50168	55
7	maps/StageA/ptsp_map02.map	100	6679	50168	55
8	maps/StageA/ptsp_map02.map	100	6728	50167	54
9	maps/StageA/ptsp_map02.map	100	6307	50166	55
10	maps/StageA/ptsp_map02.map	100	6335	50167	55
1	maps/StageA/ptsp_map08.map	100	6055	50167	54
2	maps/StageA/ptsp_map08.map	100	6690	50169	54
3	maps/StageA/ptsp_map08.map	100	6874	50168	54
4	maps/StageA/ptsp_map08.map	100	5535	50168	54
5	maps/StageA/ptsp_map08.map	100	6540	50167	55
6	maps/StageA/ptsp_map08.map	100	6554	50169	55
7	maps/StageA/ptsp_map08.map	100	6334	50167	54
8	maps/StageA/ptsp_map08.map	100	6732	50165	55
9	maps/StageA/ptsp_map08.map	100	5280	50167	54
10	maps/StageA/ptsp_map08.map	100	6512	50166	54
1	maps/StageA/ptsp_map19.map	100	9340	50167	56
2	maps/StageA/ptsp_map19.map	100	9671	50167	56
3	maps/StageA/ptsp_map19.map	100	9175	50167	56
4	maps/StageA/ptsp_map19.map	100	8723	50167	55
5	maps/StageA/ptsp_map19.map	100	8175	50167	55
6	maps/StageA/ptsp_map19.map	94	9114	50165	57
7	maps/StageA/ptsp_map19.map	100	8156	50167	55
8	maps/StageA/ptsp_map19.map	97	9294	50165	56
9	maps/StageA/ptsp_map19.map	100	8518	50167	56
10	maps/StageA/ptsp_map19.map	100	8367	50168	56
1	maps/StageA/ptsp_map24.map	100	7992	50165	56
2	maps/StageA/ptsp_map24.map	100	7370	50167	55
3	maps/StageA/ptsp_map24.map	100	8079	50167	55
4	maps/StageA/ptsp_map24.map	100	8245	50168	56
5	maps/StageA/ptsp_map24.map	100	7177	50168	54
6	maps/StageA/ptsp_map24.map	99	8799	50166	56
7	maps/StageA/ptsp_map24.map	95	8113	50165	56
8	maps/StageA/ptsp_map24.map	100	8418	50167	55
9	maps/StageA/ptsp_map24.map	97	8448	50165	55
