Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	76	5153	50419	41
2	maps/StageA/ptsp_map01.map	78	5620	50423	40
3	maps/StageA/ptsp_map01.map	76	5291	50413	41
4	maps/StageA/ptsp_map01.map	80	5192	50432	38
5	maps/StageA/ptsp_map01.map	80	5123	50426	39
6	maps/StageA/ptsp_map01.map	76	5845	50433	40
7	maps/StageA/ptsp_map01.map	80	6090	50438	39
8	maps/StageA/ptsp_map01.map	80	4740	50425	40
9	maps/StageA/ptsp_map01.map	74	5327	50402	41
10	maps/StageA/ptsp_map01.map	80	5715	50430	39
1	maps/StageA/ptsp_map02.map	80	4765	50426	40
2	maps/StageA/ptsp_map02.map	80	4785	50421	40
3	maps/StageA/ptsp_map02.map	80	5025	50435	40
4	maps/StageA/ptsp_map02.map	80	5093	50426	40
5	maps/StageA/ptsp_map02.map	80	4140	50434	39
6	maps/StageA/ptsp_map02.map	80	4680	50427	39
7	maps/StageA/ptsp_map02.map	80	4897	50450	40
8	maps/StageA/ptsp_map02.map	76	4929	50402	41
9	maps/StageA/ptsp_map02.map	70	4039	50413	40
10	maps/StageA/ptsp_map02.map	80	4692	50422	38
1	maps/StageA/ptsp_map08.map	77	5503	50405	39
2	maps/StageA/ptsp_map08.map	73	4775	50396	40
3	maps/StageA/ptsp_map08.map	80	4827	50411	39
4	maps/StageA/ptsp_map08.map	77	4807	50409	39
5	maps/StageA/ptsp_map08.map	80	5060	50449	39
6	maps/StageA/ptsp_map08.map	80	5008	50440	40
7	maps/StageA/ptsp_map08.map	74	4584	50393	41
8	maps/StageA/ptsp_map08.map	80	4392	50432	39
9	maps/StageA/ptsp_map08.map	80	5052	50442	40
10	maps/StageA/ptsp_map08.map	79	5826	50431	41
1	maps/StageA/ptsp_map19.map	78	5883	50417	40
2	maps/StageA/ptsp_map19.map	76	6658	50417	42
3	maps/StageA/ptsp_map19.map	78	6611	50432	41
4	maps/StageA/ptsp_map19.map	80	6525	50455	40
5	maps/StageA/ptsp_map19.map	76	6318	50409	41
6	maps/StageA/ptsp_map19.map	78	6277	50422	41
7	maps/StageA/ptsp_map19.map	80	5889	50435	39
8	maps/StageA/ptsp_map19.map	78	7525	50440	41
9	maps/StageA/ptsp_map19.map	72	5811	50418	41
10	maps/StageA/ptsp_map19.map	77	6479	50425	40
1	maps/StageA/ptsp_map24.map	80	5585	50468	38
2	maps/StageA/ptsp_map24.map	78	6349	50416	39
3	maps/StageA/ptsp_map24.map	76	5764	50399	39
4	maps/StageA/ptsp_map24.map	74	5973	50429	41
5	maps/StageA/ptsp_map24.map	80	5820	50455	39
6	maps/StageA/ptsp_map24.map	72	4885	50410	42
7	maps/StageA/ptsp_map24.map	78	6386	50427	40
8	maps/StageA/ptsp_map24.map	69	4587	50412	42
9	maps/StageA/ptsp_map24.map	77	5890	50419	40
10	maps/StageA/ptsp_map24.map	80	5439	50438	38
1	maps/StageA/ptsp_map35.map	78	5457	50419	38
2	maps/StageA/ptsp_map35.map	80	5234	50445	38
3	maps/StageA/ptsp_map35.map	79	5250	50422	39
4	maps/StageA/ptsp_map35.map	79	5299	50403	39
5	maps/StageA/ptsp_map35.map	77	4796	50411	39
6	maps/StageA/ptsp_map35.map	76	4907	50406	38
7	maps/StageA/ptsp_map35.map	75	5181	50408	39
8	maps/StageA/ptsp_map35.map	80	4813	50454	37
9	maps/StageA/ptsp_map35.map	80	5293	50444	38
10	maps/StageA/ptsp_map35.map	69	4304	50399	39
1	maps/StageA/ptsp_map40.map	80	4432	50444	38
2	maps/StageA/ptsp_map40.map	80	4965	50461	38
3	maps/StageA/ptsp_map40.map	75	5262	50423	39
4	maps/StageA/ptsp_map40.map	80	4934	50453	38
5	maps/StageA/ptsp_map40.map	76	5495	50430	40
6	maps/StageA/ptsp_map40.map	80	5225	50450	39
7	maps/StageA/ptsp_map40.map	66	4236	50421	41
8	maps/StageA/ptsp_map40.map	79	5533	50432	39
9	maps/StageA/ptsp_map40.map	80	5205	50463	38
10	maps/StageA/ptsp_map40.map	68	4197	50419	39
1	maps/StageA/ptsp_map45.map	66	4503	50410	39
2	maps/StageA/ptsp_map45.map	75	4948	50424	39
3	maps/StageA/ptsp_map45.map	73	5135	50401	40
4	maps/StageA/ptsp_map45.map	71	4899	50409	40
5	maps/StageA/ptsp_map45.map	52	3504	50386	40
6	maps/StageA/ptsp_map45.map	67	5318	50420	41
7	maps/StageA/ptsp_map45.map	70	5004	50425	39
8	maps/StageA/ptsp_map45.map	76	6053	50429	39
9	maps/StageA/ptsp_map45.map	78	5174	50394	39
10	maps/StageA/ptsp_map45.map	75	5956	50423	39
1	maps/StageA/ptsp_map56.map	53	5258	50441	40
2	maps/StageA/ptsp_map56.map	52	5620	50429	40
3	maps/StageA/ptsp_map56.map	51	4779	50423	40
4	maps/StageA/ptsp_map56.map	48	5438	50431	40
5	maps/StageA/ptsp_map56.map	26	3644	50424	43
6	maps/StageA/ptsp_map56.map	9	1746	50363	42
7	maps/StageA/ptsp_map56.map	14	2163	50382	41
8	maps/StageA/ptsp_map56.map	37	4361	50423	41
9	maps/StageA/ptsp_map56.map	29	3323	50409	41
10	maps/StageA/ptsp_map56.map	22	3624	50398	41
1	maps/StageA/ptsp_map61.map	80	5435	50407	39
2	maps/StageA/ptsp_map61.map	80	5383	50411	41
3	maps/StageA/ptsp_map61.map	78	5570	50377	41
4	maps/StageA/ptsp_map61.map	80	4950	50397	40
5	maps/StageA/ptsp_map61.map	80	4946	50409	41
6	maps/StageA/ptsp_map61.map	80	5253	50396	40
7	maps/StageA/ptsp_map61.map	80	5053	50390	41
8	maps/StageA/ptsp_map61.map	80	5495	50415	41
9	maps/StageA/ptsp_map61.map	80	5880	50399	41
10	maps/StageA/ptsp_map61.map	78	5416	50392	42
