Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	80	7345	79025	77
2	maps/StageA/ptsp_map01.map	80	6809	78988	77
3	maps/StageA/ptsp_map01.map	77	7919	78253	79
4	maps/StageA/ptsp_map01.map	77	6586	78312	77
5	maps/StageA/ptsp_map01.map	77	7998	78609	78
6	maps/StageA/ptsp_map01.map	80	6609	79029	78
7	maps/StageA/ptsp_map01.map	80	7062	78963	77
8	maps/StageA/ptsp_map01.map	80	6444	79019	77
9	maps/StageA/ptsp_map01.map	80	6988	79001	77
10	maps/StageA/ptsp_map01.map	73	6951	78374	78
1	maps/StageA/ptsp_map02.map	77	7484	78381	78
2	maps/StageA/ptsp_map02.map	76	6456	78309	76
3	maps/StageA/ptsp_map02.map	80	6930	78908	76
4	maps/StageA/ptsp_map02.map	79	7542	78395	78
5	maps/StageA/ptsp_map02.map	80	6659	78998	76
6	maps/StageA/ptsp_map02.map	80	6777	78991	76
7	maps/StageA/ptsp_map02.map	80	7784	78856	76
8	maps/StageA/ptsp_map02.map	77	7100	78367	78
9	maps/StageA/ptsp_map02.map	80	7233	78957	77
10	maps/StageA/ptsp_map02.map	80	7303	79004	77
1	maps/StageA/ptsp_map08.map	79	7175	78376	76
2	maps/StageA/ptsp_map08.map	80	6660	79027	77
3	maps/StageA/ptsp_map08.map	80	6068	79026	75
4	maps/StageA/ptsp_map08.map	80	5909	78938	75
5	maps/StageA/ptsp_map08.map	80	6521	78996	76
6	maps/StageA/ptsp_map08.map	80	6566	78931	75
7	maps/StageA/ptsp_map08.map	79	8304	78486	78
8	maps/StageA/ptsp_map08.map	80	6897	79081	76
9	maps/StageA/ptsp_map08.map	80	6936	78989	76
10	maps/StageA/ptsp_map08.map	80	5864	78986	75
1	maps/StageA/ptsp_map19.map	76	7867	78398	78
2	maps/StageA/ptsp_map19.map	80	7827	79102	77
3	maps/StageA/ptsp_map19.map	80	7943	79024	78
4	maps/StageA/ptsp_map19.map	75	8184	78474	79
5	maps/StageA/ptsp_map19.map	70	5693	78126	77
6	maps/StageA/ptsp_map19.map	77	9002	78569	79
7	maps/StageA/ptsp_map19.map	76	7941	78461	79
8	maps/StageA/ptsp_map19.map	79	9374	78555	80
9	maps/StageA/ptsp_map19.map	76	8585	78525	78
10	maps/StageA/ptsp_map19.map	77	8282	78507	78
1	maps/StageA/ptsp_map24.map	58	5445	77835	79
2	maps/StageA/ptsp_map24.map	69	5528	78176	75
3	maps/StageA/ptsp_map24.map	80	8541	79056	77
4	maps/StageA/ptsp_map24.map	79	8319	78488	77
5	maps/StageA/ptsp_map24.map	77	7733	78341	77
6	maps/StageA/ptsp_map24.map	79	8722	78529	78
7	maps/StageA/ptsp_map24.map	78	8162	78466	76
8	maps/StageA/ptsp_map24.map	77	8529	78507	78
9	maps/StageA/ptsp_map24.map	77	8319	78488	78
10	maps/StageA/ptsp_map24.map	78	7903	78347	76
1	maps/StageA/ptsp_map35.map	75	6094	78083	74
2	maps/StageA/ptsp_map35.map	76	7269	78454	76
3	maps/StageA/ptsp_map35.map	80	6863	78995	75
4	maps/StageA/ptsp_map35.map	78	6444	78257	75
5	maps/StageA/ptsp_map35.map	56	4881	77809	77
6	maps/StageA/ptsp_map35.map	78	7523	78407	76
7	maps/StageA/ptsp_map35.map	80	7372	79047	76
8	maps/StageA/ptsp_map35.map	80	7453	78952	76
9	maps/StageA/ptsp_map35.map	77	6758	78210	76
10	maps/StageA/ptsp_map35.map	79	7054	78364	76
1	maps/StageA/ptsp_map40.map	75	6969	78332	77
2	maps/StageA/ptsp_map40.map	80	6869	78981	77
3	maps/StageA/ptsp_map40.map	78	7194	78363	76
4	maps/StageA/ptsp_map40.map	69	6150	78071	77
5	maps/StageA/ptsp_map40.map	78	6875	78337	76
6	maps/StageA/ptsp_map40.map	80	6368	78950	75
7	maps/StageA/ptsp_map40.map	73	6425	78234	75
8	maps/StageA/ptsp_map40.map	79	7667	78445	76
9	maps/StageA/ptsp_map40.map	74	7374	78323	76
10	maps/StageA/ptsp_map40.map	79	7269	78373	74
1	maps/StageA/ptsp_map45.map	70	6156	78222	74
2	maps/StageA/ptsp_map45.map	75	8274	78483	75
3	maps/StageA/ptsp_map45.map	80	7825	79077	73
4	maps/StageA/ptsp_map45.map	73	6879	78429	73
5	maps/StageA/ptsp_map45.map	78	8192	78498	74
6	maps/StageA/ptsp_map45.map	77	7334	78359	73
7	maps/StageA/ptsp_map45.map	75	8347	78437	74
8	maps/StageA/ptsp_map45.map	65	6801	78446	74
9	maps/StageA/ptsp_map45.map	75	8376	78503	74
10	maps/StageA/ptsp_map45.map	76	8042	78484	74
1	maps/StageA/ptsp_map56.map	13	1773	75189	74
2	maps/StageA/ptsp_map56.map	43	6737	78328	78
