Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	20	2594	50295	23
2	maps/StageA/ptsp_map01.map	19	3275	50278	23
3	maps/StageA/ptsp_map01.map	20	2816	50294	22
4	maps/StageA/ptsp_map01.map	20	2879	50295	22
5	maps/StageA/ptsp_map01.map	20	2561	50289	21
6	maps/StageA/ptsp_map01.map	20	2222	50288	21
7	maps/StageA/ptsp_map01.map	20	2385	50291	22
8	maps/StageA/ptsp_map01.map	20	2759	50293	22
9	maps/StageA/ptsp_map01.map	20	2792	50295	21
10	maps/StageA/ptsp_map01.map	20	2759	50289	22
1	maps/StageA/ptsp_map02.map	20	2355	50286	21
2	maps/StageA/ptsp_map02.map	20	2983	50297	22
3	maps/StageA/ptsp_map02.map	20	2348	50290	21
4	maps/StageA/ptsp_map02.map	19	3237	50286	22
5	maps/StageA/ptsp_map02.map	20	2422	50288	21
6	maps/StageA/ptsp_map02.map	17	2873	50287	22
7	maps/StageA/ptsp_map02.map	20	2295	50292	22
8	maps/StageA/ptsp_map02.map	20	2278	50291	22
9	maps/StageA/ptsp_map02.map	20	2160	50285	21
10	maps/StageA/ptsp_map02.map	20	2732	50294	22
1	maps/StageA/ptsp_map08.map	20	2520	50292	21
2	maps/StageA/ptsp_map08.map	20	2631	50292	22
3	maps/StageA/ptsp_map08.map	19	3231	50290	22
4	maps/StageA/ptsp_map08.map	20	2235	50285	21
5	maps/StageA/ptsp_map08.map	20	2208	50287	21
6	maps/StageA/ptsp_map08.map	20	2766	50293	21
7	maps/StageA/ptsp_map08.map	20	2533	50290	22
8	maps/StageA/ptsp_map08.map	20	2054	50287	21
9	maps/StageA/ptsp_map08.map	20	2169	50285	21
10	maps/StageA/ptsp_map08.map	20	3130	50296	22
1	maps/StageA/ptsp_map19.map	18	3651	50295	22
2	maps/StageA/ptsp_map19.map	19	4072	50296	22
3	maps/StageA/ptsp_map19.map	20	2895	50295	22
4	maps/StageA/ptsp_map19.map	19	4102	50296	22
5	maps/StageA/ptsp_map19.map	20	3360	50298	22
6	maps/StageA/ptsp_map19.map	20	3777	50296	22
7	maps/StageA/ptsp_map19.map	20	3406	50300	22
8	maps/StageA/ptsp_map19.map	19	4599	50297	22
9	maps/StageA/ptsp_map19.map	19	3826	50295	22
10	maps/StageA/ptsp_map19.map	20	2938	50295	22
1	maps/StageA/ptsp_map24.map	20	2753	50294	22
