Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	77	8837	50051	36
2	maps/StageA/ptsp_map01.map	77	8773	50050	36
3	maps/StageA/ptsp_map01.map	79	9399	50052	36
4	maps/StageA/ptsp_map01.map	80	8499	50054	36
5	maps/StageA/ptsp_map01.map	79	9818	50051	37
6	maps/StageA/ptsp_map01.map	80	8651	50051	35
7	maps/StageA/ptsp_map01.map	79	9734	50052	37
8	maps/StageA/ptsp_map01.map	80	7729	50050	35
9	maps/StageA/ptsp_map01.map	79	9553	50050	37
10	maps/StageA/ptsp_map01.map	77	7450	50049	35
1	maps/StageA/ptsp_map02.map	76	7920	50053	36
2	maps/StageA/ptsp_map02.map	72	7217	50054	35
3	maps/StageA/ptsp_map02.map	77	8222	50053	36
4	maps/StageA/ptsp_map02.map	80	8356	50051	35
5	maps/StageA/ptsp_map02.map	79	8888	50051	36
6	maps/StageA/ptsp_map02.map	80	8032	50055	35
7	maps/StageA/ptsp_map02.map	80	8228	50055	35
8	maps/StageA/ptsp_map02.map	78	8380	50053	36
9	maps/StageA/ptsp_map02.map	80	7508	50052	35
10	maps/StageA/ptsp_map02.map	80	7297	50053	35
1	maps/StageA/ptsp_map08.map	46	4484	50060	37
2	maps/StageA/ptsp_map08.map	78	7359	50049	35
3	maps/StageA/ptsp_map08.map	79	8192	50048	36
4	maps/StageA/ptsp_map08.map	71	6762	50049	36
5	maps/StageA/ptsp_map08.map	77	6714	50049	35
6	maps/StageA/ptsp_map08.map	77	7416	50053	36
7	maps/StageA/ptsp_map08.map	80	6489	50049	35
8	maps/StageA/ptsp_map08.map	80	8390	50053	35
9	maps/StageA/ptsp_map08.map	79	7960	50049	35
10	maps/StageA/ptsp_map08.map	80	6615	50051	34
1	maps/StageA/ptsp_map19.map	75	8949	50051	35
2	maps/StageA/ptsp_map19.map	73	9491	50050	35
3	maps/StageA/ptsp_map19.map	71	8893	50051	36
4	maps/StageA/ptsp_map19.map	75	9872	50053	36
5	maps/StageA/ptsp_map19.map	68	7901	50052	35
6	maps/StageA/ptsp_map19.map	11	1905	50076	38
7	maps/StageA/ptsp_map19.map	76	9061	50052	35
8	maps/StageA/ptsp_map19.map	76	8943	50050	35
9	maps/StageA/ptsp_map19.map	79	10156	50051	35
10	maps/StageA/ptsp_map19.map	76	9885	50052	36
1	maps/StageA/ptsp_map24.map	76	9728	50051	36
2	maps/StageA/ptsp_map24.map	64	7689	50051	35
3	maps/StageA/ptsp_map24.map	71	7983	50051	35
4	maps/StageA/ptsp_map24.map	55	4408	50064	35
5	maps/StageA/ptsp_map24.map	75	8853	50053	35
6	maps/StageA/ptsp_map24.map	75	8503	50050	36
7	maps/StageA/ptsp_map24.map	49	4836	50057	35
8	maps/StageA/ptsp_map24.map	70	7494	50054	35
9	maps/StageA/ptsp_map24.map	60	5582	50053	35
10	maps/StageA/ptsp_map24.map	77	9152	50054	35
1	maps/StageA/ptsp_map35.map	80	8067	50052	34
2	maps/StageA/ptsp_map35.map	71	6836	50050	35
3	maps/StageA/ptsp_map35.map	68	6336	50056	34
4	maps/StageA/ptsp_map35.map	57	4761	50055	35
5	maps/StageA/ptsp_map35.map	79	8835	50053	35
6	maps/StageA/ptsp_map35.map	66	5132	50052	34
7	maps/StageA/ptsp_map35.map	76	7796	50052	35
8	maps/StageA/ptsp_map35.map	76	8498	50053	34
9	maps/StageA/ptsp_map35.map	72	5582	50052	34
10	maps/StageA/ptsp_map35.map	78	7858	50053	35
1	maps/StageA/ptsp_map40.map	80	8157	50051	35
2	maps/StageA/ptsp_map40.map	79	8227	50050	34
3	maps/StageA/ptsp_map40.map	80	9145	50049	35
4	maps/StageA/ptsp_map40.map	80	7961	50055	35
5	maps/StageA/ptsp_map40.map	80	7710	50051	35
6	maps/StageA/ptsp_map40.map	80	7719	50052	34
7	maps/StageA/ptsp_map40.map	78	8723	50051	35
8	maps/StageA/ptsp_map40.map	75	7476	50050	35
9	maps/StageA/ptsp_map40.map	78	8315	50051	34
10	maps/StageA/ptsp_map40.map	80	7934	50054	34
1	maps/StageA/ptsp_map45.map	79	10102	50051	36
2	maps/StageA/ptsp_map45.map	78	8889	50053	35
3	maps/StageA/ptsp_map45.map	70	7567	50051	35
4	maps/StageA/ptsp_map45.map	61	7491	50056	36
5	maps/StageA/ptsp_map45.map	68	8223	50056	35
6	maps/StageA/ptsp_map45.map	77	9118	50052	36
7	maps/StageA/ptsp_map45.map	35	4607	50055	36
8	maps/StageA/ptsp_map45.map	63	6411	50053	34
9	maps/StageA/ptsp_map45.map	68	8364	50055	35
10	maps/StageA/ptsp_map45.map	55	4691	50051	35
