Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	20	2717	50171	23
2	maps/StageA/ptsp_map01.map	20	2832	50168	23
3	maps/StageA/ptsp_map01.map	20	3135	50170	24
4	maps/StageA/ptsp_map01.map	20	2643	50167	23
5	maps/StageA/ptsp_map01.map	20	2714	50170	23
6	maps/StageA/ptsp_map01.map	20	2813	50167	23
7	maps/StageA/ptsp_map01.map	20	2866	50168	22
8	maps/StageA/ptsp_map01.map	20	2325	50165	22
9	maps/StageA/ptsp_map01.map	20	2817	50172	22
10	maps/StageA/ptsp_map01.map	20	2760	50170	22
1	maps/StageA/ptsp_map02.map	20	2809	50170	23
2	maps/StageA/ptsp_map02.map	20	3008	50171	23
3	maps/StageA/ptsp_map02.map	20	2266	50168	22
4	maps/StageA/ptsp_map02.map	20	3153	50172	23
5	maps/StageA/ptsp_map02.map	20	2743	50166	23
6	maps/StageA/ptsp_map02.map	20	2535	50174	23
7	maps/StageA/ptsp_map02.map	20	3180	50169	22
8	maps/StageA/ptsp_map02.map	20	2730	50172	23
9	maps/StageA/ptsp_map02.map	20	2593	50167	23
10	maps/StageA/ptsp_map02.map	20	2824	50168	23
1	maps/StageA/ptsp_map08.map	20	3049	50169	23
2	maps/StageA/ptsp_map08.map	20	2415	50170	23
3	maps/StageA/ptsp_map08.map	20	2288	50169	23
4	maps/StageA/ptsp_map08.map	20	2621	50169	23
5	maps/StageA/ptsp_map08.map	20	2350	50170	23
6	maps/StageA/ptsp_map08.map	20	3356	50167	23
7	maps/StageA/ptsp_map08.map	20	2500	50169	23
8	maps/StageA/ptsp_map08.map	20	2717	50167	23
9	maps/StageA/ptsp_map08.map	20	2693	50171	23
10	maps/StageA/ptsp_map08.map	20	2485	50169	23
1	maps/StageA/ptsp_map19.map	20	3060	50169	24
2	maps/StageA/ptsp_map19.map	17	3563	50162	23
3	maps/StageA/ptsp_map19.map	18	4029	50163	23
4	maps/StageA/ptsp_map19.map	20	3224	50166	23
5	maps/StageA/ptsp_map19.map	18	3531	50164	23
6	maps/StageA/ptsp_map19.map	20	2955	50167	23
7	maps/StageA/ptsp_map19.map	20	2878	50172	23
8	maps/StageA/ptsp_map19.map	20	2728	50168	23
9	maps/StageA/ptsp_map19.map	20	2520	50167	24
10	maps/StageA/ptsp_map19.map	20	2983	50168	23
1	maps/StageA/ptsp_map24.map	20	3360	50168	23
2	maps/StageA/ptsp_map24.map	19	3981	50165	23
3	maps/StageA/ptsp_map24.map	17	3191	50163	23
4	maps/StageA/ptsp_map24.map	20	3105	50169	22
5	maps/StageA/ptsp_map24.map	20	2646	50166	23
6	maps/StageA/ptsp_map24.map	18	3635	50166	24
7	maps/StageA/ptsp_map24.map	20	3296	50169	24
8	maps/StageA/ptsp_map24.map	16	2979	50163	23
9	maps/StageA/ptsp_map24.map	20	3255	50168	23
10	maps/StageA/ptsp_map24.map	18	3537	50163	23
1	maps/StageA/ptsp_map35.map	20	3488	50167	23
2	maps/StageA/ptsp_map35.map	20	3044	50169	23
3	maps/StageA/ptsp_map35.map	18	2781	50163	23
4	maps/StageA/ptsp_map35.map	20	2564	50168	24
5	maps/StageA/ptsp_map35.map	20	2692	50172	23
6	maps/StageA/ptsp_map35.map	20	3402	50171	22
7	maps/StageA/ptsp_map35.map	20	2576	50167	23
8	maps/StageA/ptsp_map35.map	20	2775	50169	22
9	maps/StageA/ptsp_map35.map	20	2818	50168	22
10	maps/StageA/ptsp_map35.map	20	3077	50168	23
1	maps/StageA/ptsp_map40.map	20	2593	50167	22
2	maps/StageA/ptsp_map40.map	20	3060	50168	23
3	maps/StageA/ptsp_map40.map	20	2846	50171	24
4	maps/StageA/ptsp_map40.map	20	3129	50167	23
5	maps/StageA/ptsp_map40.map	19	3384	50164	23
6	maps/StageA/ptsp_map40.map	20	2760	50170	22
7	maps/StageA/ptsp_map40.map	20	2638	50168	23
8	maps/StageA/ptsp_map40.map	20	2940	50167	23
9	maps/StageA/ptsp_map40.map	20	2667	50173	23
10	maps/StageA/ptsp_map40.map	20	3470	50165	23
1	maps/StageA/ptsp_map45.map	20	2773	50167	24
2	maps/StageA/ptsp_map45.map	13	2498	50160	23
3	maps/StageA/ptsp_map45.map	19	4310	50164	24
4	maps/StageA/ptsp_map45.map	20	3357	50169	23
5	maps/StageA/ptsp_map45.map	10	2273	50162	23
6	maps/StageA/ptsp_map45.map	19	4310	50164	24
7	maps/StageA/ptsp_map45.map	19	3894	50164	23
8	maps/StageA/ptsp_map45.map	20	2693	50167	24
9	maps/StageA/ptsp_map45.map	15	3057	50161	24
10	maps/StageA/ptsp_map45.map	19	4203	50164	22
1	maps/StageA/ptsp_map56.map	11	2934	50163	23
2	maps/StageA/ptsp_map56.map	14	3472	50165	24
3	maps/StageA/ptsp_map56.map	7	2032	50161	23
4	maps/StageA/ptsp_map56.map	9	2925	50163	24
5	maps/StageA/ptsp_map56.map	10	2864	50163	24
6	maps/StageA/ptsp_map56.map	3	1797	50161	25
7	maps/StageA/ptsp_map56.map	5	1974	50158	23
8	maps/StageA/ptsp_map56.map	11	3454	50164	23
9	maps/StageA/ptsp_map56.map	7	2333	50163	23
10	maps/StageA/ptsp_map56.map	11	2693	50161	23
1	maps/StageA/ptsp_map61.map	20	3258	50170	23
2	maps/StageA/ptsp_map61.map	20	2546	50171	23
3	maps/StageA/ptsp_map61.map	20	3179	50169	23
4	maps/StageA/ptsp_map61.map	20	2541	50169	23
5	maps/StageA/ptsp_map61.map	20	3298	50167	24
6	maps/StageA/ptsp_map61.map	20	2886	50170	23
7	maps/StageA/ptsp_map61.map	20	3012	50169	23
8	maps/StageA/ptsp_map61.map	20	2774	50169	24
9	maps/StageA/ptsp_map61.map	20	2834	50169	25
10	maps/StageA/ptsp_map61.map	20	3344	50169	25
