Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	30	3165	50292	24
2	maps/StageA/ptsp_map01.map	30	3133	50293	25
3	maps/StageA/ptsp_map01.map	30	3250	50297	24
4	maps/StageA/ptsp_map01.map	30	3209	50297	25
5	maps/StageA/ptsp_map01.map	30	3411	50298	25
6	maps/StageA/ptsp_map01.map	30	3134	50295	24
7	maps/StageA/ptsp_map01.map	30	4063	50301	25
8	maps/StageA/ptsp_map01.map	30	3184	50292	24
9	maps/StageA/ptsp_map01.map	30	3899	50300	24
10	maps/StageA/ptsp_map01.map	30	3676	50299	24
1	maps/StageA/ptsp_map02.map	30	2984	50296	24
2	maps/StageA/ptsp_map02.map	30	2687	50296	24
3	maps/StageA/ptsp_map02.map	30	3238	50294	25
4	maps/StageA/ptsp_map02.map	30	3298	50295	25
5	maps/StageA/ptsp_map02.map	30	3429	50297	24
6	maps/StageA/ptsp_map02.map	30	4319	50299	25
7	maps/StageA/ptsp_map02.map	30	3337	50298	24
8	maps/StageA/ptsp_map02.map	30	2895	50294	24
9	maps/StageA/ptsp_map02.map	30	3638	50298	25
10	maps/StageA/ptsp_map02.map	30	3511	50295	24
1	maps/StageA/ptsp_map08.map	30	3015	50294	25
2	maps/StageA/ptsp_map08.map	30	3396	50294	25
3	maps/StageA/ptsp_map08.map	30	3365	50298	24
4	maps/StageA/ptsp_map08.map	30	2764	50293	24
5	maps/StageA/ptsp_map08.map	30	2951	50292	23
6	maps/StageA/ptsp_map08.map	30	3043	50295	24
7	maps/StageA/ptsp_map08.map	30	3192	50293	24
8	maps/StageA/ptsp_map08.map	30	3235	50296	24
9	maps/StageA/ptsp_map08.map	30	2995	50293	24
10	maps/StageA/ptsp_map08.map	30	2554	50294	24
1	maps/StageA/ptsp_map19.map	30	4121	50300	24
2	maps/StageA/ptsp_map19.map	25	4414	50297	25
3	maps/StageA/ptsp_map19.map	30	4632	50302	25
4	maps/StageA/ptsp_map19.map	30	3849	50298	25
5	maps/StageA/ptsp_map19.map	30	5195	50304	25
6	maps/StageA/ptsp_map19.map	28	4362	50296	25
7	maps/StageA/ptsp_map19.map	30	3958	50299	25
8	maps/StageA/ptsp_map19.map	29	5104	50299	25
9	maps/StageA/ptsp_map19.map	30	3951	50298	25
10	maps/StageA/ptsp_map19.map	29	4764	50295	25
1	maps/StageA/ptsp_map24.map	28	4174	50296	25
2	maps/StageA/ptsp_map24.map	30	3288	50297	24
3	maps/StageA/ptsp_map24.map	30	4272	50299	25
4	maps/StageA/ptsp_map24.map	29	5088	50300	25
5	maps/StageA/ptsp_map24.map	30	3437	50299	24
6	maps/StageA/ptsp_map24.map	30	3609	50300	25
7	maps/StageA/ptsp_map24.map	28	4311	50297	25
8	maps/StageA/ptsp_map24.map	29	4102	50296	24
9	maps/StageA/ptsp_map24.map	30	3471	50298	24
10	maps/StageA/ptsp_map24.map	30	4207	50301	25
1	maps/StageA/ptsp_map35.map	30	3217	50296	24
2	maps/StageA/ptsp_map35.map	30	3927	50299	25
3	maps/StageA/ptsp_map35.map	26	3699	50294	25
4	maps/StageA/ptsp_map35.map	30	3615	50299	24
5	maps/StageA/ptsp_map35.map	28	4103	50294	25
6	maps/StageA/ptsp_map35.map	30	3540	50297	25
7	maps/StageA/ptsp_map35.map	30	2727	50295	24
8	maps/StageA/ptsp_map35.map	30	4196	50300	25
9	maps/StageA/ptsp_map35.map	30	4316	50301	25
10	maps/StageA/ptsp_map35.map	30	3794	50299	24
1	maps/StageA/ptsp_map40.map	30	2906	50292	24
2	maps/StageA/ptsp_map40.map	30	3387	50291	24
3	maps/StageA/ptsp_map40.map	30	3853	50300	25
4	maps/StageA/ptsp_map40.map	29	4001	50293	25
5	maps/StageA/ptsp_map40.map	30	3086	50292	24
6	maps/StageA/ptsp_map40.map	30	2974	50295	24
7	maps/StageA/ptsp_map40.map	30	3485	50296	24
8	maps/StageA/ptsp_map40.map	30	3705	50300	24
9	maps/StageA/ptsp_map40.map	30	3668	50300	24
10	maps/StageA/ptsp_map40.map	30	3335	50296	25
1	maps/StageA/ptsp_map45.map	30	3306	50292	24
2	maps/StageA/ptsp_map45.map	27	4612	50297	25
3	maps/StageA/ptsp_map45.map	25	4254	50292	25
4	maps/StageA/ptsp_map45.map	12	2139	50276	25
5	maps/StageA/ptsp_map45.map	24	3096	50288	24
6	maps/StageA/ptsp_map45.map	8	1900	50271	24
7	maps/StageA/ptsp_map45.map	18	2693	50286	24
8	maps/StageA/ptsp_map45.map	26	4300	50297	25
9	maps/StageA/ptsp_map45.map	25	3614	50291	24
10	maps/StageA/ptsp_map45.map	27	4110	50293	25
1	maps/StageA/ptsp_map56.map	26	5214	50299	25
2	maps/StageA/ptsp_map56.map	2	1133	50247	25
3	maps/StageA/ptsp_map56.map	10	2313	50278	25
4	maps/StageA/ptsp_map56.map	19	4326	50298	26
5	maps/StageA/ptsp_map56.map	13	2992	50289	25
6	maps/StageA/ptsp_map56.map	26	5447	50300	25
7	maps/StageA/ptsp_map56.map	18	4757	50299	26
8	maps/StageA/ptsp_map56.map	25	6054	50301	26
9	maps/StageA/ptsp_map56.map	7	2061	50276	25
10	maps/StageA/ptsp_map56.map	17	4034	50294	25
1	maps/StageA/ptsp_map61.map	30	3413	50298	24
2	maps/StageA/ptsp_map61.map	28	3949	50295	24
3	maps/StageA/ptsp_map61.map	30	3665	50297	24
4	maps/StageA/ptsp_map61.map	30	3125	50296	24
5	maps/StageA/ptsp_map61.map	30	3495	50297	25
6	maps/StageA/ptsp_map61.map	30	3629	50300	25
7	maps/StageA/ptsp_map61.map	30	3431	50297	25
8	maps/StageA/ptsp_map61.map	30	3552	50297	24
9	maps/StageA/ptsp_map61.map	30	3476	50299	24
10	maps/StageA/ptsp_map61.map	30	3855	50298	24
