Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	10	1053	0	30
2	maps/StageA/ptsp_map01.map	10	1067	0	31
3	maps/StageA/ptsp_map01.map	10	978	0	30
4	maps/StageA/ptsp_map01.map	10	1045	0	30
5	maps/StageA/ptsp_map01.map	10	1157	0	31
6	maps/StageA/ptsp_map01.map	10	915	0	30
7	maps/StageA/ptsp_map01.map	10	1084	0	30
8	maps/StageA/ptsp_map01.map	10	977	0	30
9	maps/StageA/ptsp_map01.map	10	839	0	30
10	maps/StageA/ptsp_map01.map	10	1298	0	30
1	maps/StageA/ptsp_map02.map	10	1192	0	30
2	maps/StageA/ptsp_map02.map	10	997	0	30
3	maps/StageA/ptsp_map02.map	10	986	0	30
4	maps/StageA/ptsp_map02.map	10	845	0	30
5	maps/StageA/ptsp_map02.map	10	1110	0	30
6	maps/StageA/ptsp_map02.map	10	887	0	30
7	maps/StageA/ptsp_map02.map	10	924	0	30
8	maps/StageA/ptsp_map02.map	10	1055	0	30
9	maps/StageA/ptsp_map02.map	10	1182	0	30
10	maps/StageA/ptsp_map02.map	10	946	0	30
1	maps/StageA/ptsp_map08.map	10	997	0	30
2	maps/StageA/ptsp_map08.map	10	908	0	30
3	maps/StageA/ptsp_map08.map	10	892	0	30
4	maps/StageA/ptsp_map08.map	10	927	0	30
5	maps/StageA/ptsp_map08.map	10	957	0	30
6	maps/StageA/ptsp_map08.map	10	1102	0	30
7	maps/StageA/ptsp_map08.map	10	932	0	30
8	maps/StageA/ptsp_map08.map	10	1221	0	30
9	maps/StageA/ptsp_map08.map	10	1175	0	30
10	maps/StageA/ptsp_map08.map	10	886	0	30
1	maps/StageA/ptsp_map19.map	10	1345	0	30
2	maps/StageA/ptsp_map19.map	10	976	0	30
3	maps/StageA/ptsp_map19.map	10	1360	0	30
4	maps/StageA/ptsp_map19.map	10	1188	0	30
5	maps/StageA/ptsp_map19.map	10	1077	0	30
6	maps/StageA/ptsp_map19.map	10	1332	0	30
7	maps/StageA/ptsp_map19.map	10	1262	0	30
8	maps/StageA/ptsp_map19.map	10	1452	0	30
9	maps/StageA/ptsp_map19.map	10	1442	0	30
10	maps/StageA/ptsp_map19.map	10	1049	0	30
1	maps/StageA/ptsp_map24.map	10	1472	0	30
2	maps/StageA/ptsp_map24.map	10	1117	0	30
3	maps/StageA/ptsp_map24.map	10	1331	0	30
4	maps/StageA/ptsp_map24.map	10	1258	0	30
5	maps/StageA/ptsp_map24.map	10	1143	0	30
6	maps/StageA/ptsp_map24.map	10	1053	0	30
7	maps/StageA/ptsp_map24.map	10	1228	0	30
8	maps/StageA/ptsp_map24.map	10	1546	0	30
9	maps/StageA/ptsp_map24.map	10	1540	0	30
10	maps/StageA/ptsp_map24.map	10	1117	0	30
1	maps/StageA/ptsp_map35.map	10	1098	0	30
2	maps/StageA/ptsp_map35.map	10	1050	0	30
3	maps/StageA/ptsp_map35.map	10	1242	0	30
4	maps/StageA/ptsp_map35.map	10	1382	0	30
5	maps/StageA/ptsp_map35.map	10	1083	0	30
6	maps/StageA/ptsp_map35.map	10	906	0	30
7	maps/StageA/ptsp_map35.map	10	1340	0	30
8	maps/StageA/ptsp_map35.map	10	1067	0	30
9	maps/StageA/ptsp_map35.map	10	1130	0	30
10	maps/StageA/ptsp_map35.map	10	1193	0	30
1	maps/StageA/ptsp_map40.map	10	1134	0	30
2	maps/StageA/ptsp_map40.map	10	1080	0	30
3	maps/StageA/ptsp_map40.map	10	1275	0	30
4	maps/StageA/ptsp_map40.map	10	1047	0	30
5	maps/StageA/ptsp_map40.map	10	1150	0	30
6	maps/StageA/ptsp_map40.map	10	899	0	30
7	maps/StageA/ptsp_map40.map	10	1116	0	30
8	maps/StageA/ptsp_map40.map	10	1095	0	30
9	maps/StageA/ptsp_map40.map	10	1151	0	30
10	maps/StageA/ptsp_map40.map	10	1170	0	30
1	maps/StageA/ptsp_map45.map	10	1543	0	30
2	maps/StageA/ptsp_map45.map	10	1513	0	30
3	maps/StageA/ptsp_map45.map	10	1129	0	30
4	maps/StageA/ptsp_map45.map	10	1210	0	30
5	maps/StageA/ptsp_map45.map	10	1198	0	30
6	maps/StageA/ptsp_map45.map	10	1109	0	30
7	maps/StageA/ptsp_map45.map	10	970	0	30
8	maps/StageA/ptsp_map45.map	10	1385	0	30
9	maps/StageA/ptsp_map45.map	10	1443	0	30
10	maps/StageA/ptsp_map45.map	10	1210	0	30
1	maps/StageA/ptsp_map56.map	10	1295	0	30
2	maps/StageA/ptsp_map56.map	10	3277	0	30
3	maps/StageA/ptsp_map56.map	10	2097	0	30
4	maps/StageA/ptsp_map56.map	10	2115	0	30
5	maps/StageA/ptsp_map56.map	10	1919	0	31
6	maps/StageA/ptsp_map56.map	10	1467	0	31
7	maps/StageA/ptsp_map56.map	10	1764	0	31
8	maps/StageA/ptsp_map56.map	10	2220	0	31
9	maps/StageA/ptsp_map56.map	10	1793	0	31
10	maps/StageA/ptsp_map56.map	10	1777	0	31
1	maps/StageA/ptsp_map61.map	10	927	0	31
2	maps/StageA/ptsp_map61.map	10	1093	0	31
3	maps/StageA/ptsp_map61.map	10	885	0	31
4	maps/StageA/ptsp_map61.map	10	1017	0	31
5	maps/StageA/ptsp_map61.map	10	1082	0	31
6	maps/StageA/ptsp_map61.map	10	1141	0	31
7	maps/StageA/ptsp_map61.map	10	1069	0	31
8	maps/StageA/ptsp_map61.map	10	853	0	31
9	maps/StageA/ptsp_map61.map	10	1178	0	31
10	maps/StageA/ptsp_map61.map	10	1340	0	31
