Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	30	3148	78603	40
2	maps/StageA/ptsp_map01.map	30	3478	78746	38
3	maps/StageA/ptsp_map01.map	30	4017	78686	39
4	maps/StageA/ptsp_map01.map	30	4064	78817	42
5	maps/StageA/ptsp_map01.map	30	3854	78766	42
6	maps/StageA/ptsp_map01.map	30	3900	78645	41
7	maps/StageA/ptsp_map01.map	30	3480	78711	42
8	maps/StageA/ptsp_map01.map	30	3750	78701	37
9	maps/StageA/ptsp_map01.map	29	5434	78091	38
10	maps/StageA/ptsp_map01.map	30	3777	78696	38
1	maps/StageA/ptsp_map02.map	29	3488	77396	42
2	maps/StageA/ptsp_map02.map	30	3704	78845	41
3	maps/StageA/ptsp_map02.map	28	4614	77850	42
4	maps/StageA/ptsp_map02.map	30	3698	78872	38
5	maps/StageA/ptsp_map02.map	30	3459	78596	37
6	maps/StageA/ptsp_map02.map	30	3584	78701	37
7	maps/StageA/ptsp_map02.map	30	4184	78498	37
8	maps/StageA/ptsp_map02.map	30	3553	78690	37
9	maps/StageA/ptsp_map02.map	25	3653	77700	37
10	maps/StageA/ptsp_map02.map	30	3973	78631	37
1	maps/StageA/ptsp_map08.map	22	3109	77185	37
2	maps/StageA/ptsp_map08.map	30	3293	78076	36
3	maps/StageA/ptsp_map08.map	24	3397	77341	37
4	maps/StageA/ptsp_map08.map	29	4808	77913	41
5	maps/StageA/ptsp_map08.map	29	4149	77690	45
6	maps/StageA/ptsp_map08.map	30	3838	78712	43
7	maps/StageA/ptsp_map08.map	30	3580	78756	37
8	maps/StageA/ptsp_map08.map	29	4188	77743	39
9	maps/StageA/ptsp_map08.map	30	3660	78920	38
10	maps/StageA/ptsp_map08.map	30	3405	78645	38
1	maps/StageA/ptsp_map19.map	8	1967	76755	37
2	maps/StageA/ptsp_map19.map	26	4757	77946	39
3	maps/StageA/ptsp_map19.map	28	4989	77958	39
4	maps/StageA/ptsp_map19.map	29	4342	77773	38
5	maps/StageA/ptsp_map19.map	30	4468	78801	38
6	maps/StageA/ptsp_map19.map	29	5378	78058	39
7	maps/StageA/ptsp_map19.map	27	4304	77712	41
8	maps/StageA/ptsp_map19.map	22	3650	77323	41
9	maps/StageA/ptsp_map19.map	25	3969	77617	41
10	maps/StageA/ptsp_map19.map	22	3922	77611	41
1	maps/StageA/ptsp_map24.map	24	4207	77941	40
2	maps/StageA/ptsp_map24.map	27	3511	77653	41
3	maps/StageA/ptsp_map24.map	30	4173	78915	41
4	maps/StageA/ptsp_map24.map	27	4299	77745	41
5	maps/StageA/ptsp_map24.map	23	3609	77451	41
6	maps/StageA/ptsp_map24.map	30	4140	78881	40
7	maps/StageA/ptsp_map24.map	22	3503	77682	39
8	maps/StageA/ptsp_map24.map	28	4802	77981	40
9	maps/StageA/ptsp_map24.map	30	3629	78849	39
10	maps/StageA/ptsp_map24.map	29	5419	78088	41
1	maps/StageA/ptsp_map35.map	29	4326	77774	40
2	maps/StageA/ptsp_map35.map	27	3735	77470	43
3	maps/StageA/ptsp_map35.map	30	4212	78782	43
4	maps/StageA/ptsp_map35.map	28	4479	77807	44
5	maps/StageA/ptsp_map35.map	30	3809	78859	42
6	maps/StageA/ptsp_map35.map	30	3480	78904	43
7	maps/StageA/ptsp_map35.map	19	3035	77422	43
8	maps/StageA/ptsp_map35.map	22	3164	77152	43
9	maps/StageA/ptsp_map35.map	27	3705	77316	43
10	maps/StageA/ptsp_map35.map	29	4074	77660	42
1	maps/StageA/ptsp_map40.map	19	3208	77617	42
2	maps/StageA/ptsp_map40.map	30	3113	78733	41
3	maps/StageA/ptsp_map40.map	30	3896	78676	42
4	maps/StageA/ptsp_map40.map	30	3885	78822	42
5	maps/StageA/ptsp_map40.map	30	3734	78622	39
6	maps/StageA/ptsp_map40.map	30	4394	78843	38
7	maps/StageA/ptsp_map40.map	30	4227	78831	38
8	maps/StageA/ptsp_map40.map	27	4014	77636	39
9	maps/StageA/ptsp_map40.map	29	4728	77916	37
10	maps/StageA/ptsp_map40.map	30	3478	78604	37
1	maps/StageA/ptsp_map45.map	29	4929	77942	37
2	maps/StageA/ptsp_map45.map	30	4433	78881	36
3	maps/StageA/ptsp_map45.map	24	4404	77782	38
4	maps/StageA/ptsp_map45.map	4	1355	74487	36
5	maps/StageA/ptsp_map45.map	26	4383	77812	37
6	maps/StageA/ptsp_map45.map	28	4524	77822	37
7	maps/StageA/ptsp_map45.map	24	4400	78070	37
8	maps/StageA/ptsp_map45.map	28	4088	77673	36
9	maps/StageA/ptsp_map45.map	7	1673	75153	35
10	maps/StageA/ptsp_map45.map	3	1192	73786	35
1	maps/StageA/ptsp_map56.map	16	3158	77199	37
2	maps/StageA/ptsp_map56.map	2	1284	74777	35
3	maps/StageA/ptsp_map56.map	7	2054	75433	36
4	maps/StageA/ptsp_map56.map	3	1823	75673	36
5	maps/StageA/ptsp_map56.map	7	2002	76010	36
6	maps/StageA/ptsp_map56.map	2	1219	73977	35
7	maps/StageA/ptsp_map56.map	13	3023	77806	36
8	maps/StageA/ptsp_map56.map	2	1416	74990	36
9	maps/StageA/ptsp_map56.map	17	4088	77668	36
10	maps/StageA/ptsp_map56.map	20	4837	77927	38
1	maps/StageA/ptsp_map61.map	30	3568	78605	37
2	maps/StageA/ptsp_map61.map	30	4330	78781	37
3	maps/StageA/ptsp_map61.map	30	3599	78885	37
4	maps/StageA/ptsp_map61.map	30	3717	78798	36
5	maps/StageA/ptsp_map61.map	27	4239	77554	37
6	maps/StageA/ptsp_map61.map	30	3252	78601	36
7	maps/StageA/ptsp_map61.map	30	4119	78850	37
8	maps/StageA/ptsp_map61.map	30	3400	78745	36
9	maps/StageA/ptsp_map61.map	30	3582	78740	36
10	maps/StageA/ptsp_map61.map	30	3690	78653	36
