Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	1	327	50281	27
2	maps/StageA/ptsp_map01.map	1	240	50220	20
3	maps/StageA/ptsp_map01.map	1	254	50254	18
4	maps/StageA/ptsp_map01.map	1	66	50094	19
5	maps/StageA/ptsp_map01.map	1	237	50240	19
6	maps/StageA/ptsp_map01.map	1	330	50261	23
7	maps/StageA/ptsp_map01.map	1	207	50211	30
8	maps/StageA/ptsp_map01.map	1	297	50273	19
9	maps/StageA/ptsp_map01.map	1	125	50181	18
10	maps/StageA/ptsp_map01.map	1	133	50198	23
1	maps/StageA/ptsp_map02.map	1	285	50223	23
2	maps/StageA/ptsp_map02.map	1	204	50210	31
3	maps/StageA/ptsp_map02.map	1	308	50250	18
4	maps/StageA/ptsp_map02.map	0	1000	50300	20
5	maps/StageA/ptsp_map02.map	1	411	50314	16
6	maps/StageA/ptsp_map02.map	0	1000	50295	18
7	maps/StageA/ptsp_map02.map	0	1000	50305	18
8	maps/StageA/ptsp_map02.map	1	194	50214	20
9	maps/StageA/ptsp_map02.map	1	327	50282	24
10	maps/StageA/ptsp_map02.map	1	117	50143	23
1	maps/StageA/ptsp_map08.map	1	434	50352	17
2	maps/StageA/ptsp_map08.map	1	284	50231	23
3	maps/StageA/ptsp_map08.map	0	1000	50278	19
4	maps/StageA/ptsp_map08.map	1	118	50131	26
5	maps/StageA/ptsp_map08.map	1	207	50208	30
6	maps/StageA/ptsp_map08.map	1	92	50069	29
7	maps/StageA/ptsp_map08.map	1	262	50219	25
8	maps/StageA/ptsp_map08.map	1	313	50269	18
9	maps/StageA/ptsp_map08.map	1	300	50252	19
10	maps/StageA/ptsp_map08.map	1	240	50218	20
1	maps/StageA/ptsp_map19.map	1	219	50217	25
2	maps/StageA/ptsp_map19.map	1	269	50304	21
3	maps/StageA/ptsp_map19.map	1	508	50314	21
4	maps/StageA/ptsp_map19.map	0	1000	50296	18
5	maps/StageA/ptsp_map19.map	0	1000	50262	18
6	maps/StageA/ptsp_map19.map	0	1000	50296	18
7	maps/StageA/ptsp_map19.map	0	1000	50277	18
8	maps/StageA/ptsp_map19.map	1	194	50178	20
9	maps/StageA/ptsp_map19.map	1	381	50336	22
10	maps/StageA/ptsp_map19.map	1	899	50312	17
1	maps/StageA/ptsp_map24.map	1	342	50293	21
2	maps/StageA/ptsp_map24.map	1	298	50240	19
3	maps/StageA/ptsp_map24.map	0	1000	50310	19
4	maps/StageA/ptsp_map24.map	1	440	50337	20
5	maps/StageA/ptsp_map24.map	1	178	50199	20
6	maps/StageA/ptsp_map24.map	1	161	50140	25
7	maps/StageA/ptsp_map24.map	1	298	50221	20
8	maps/StageA/ptsp_map24.map	1	266	50248	26
9	maps/StageA/ptsp_map24.map	1	345	50286	20
10	maps/StageA/ptsp_map24.map	1	449	50352	23
1	maps/StageA/ptsp_map35.map	1	251	50266	18
2	maps/StageA/ptsp_map35.map	1	221	50215	22
3	maps/StageA/ptsp_map35.map	1	134	50156	22
4	maps/StageA/ptsp_map35.map	1	312	50267	18
5	maps/StageA/ptsp_map35.map	1	791	50345	16
6	maps/StageA/ptsp_map35.map	1	276	50282	19
7	maps/StageA/ptsp_map35.map	1	763	50343	17
8	maps/StageA/ptsp_map35.map	1	365	50331	16
9	maps/StageA/ptsp_map35.map	1	866	50327	19
10	maps/StageA/ptsp_map35.map	1	195	50218	20
1	maps/StageA/ptsp_map40.map	1	144	50168	34
2	maps/StageA/ptsp_map40.map	1	101	50069	31
3	maps/StageA/ptsp_map40.map	1	240	50248	23
4	maps/StageA/ptsp_map40.map	1	288	50272	18
5	maps/StageA/ptsp_map40.map	1	505	50352	22
6	maps/StageA/ptsp_map40.map	1	181	50183	15
