Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	45	5223	78057	53
2	maps/StageA/ptsp_map01.map	50	5010	78815	53
3	maps/StageA/ptsp_map01.map	50	6045	78898	55
4	maps/StageA/ptsp_map01.map	50	4932	79008	54
5	maps/StageA/ptsp_map01.map	47	5467	78157	54
6	maps/StageA/ptsp_map01.map	50	4723	79015	53
7	maps/StageA/ptsp_map01.map	49	5978	78181	54
8	maps/StageA/ptsp_map01.map	50	5337	78761	54
9	maps/StageA/ptsp_map01.map	50	4590	78935	53
10	maps/StageA/ptsp_map01.map	47	5987	78210	55
1	maps/StageA/ptsp_map02.map	50	5084	78974	53
2	maps/StageA/ptsp_map02.map	37	3758	78508	53
3	maps/StageA/ptsp_map02.map	48	5676	78219	54
4	maps/StageA/ptsp_map02.map	48	5411	78051	55
5	maps/StageA/ptsp_map02.map	50	4912	79001	54
6	maps/StageA/ptsp_map02.map	44	4370	77918	53
7	maps/StageA/ptsp_map02.map	50	5006	78928	55
8	maps/StageA/ptsp_map02.map	49	5979	78169	55
9	maps/StageA/ptsp_map02.map	50	5863	78758	54
10	maps/StageA/ptsp_map02.map	44	5467	78237	55
1	maps/StageA/ptsp_map08.map	46	4982	77994	54
2	maps/StageA/ptsp_map08.map	49	5769	78137	55
3	maps/StageA/ptsp_map08.map	50	5245	78640	52
4	maps/StageA/ptsp_map08.map	46	4861	77968	52
5	maps/StageA/ptsp_map08.map	50	4931	78857	53
6	maps/StageA/ptsp_map08.map	50	4708	77890	52
7	maps/StageA/ptsp_map08.map	50	4678	78804	49
8	maps/StageA/ptsp_map08.map	43	4456	78306	47
9	maps/StageA/ptsp_map08.map	50	4740	78564	44
10	maps/StageA/ptsp_map08.map	49	5634	78109	46
1	maps/StageA/ptsp_map19.map	46	5794	78166	53
2	maps/StageA/ptsp_map19.map	47	5748	78161	55
3	maps/StageA/ptsp_map19.map	49	7179	78361	56
4	maps/StageA/ptsp_map19.map	25	3176	78097	54
5	maps/StageA/ptsp_map19.map	34	4449	77745	55
6	maps/StageA/ptsp_map19.map	37	4927	78112	54
7	maps/StageA/ptsp_map19.map	50	5952	78632	55
8	maps/StageA/ptsp_map19.map	48	6971	78326	56
9	maps/StageA/ptsp_map19.map	49	7224	78367	56
10	maps/StageA/ptsp_map19.map	50	6209	78856	55
1	maps/StageA/ptsp_map24.map	50	5472	78912	53
2	maps/StageA/ptsp_map24.map	47	5347	78056	53
3	maps/StageA/ptsp_map24.map	49	6439	78277	49
4	maps/StageA/ptsp_map24.map	43	5514	78107	47
5	maps/StageA/ptsp_map24.map	50	5234	78816	46
6	maps/StageA/ptsp_map24.map	49	6789	78309	45
7	maps/StageA/ptsp_map24.map	50	5759	79006	44
8	maps/StageA/ptsp_map24.map	45	5016	77868	44
9	maps/StageA/ptsp_map24.map	37	3744	77532	44
10	maps/StageA/ptsp_map24.map	50	6109	79039	44
1	maps/StageA/ptsp_map35.map	39	3995	78004	43
2	maps/StageA/ptsp_map35.map	50	5669	78807	43
3	maps/StageA/ptsp_map35.map	49	6736	78333	45
4	maps/StageA/ptsp_map35.map	48	6387	78235	45
5	maps/StageA/ptsp_map35.map	39	4822	77923	45
6	maps/StageA/ptsp_map35.map	49	6191	78206	44
7	maps/StageA/ptsp_map35.map	50	4943	78877	43
8	maps/StageA/ptsp_map35.map	26	2673	76873	43
9	maps/StageA/ptsp_map35.map	49	6993	78360	45
10	maps/StageA/ptsp_map35.map	46	5618	78363	44
1	maps/StageA/ptsp_map40.map	50	4735	79072	45
2	maps/StageA/ptsp_map40.map	49	4998	77993	47
3	maps/StageA/ptsp_map40.map	49	5403	78089	50
4	maps/StageA/ptsp_map40.map	50	5325	78901	50
5	maps/StageA/ptsp_map40.map	48	5618	78185	52
6	maps/StageA/ptsp_map40.map	47	5558	78022	53
7	maps/StageA/ptsp_map40.map	48	5436	78082	53
8	maps/StageA/ptsp_map40.map	50	5951	78886	53
9	maps/StageA/ptsp_map40.map	45	5679	78118	53
10	maps/StageA/ptsp_map40.map	50	5368	78958	53
1	maps/StageA/ptsp_map45.map	46	5364	78050	53
2	maps/StageA/ptsp_map45.map	49	6096	78211	54
3	maps/StageA/ptsp_map45.map	40	4973	77959	54
4	maps/StageA/ptsp_map45.map	45	5377	78063	53
5	maps/StageA/ptsp_map45.map	40	5060	78185	54
6	maps/StageA/ptsp_map45.map	41	5332	78053	54
7	maps/StageA/ptsp_map45.map	32	3308	77571	52
