Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	6	1863	50220	23
2	./maps/StageA/ptsp_map24.map	8	2269	50224	23
3	./maps/StageA/ptsp_map24.map	6	1923	50221	23
4	./maps/StageA/ptsp_map24.map	6	1942	50221	23
5	./maps/StageA/ptsp_map24.map	6	1953	50221	23
6	./maps/StageA/ptsp_map24.map	8	2679	50226	23
7	./maps/StageA/ptsp_map24.map	6	1790	50219	22
8	./maps/StageA/ptsp_map24.map	8	3005	50228	24
9	./maps/StageA/ptsp_map24.map	6	1839	50219	23
10	./maps/StageA/ptsp_map24.map	3	1368	50213	23
1	./maps/StageA/ptsp_map61.map	9	2023	50221	23
2	./maps/StageA/ptsp_map61.map	10	1256	50223	22
3	./maps/StageA/ptsp_map61.map	10	1314	50224	22
4	./maps/StageA/ptsp_map61.map	8	2176	50224	23
5	./maps/StageA/ptsp_map61.map	10	1305	50224	22
6	./maps/StageA/ptsp_map61.map	8	2196	50223	23
7	./maps/StageA/ptsp_map61.map	9	2266	50224	23
8	./maps/StageA/ptsp_map61.map	10	1271	50222	22
9	./maps/StageA/ptsp_map61.map	10	1470	50224	22
10	./maps/StageA/ptsp_map61.map	10	1286	50224	22
1	./maps/StageA/ptsp_map19.map	3	1439	50212	23
2	./maps/StageA/ptsp_map19.map	9	2712	50226	23
3	./maps/StageA/ptsp_map19.map	6	1701	50218	23
4	./maps/StageA/ptsp_map19.map	9	2676	50227	23
5	./maps/StageA/ptsp_map19.map	8	2210	50223	23
6	./maps/StageA/ptsp_map19.map	3	1401	50213	22
7	./maps/StageA/ptsp_map19.map	6	1868	50220	23
8	./maps/StageA/ptsp_map19.map	4	1602	50216	23
9	./maps/StageA/ptsp_map19.map	8	2418	50225	23
10	./maps/StageA/ptsp_map19.map	6	1732	50218	22
1	./maps/StageA/ptsp_map56.map	3	1508	50215	23
2	./maps/StageA/ptsp_map56.map	3	1566	50216	23
3	./maps/StageA/ptsp_map56.map	3	1752	50218	23
4	./maps/StageA/ptsp_map56.map	3	1537	50215	23
5	./maps/StageA/ptsp_map56.map	2	1400	50213	22
6	./maps/StageA/ptsp_map56.map	3	1520	50215	23
7	./maps/StageA/ptsp_map56.map	2	1354	50212	23
8	./maps/StageA/ptsp_map56.map	3	1584	50216	23
9	./maps/StageA/ptsp_map56.map	3	1623	50217	22
10	./maps/StageA/ptsp_map56.map	2	1366	50213	22
1	./maps/StageA/ptsp_map08.map	9	2059	50222	23
2	./maps/StageA/ptsp_map08.map	9	2003	50221	23
3	./maps/StageA/ptsp_map08.map	9	1979	50220	23
4	./maps/StageA/ptsp_map08.map	8	1858	50219	23
5	./maps/StageA/ptsp_map08.map	9	2111	50222	23
6	./maps/StageA/ptsp_map08.map	8	1970	50221	23
7	./maps/StageA/ptsp_map08.map	9	2015	50222	23
8	./maps/StageA/ptsp_map08.map	9	2237	50224	23
9	./maps/StageA/ptsp_map08.map	9	2618	50226	23
10	./maps/StageA/ptsp_map08.map	7	1857	50219	23
1	./maps/StageA/ptsp_map40.map	8	1939	50221	22
2	./maps/StageA/ptsp_map40.map	10	1418	50225	22
