Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	8	2570	50092	22
2	./maps/StageA/ptsp_map24.map	8	2265	50092	23
3	./maps/StageA/ptsp_map24.map	3	1364	50089	23
4	./maps/StageA/ptsp_map24.map	6	1927	50093	23
5	./maps/StageA/ptsp_map24.map	8	2264	50092	23
6	./maps/StageA/ptsp_map24.map	8	2392	50092	23
7	./maps/StageA/ptsp_map24.map	6	1873	50092	22
8	./maps/StageA/ptsp_map24.map	9	2998	50092	24
9	./maps/StageA/ptsp_map24.map	6	1903	50092	24
10	./maps/StageA/ptsp_map24.map	8	2274	50092	23
1	./maps/StageA/ptsp_map61.map	10	1371	50095	22
2	./maps/StageA/ptsp_map61.map	10	1273	50094	22
3	./maps/StageA/ptsp_map61.map	10	1219	50096	21
4	./maps/StageA/ptsp_map61.map	8	2168	50092	22
5	./maps/StageA/ptsp_map61.map	10	1328	50097	22
6	./maps/StageA/ptsp_map61.map	10	1318	50096	21
7	./maps/StageA/ptsp_map61.map	10	1343	50094	23
8	./maps/StageA/ptsp_map61.map	10	1266	50094	22
9	./maps/StageA/ptsp_map61.map	10	1320	50095	22
10	./maps/StageA/ptsp_map61.map	10	1318	50094	22
1	./maps/StageA/ptsp_map19.map	9	2212	50092	23
2	./maps/StageA/ptsp_map19.map	8	2167	50093	23
3	./maps/StageA/ptsp_map19.map	8	2138	50092	23
4	./maps/StageA/ptsp_map19.map	8	2078	50093	24
5	./maps/StageA/ptsp_map19.map	8	2194	50093	23
6	./maps/StageA/ptsp_map19.map	8	2348	50092	23
7	./maps/StageA/ptsp_map19.map	8	2221	50093	22
8	./maps/StageA/ptsp_map19.map	8	2115	50092	23
9	./maps/StageA/ptsp_map19.map	6	1742	50093	23
10	./maps/StageA/ptsp_map19.map	8	2466	50092	23
1	./maps/StageA/ptsp_map56.map	3	1534	50093	23
2	./maps/StageA/ptsp_map56.map	3	1612	50093	22
3	./maps/StageA/ptsp_map56.map	6	2417	50093	23
4	./maps/StageA/ptsp_map56.map	7	2690	50092	23
5	./maps/StageA/ptsp_map56.map	3	1592	50093	23
6	./maps/StageA/ptsp_map56.map	5	2406	50092	24
7	./maps/StageA/ptsp_map56.map	4	1974	50093	23
8	./maps/StageA/ptsp_map56.map	4	1793	50093	22
9	./maps/StageA/ptsp_map56.map	3	1483	50093	22
10	./maps/StageA/ptsp_map56.map	4	1785	50092	23
1	./maps/StageA/ptsp_map08.map	10	1408	50093	21
2	./maps/StageA/ptsp_map08.map	10	1408	50095	22
3	./maps/StageA/ptsp_map08.map	10	1552	50096	21
4	./maps/StageA/ptsp_map08.map	10	1749	50094	22
5	./maps/StageA/ptsp_map08.map	9	2069	50092	23
6	./maps/StageA/ptsp_map08.map	10	1824	50094	21
7	./maps/StageA/ptsp_map08.map	9	1993	50092	23
8	./maps/StageA/ptsp_map08.map	9	2120	50093	22
9	./maps/StageA/ptsp_map08.map	10	1569	50093	22
10	./maps/StageA/ptsp_map08.map	10	1589	50095	22
1	./maps/StageA/ptsp_map40.map	3	1448	50093	22
2	./maps/StageA/ptsp_map40.map	10	1725	50093	21
3	./maps/StageA/ptsp_map40.map	10	1440	50094	22
4	./maps/StageA/ptsp_map40.map	10	1455	50093	21
5	./maps/StageA/ptsp_map40.map	10	1537	50093	21
6	./maps/StageA/ptsp_map40.map	10	1454	50093	21
7	./maps/StageA/ptsp_map40.map	10	1544	50094	22
8	./maps/StageA/ptsp_map40.map	10	1554	50093	22
9	./maps/StageA/ptsp_map40.map	10	1303	50093	20
10	./maps/StageA/ptsp_map40.map	10	1731	50093	21
1	./maps/StageA/ptsp_map45.map	2	1797	50092	22
2	./maps/StageA/ptsp_map45.map	1	1220	50093	22
3	./maps/StageA/ptsp_map45.map	1	1163	50093	22
4	./maps/StageA/ptsp_map45.map	2	1599	50093	23
5	./maps/StageA/ptsp_map45.map	2	1778	50093	23
6	./maps/StageA/ptsp_map45.map	2	1849	50093	23
7	./maps/StageA/ptsp_map45.map	2	1684	50093	23
8	./maps/StageA/ptsp_map45.map	1	1197	50093	23
9	./maps/StageA/ptsp_map45.map	2	1434	50093	22
10	./maps/StageA/ptsp_map45.map	2	1524	50093	23
1	./maps/StageA/ptsp_map35.map	7	2037	50092	24
2	./maps/StageA/ptsp_map35.map	7	1959	50093	22
3	./maps/StageA/ptsp_map35.map	7	1895	50093	22
4	./maps/StageA/ptsp_map35.map	7	2021	50092	23
5	./maps/StageA/ptsp_map35.map	7	2227	50092	22
6	./maps/StageA/ptsp_map35.map	8	2447	50093	22
7	./maps/StageA/ptsp_map35.map	8	2357	50093	23
