Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	./maps/StageA/ptsp_map24.map	7	2270	50347	27
2	./maps/StageA/ptsp_map24.map	9	2850	50357	28
3	./maps/StageA/ptsp_map24.map	9	2724	50356	28
4	./maps/StageA/ptsp_map24.map	9	2933	50360	27
5	./maps/StageA/ptsp_map24.map	10	2513	50390	26
6	./maps/StageA/ptsp_map24.map	9	2931	50360	29
7	./maps/StageA/ptsp_map24.map	9	2602	50354	26
8	./maps/StageA/ptsp_map24.map	8	2406	50344	28
9	./maps/StageA/ptsp_map24.map	9	2721	50356	26
10	./maps/StageA/ptsp_map24.map	10	2172	50386	25
1	./maps/StageA/ptsp_map61.map	10	1845	50386	25
2	./maps/StageA/ptsp_map61.map	10	1374	50377	25
3	./maps/StageA/ptsp_map61.map	10	1852	50379	23
4	./maps/StageA/ptsp_map61.map	10	1470	50372	22
5	./maps/StageA/ptsp_map61.map	10	1676	50381	22
6	./maps/StageA/ptsp_map61.map	10	1579	50378	23
7	./maps/StageA/ptsp_map61.map	10	1725	50385	25
8	./maps/StageA/ptsp_map61.map	10	1340	50375	25
9	./maps/StageA/ptsp_map61.map	10	1380	50378	25
10	./maps/StageA/ptsp_map61.map	10	1469	50381	25
1	./maps/StageA/ptsp_map19.map	10	1710	50383	23
2	./maps/StageA/ptsp_map19.map	10	1635	50379	25
3	./maps/StageA/ptsp_map19.map	10	1752	50385	25
4	./maps/StageA/ptsp_map19.map	8	2184	50344	26
5	./maps/StageA/ptsp_map19.map	10	1735	50382	23
6	./maps/StageA/ptsp_map19.map	10	1679	50385	25
7	./maps/StageA/ptsp_map19.map	10	1675	50382	25
8	./maps/StageA/ptsp_map19.map	10	1494	50378	25
9	./maps/StageA/ptsp_map19.map	10	1793	50385	23
10	./maps/StageA/ptsp_map19.map	10	1548	50384	24
1	./maps/StageA/ptsp_map56.map	2	1381	50309	26
2	./maps/StageA/ptsp_map56.map	2	1477	50314	26
3	./maps/StageA/ptsp_map56.map	5	2003	50338	27
4	./maps/StageA/ptsp_map56.map	4	1869	50333	24
5	./maps/StageA/ptsp_map56.map	4	1787	50330	23
6	./maps/StageA/ptsp_map56.map	3	1543	50317	23
7	./maps/StageA/ptsp_map56.map	2	1368	50308	24
8	./maps/StageA/ptsp_map56.map	4	1970	50338	26
9	./maps/StageA/ptsp_map56.map	8	2999	50360	25
10	./maps/StageA/ptsp_map56.map	8	2857	50359	27
1	./maps/StageA/ptsp_map08.map	10	1335	50378	22
2	./maps/StageA/ptsp_map08.map	10	1331	50377	24
3	./maps/StageA/ptsp_map08.map	10	1575	50386	25
4	./maps/StageA/ptsp_map08.map	10	1510	50384	23
5	./maps/StageA/ptsp_map08.map	10	1425	50383	24
6	./maps/StageA/ptsp_map08.map	10	1650	50388	25
7	./maps/StageA/ptsp_map08.map	10	1403	50375	22
8	./maps/StageA/ptsp_map08.map	10	1443	50377	24
9	./maps/StageA/ptsp_map08.map	10	1409	50376	25
10	./maps/StageA/ptsp_map08.map	10	1694	50388	23
1	./maps/StageA/ptsp_map40.map	10	1380	50379	24
2	./maps/StageA/ptsp_map40.map	10	1380	50375	25
3	./maps/StageA/ptsp_map40.map	10	1325	50379	22
4	./maps/StageA/ptsp_map40.map	10	1812	50386	23
5	./maps/StageA/ptsp_map40.map	10	1439	50382	25
6	./maps/StageA/ptsp_map40.map	10	1697	50382	24
7	./maps/StageA/ptsp_map40.map	10	1369	50376	25
8	./maps/StageA/ptsp_map40.map	10	1450	50376	24
9	./maps/StageA/ptsp_map40.map	10	1361	50377	23
10	./maps/StageA/ptsp_map40.map	10	1643	50382	24
1	./maps/StageA/ptsp_map45.map	2	1486	50315	26
2	./maps/StageA/ptsp_map45.map	10	1933	50386	25
3	./maps/StageA/ptsp_map45.map	2	1538	50317	24
4	./maps/StageA/ptsp_map45.map	2	1567	50317	23
5	./maps/StageA/ptsp_map45.map	2	1492	50314	25
6	./maps/StageA/ptsp_map45.map	2	1507	50316	26
7	./maps/StageA/ptsp_map45.map	2	1426	50306	24
8	./maps/StageA/ptsp_map45.map	2	1415	50310	24
9	./maps/StageA/ptsp_map45.map	2	1629	50321	26
10	./maps/StageA/ptsp_map45.map	2	1461	50311	25
1	./maps/StageA/ptsp_map35.map	10	2189	50392	23
2	./maps/StageA/ptsp_map35.map	7	2046	50334	26
3	./maps/StageA/ptsp_map35.map	8	2191	50345	24
4	./maps/StageA/ptsp_map35.map	8	2362	50349	25
5	./maps/StageA/ptsp_map35.map	10	2099	50387	24
6	./maps/StageA/ptsp_map35.map	9	2540	50353	25
7	./maps/StageA/ptsp_map35.map	7	2173	50342	25
8	./maps/StageA/ptsp_map35.map	9	2600	50354	23
9	./maps/StageA/ptsp_map35.map	8	2537	50353	25
10	./maps/StageA/ptsp_map35.map	9	2583	50354	26
1	./maps/StageA/ptsp_map02.map	10	1401	50380	25
2	./maps/StageA/ptsp_map02.map	10	1365	50372	23
3	./maps/StageA/ptsp_map02.map	10	1328	50374	23
4	./maps/StageA/ptsp_map02.map	10	1314	50377	24
5	./maps/StageA/ptsp_map02.map	10	1389	50383	25
6	./maps/StageA/ptsp_map02.map	10	1427	50382	24
7	./maps/StageA/ptsp_map02.map	10	1395	50379	24
8	./maps/StageA/ptsp_map02.map	10	1370	50379	25
9	./maps/StageA/ptsp_map02.map	10	1320	50377	25
10	./maps/StageA/ptsp_map02.map	10	1455	50378	25
1	./maps/StageA/ptsp_map01.map	10	1555	50382	25
2	./maps/StageA/ptsp_map01.map	10	1594	50379	22
3	./maps/StageA/ptsp_map01.map	10	1575	50382	24
4	./maps/StageA/ptsp_map01.map	10	1741	50380	24
5	./maps/StageA/ptsp_map01.map	10	1650	50386	24
6	./maps/StageA/ptsp_map01.map	10	1753	50386	24
7	./maps/StageA/ptsp_map01.map	10	1680	50382	24
8	./maps/StageA/ptsp_map01.map	10	1544	50385	25
9	./maps/StageA/ptsp_map01.map	10	1733	50386	25
10	./maps/StageA/ptsp_map01.map	10	1830	50384	25
